label_id	archetype 1	archetype 2	archetype 3	archetype 4
1	0.4147911440498793	0.2102956065066475	0.3294305826841964	0.0454826667592767
2	0.9936276943591601	0.0009167056044683	0.0046442211142461	0.0008113789221256
3	0.5850205871883966	0.31983720420670003	0.08421577268408298	0.0109264359208203
4	0.4308930144527407	0.18236771209196803	0.2857831792222379	0.1009560942330535
5	0.1936791896230401	0.4292407072807646	0.2776927019866827	0.0993874011095124
6	0.055894772160695	0.7483528064950942	0.1404923030882023	0.0552601182560085
7	0.2866632746040517	0.1703214083991262	0.2116080837339835	0.3314072332628384
8	0.0349131272343837	0.8278622595158086	0.1002167295293369	0.0370078837204708
9	0.9570958341832916	0.0089158711933791	0.032927371838306	0.0010609227850231
10	0.6564660659490359	0.2477751849359695	0.0825216125601049	0.0132371365548893
11	0.177035468635462	0.4599363240858122	0.3444148895766588	0.018613317702067003
12	0.9853665682481664	0.0034838202724392	0.0100175834993826	0.0011320279800118
13	0.0167144726435424	0.6471979815028069	0.3202121400577932	0.0158754057958575
14	0.9876025849984806	0.0028476876181363	0.0088724039573769	0.0006773234260060001
15	0.9619691333527002	0.0160566010383074	0.0197138047040002	0.0022604609049921
16	0.9680406682742592	0.0088409204329237	0.0222109134167725	0.0009074978760444
17	0.0139491884642907	0.6224969705297733	0.3445859317763364	0.0189679092295996
18	0.9706309768803922	0.0062697315451363	0.0217724841499797	0.0013268074244916
19	0.5073607977369631	0.2320560940310221	0.2455951938316224	0.0149879144003923
20	0.8686633852348454	0.0334247930713722	0.0685906322048648	0.0293211894889173
21	0.605731550943418	0.1660722665159748	0.2126709016022207	0.0155252809383865
22	0.4000106706775598	0.1468205123239533	0.4495894613181614	0.0035793556803256
23	0.0587391102156687	0.6629910920836012	0.1775097906354398	0.1007600070652904
24	0.7848930698007729	0.0544925866672913	0.1580799005688072	0.0025344429631285
25	0.9487857639767964	0.0156542325940872	0.032413623136778	0.0031463802923379996
26	0.0226300836824073	0.4421770338616314	0.5174132098712032	0.0177796725847584
27	0.9699663818508114	0.0094179368606249	0.0183892857357231	0.0022263955528403
28	0.6046618528674521	0.0536965091201964	0.3328143693624831	0.0088272686498684
29	0.5156321339742419	0.0366236526941653	0.4423083939631648	0.0054358193684281
