label_id	PC 1_mKate2GM130_CFOR_pca_predicted	PC 2_mKate2GM130_CFOR_pca_predicted	PC 3_mKate2GM130_CFOR_pca_predicted	PC 4_mKate2GM130_CFOR_pca_predicted	PC 5_mKate2GM130_CFOR_pca_predicted	PC 6_mKate2GM130_CFOR_pca_predicted	PC 7_mKate2GM130_CFOR_pca_predicted	PC 8_mKate2GM130_CFOR_pca_predicted	PC 9_mKate2GM130_CFOR_pca_predicted	PC 10_mKate2GM130_CFOR_pca_predicted	PC 11_mKate2GM130_CFOR_pca_predicted	PC 12_mKate2GM130_CFOR_pca_predicted	PC 13_mKate2GM130_CFOR_pca_predicted	PC 14_mKate2GM130_CFOR_pca_predicted	PC 15_mKate2GM130_CFOR_pca_predicted	PC 16_mKate2GM130_CFOR_pca_predicted	PC 17_mKate2GM130_CFOR_pca_predicted	PC 18_mKate2GM130_CFOR_pca_predicted	PC 19_mKate2GM130_CFOR_pca_predicted	PC 20_mKate2GM130_CFOR_pca_predicted
1	0.2429154467138418	0.0732646996116798	-0.5161021700147076	0.133160350697104	-0.6507473007252723	0.0495260240400974	0.0678206795162296	-0.2571231456305722	0.1712752938858181	0.033381195212277	-0.0555177478090378	-0.1687848221039029	0.0569811141271442	0.1364933098928045	0.0574317904679172	0.0535593621197791	0.0413465030176563	-0.0189448993125159	0.0025503107573893	-0.0841761914392892
2	-1.8093128804971808	0.2484088331306179	0.1254814449397681	0.3305375569805454	0.523811254015886	-0.2683159760396325	-0.1021752176752011	0.0420668510299573	-0.0720785579342015	0.1154541364690702	-0.0122044596930854	0.2486020866598594	0.0418497432031478	-0.1334533242733039	0.0324032173814659	0.0808955390040157	0.018933384820865	-0.0904074024894693	0.0377709665414626	0.0968734463345488
3	-1.328749442827625	0.0768341569434533	-0.1330085183045151	0.3821080248968025	0.1797719612408566	-0.2363478805929489	-0.0809761202176369	-0.0793108294543543	0.0584607775683843	0.1101788306964025	-0.0108428680147171	0.1353212624920231	0.0306330565596722	-0.041083668752565	0.0460753736195813	0.0945627405813902	0.0189752226582825	-0.0637084796990042	0.0227672777498623	0.0302215699556785
4	0.2327952948443347	0.1841495023517993	0.1958999548089668	0.0537461228355863	-0.1312055825150324	0.0754172399374884	-0.0545470228685921	-0.0061512894811692	0.0803212399253541	-0.0237993997785811	-0.0292197457643878	0.0044535738754639	0.0768470020577332	-0.0252195032517689	0.0232539744870701	0.0407243920739374	0.0226510985446577	0.0072672486750642	0.0020355033111323	-8.387842623131028e-05
5	-0.3490164012951031	0.2392251006100007	-0.9502252697181026	0.1510733872268023	-0.5563948628535079	0.0767462473215879	0.1520747817920872	-0.2200265490675584	0.1327181014538584	0.0181046905899686	-0.0354246949365408	-0.1402697964470696	0.0887654962970626	0.0952217575099303	0.0549270709822657	0.0595284296860536	0.0241101600683234	-0.0375635310030905	-0.0016183230262496	-0.0528890404162226
6	0.61379036891326	0.0142002444775151	-0.1053085453816641	-0.2460241493711506	-0.3720882893490348	0.0186392027206112	-0.0152876045882337	0.0746935911213755	0.1177974545868182	0.0623969049682463	-0.0740489518791126	-0.0398383269240527	0.0136553916704515	-0.0577335291066712	0.136091966611126	0.056340723916985	-0.0779798862851866	0.0804764325443559	-0.0338042761588549	-0.0825558332387677
7	0.5550611347199615	0.3004876450440856	1.5675891448907016	-0.0989352015354699	0.2992416865460867	-0.0731307286158726	-0.2334297720319133	0.2480710728250545	0.0287226529910596	-0.2086127049039222	-0.0229710024162739	0.1750391574176679	0.0582338009741479	-0.0829670160969254	-0.1335513822144728	0.0376329057623837	0.0518450882700656	0.0780048582054648	0.015464517772681	0.0730156869372415
8	0.0530638304532723	0.2333205922421061	-0.5291707050547793	0.0964324743845209	-0.2946414012178116	0.1425923619753236	0.1987989449773588	-0.2205086052976543	0.0382901569230472	-0.1177019785180226	0.0263663361952677	-0.1413511378429593	0.0246353617181127	0.0911473473082747	-0.0497802062342925	-0.0493933284666272	0.0738214038870766	-0.0400703033454417	-0.0083826641205546	0.0107386053674814
9	-0.2733100351419566	0.7367112267682303	0.8521101236892777	-0.2472283842816481	0.1660802472776312	-0.0616165881701807	-0.0247291346778086	0.2312232141619197	-0.0812329403791328	-0.132977483637579	-0.0663909743479689	0.1452666149687083	0.10525369941394	-0.137198935449203	-0.0348246340558743	0.0387066716070845	0.0418298031359879	0.0195742035244156	0.0189201485643026	0.0818892840253631
10	-3.939884890845841	-0.1612114167349572	2.482309712591336	0.4406623660579625	2.368301544215244	-1.3350616568132716	-0.5383212365397401	0.2579296453253083	-0.419835481734041	0.2662373792247867	0.0511591722140834	0.6501046659906341	-0.3378054355124742	-0.2941602866452927	-0.1025526213379669	-0.0342555641518224	0.0584936920925355	-0.1362143428092462	0.0802625283973315	0.1863174106439095
