label_id	Predicted Archetype_archetype_CFOR_classifications
1	2
2	2
3	2
4	1
5	2
6	1
7	1
8	1
9	1
10	3
11	1
12	1
13	2
14	1
15	1
16	1
17	2
18	2
19	1
20	3
21	3
22	4
23	2
24	1
25	1
26	1
27	2
28	1
29	1
30	1
31	1
32	4
33	2
34	1
35	1
36	1
37	1
38	1
39	2
40	1
41	4
42	4
43	2
44	3
45	1
46	4
47	4
48	1
49	4
50	4
51	3
52	1
53	1
54	1
55	1
56	1
57	1
58	2
59	1
60	1
61	4
62	1
63	4
64	1
65	2
66	4
67	1
68	2
69	2
70	2
71	1
72	1
73	4
74	2
75	1
76	1
77	2
78	1
79	1
80	2
81	3
82	1
83	2
84	1
85	4
86	3
