label_id	PC 1_mKate2GM130_TFOR_pca_predicted	PC 2_mKate2GM130_TFOR_pca_predicted	PC 3_mKate2GM130_TFOR_pca_predicted	PC 4_mKate2GM130_TFOR_pca_predicted	PC 5_mKate2GM130_TFOR_pca_predicted	PC 6_mKate2GM130_TFOR_pca_predicted	PC 7_mKate2GM130_TFOR_pca_predicted	PC 8_mKate2GM130_TFOR_pca_predicted	PC 9_mKate2GM130_TFOR_pca_predicted	PC 10_mKate2GM130_TFOR_pca_predicted	PC 11_mKate2GM130_TFOR_pca_predicted	PC 12_mKate2GM130_TFOR_pca_predicted	PC 13_mKate2GM130_TFOR_pca_predicted	PC 14_mKate2GM130_TFOR_pca_predicted	PC 15_mKate2GM130_TFOR_pca_predicted	PC 16_mKate2GM130_TFOR_pca_predicted	PC 17_mKate2GM130_TFOR_pca_predicted	PC 18_mKate2GM130_TFOR_pca_predicted	PC 19_mKate2GM130_TFOR_pca_predicted	PC 20_mKate2GM130_TFOR_pca_predicted
1	4.187415524930284	-0.469517036130062	-3.2947814571992526	0.0197616993848969	0.1660556188742724	1.9204317566639613	-0.0741821640866766	-0.221182489565305	-1.0032421325524872	-0.1797771916780683	0.6418278441563212	0.0046242259054698	-0.8631921750850269	-0.0033175669031646	-0.3863301049393846	0.3038025320201657	-0.2300192243389619	0.4758793155578671	-0.156031284218058	-0.2506839306981445
2	4.945082119497932	-2.1817724442036432	-4.498320641720515	1.6835142511189392	-1.99773914231434	-0.4434297055530551	0.3977392497145496	0.0976147398388848	-0.6539226056354672	-0.0360725214442732	0.1361367279023293	0.573698837181478	-0.1432867023459765	-1.097591926699008	-0.0870749006053073	-0.1770240891155641	-0.3061324704814526	0.0422960977847692	-0.0799918437956095	-0.2519811288491558
3	2.1046919434865954	-4.41424467437143	-3.19182662602692	0.4602212269752991	1.3161650021783422	2.5058730129403006	0.1752620072981857	-0.0803037876693229	-0.3502386606103615	-0.2354334871269914	-0.5016992770654622	1.459966423414801	-0.1392556886295766	0.130426710556583	0.108616848060494	-0.6735252815048921	-0.3427156809855826	-0.1598878815530697	-0.0715395930046427	-0.2668179238506771
4	4.122803810902588	-0.867574187608797	-0.446086159042629	1.3652092688344193	1.6648530206552767	-0.6775796567125356	1.285041538318835	-2.298498166904928	0.1886512736695223	-0.1248029740149634	0.6277789274448085	0.6584930202125354	-0.1372099290471078	0.8846563358686967	0.3305456641233257	-0.101708377859838	-0.6869586766184862	0.1917990761840811	0.0390095575590421	-0.3186861376183711
5	4.8085109411988025	-0.0417255485376431	-2.0897008987588883	1.0695977219521988	-1.0662831880477506	1.3017140485429044	0.6626045773488038	-0.6941465830196347	0.0782983985001429	0.4155521304871945	0.595892174185469	0.5299637281485869	0.6000416778215956	-0.4419720688290891	-0.0047955614402772	0.0218526318231777	-0.2488216724017585	0.2170897505102955	-0.2988675472921032	0.1193708411192775
6	0.7071277463516867	3.852132944237157	-1.4262801067073383	0.051591087136955	-2.071304637440774	0.9420047744067076	-0.3599624160725922	0.9962014667347634	0.5515066119940948	-0.5009271996954732	0.3897868353040261	-0.9418225432486412	0.6441327159976586	-0.7596007568099179	0.3557931507119301	0.1881995365829371	1.2568168426398094	-0.4516073990181597	-0.0258727762764565	0.3975689559321014
7	3.803392914954314	0.932490940594706	0.3387228439839767	-1.86223333577782	2.0441340810579742	0.9170997167892728	0.203275253965606	-0.756009507531314	-1.3244644336543832	0.3459130606565763	1.5202751452260517	0.1293557134247824	-0.3633842331672612	0.7619627686765422	-0.0784580033534381	0.2554964492838695	-0.0947248623500892	0.2215876397501708	-0.109460148824747	-0.1008120535276082
8	3.045732164492616	3.416717525051704	-2.5507394647173065	-0.3735626355105245	1.0178868932448508	0.8521638948368091	0.1955563042708648	0.6562382198472494	-0.7404733351811994	-0.7849717020425241	-0.3053395801038936	0.7155023637193592	0.5238149399756067	-0.3489700004386027	-0.5220063096266456	-0.2647491705318519	-0.2902045207110698	-0.1001441432388519	-0.049937404009809	0.1118314188720719
9	0.8419383398455398	1.661398001142919	-2.640837745489641	-0.2875175546078387	3.819800652612025	3.6931200538174616	0.0178827469860878	-1.4865858590354937	0.4259428063229679	-0.3294161905193833	0.2437208012038001	0.0930072553225007	-1.0817319273438435	-0.480736689349251	0.4475655173206669	0.9069981331953249	0.3400715906547608	0.0693998345183699	-0.2331121174189463	0.2289011483094365
10	3.6211204434382287	-3.319958136606312	-3.3115993100726406	4.1073289497285534	-3.0656484340871963	-4.245082348055534	0.8878674767458343	-0.5174773253146943	-0.910356886400272	-1.703651923317233	-0.1474003342924061	0.9777038344049448	0.1972460868078178	-0.6002755940000679	1.0800620967853456	-0.3001297526666083	0.6821378748384658	0.3542335387375301	0.6317723205821237	0.0604879385153547
