label_id	feature 1_b4galT1tagRFPt_TFOR_pca_measured	feature 2_b4galT1tagRFPt_TFOR_pca_measured	feature 3_b4galT1tagRFPt_TFOR_pca_measured	feature 4_b4galT1tagRFPt_TFOR_pca_measured	feature 5_b4galT1tagRFPt_TFOR_pca_measured	feature 6_b4galT1tagRFPt_TFOR_pca_measured	feature 7_b4galT1tagRFPt_TFOR_pca_measured	feature 8_b4galT1tagRFPt_TFOR_pca_measured	feature 9_b4galT1tagRFPt_TFOR_pca_measured	feature 10_b4galT1tagRFPt_TFOR_pca_measured	feature 11_b4galT1tagRFPt_TFOR_pca_measured	feature 12_b4galT1tagRFPt_TFOR_pca_measured	feature 13_b4galT1tagRFPt_TFOR_pca_measured	feature 14_b4galT1tagRFPt_TFOR_pca_measured	feature 15_b4galT1tagRFPt_TFOR_pca_measured	feature 16_b4galT1tagRFPt_TFOR_pca_measured	feature 17_b4galT1tagRFPt_TFOR_pca_measured	feature 18_b4galT1tagRFPt_TFOR_pca_measured	feature 19_b4galT1tagRFPt_TFOR_pca_measured	feature 20_b4galT1tagRFPt_TFOR_pca_measured
22	3.2085087343030207	1.973402203444648	0.2610660215220817	-1.7863383622137674	1.5440247600758292	3.154382422875284	-0.9310393610752624	-0.2379360768979492	-1.9851826683622589	-0.528148167713314	1.4681697698757834	0.0767148102152492	-0.4833138464100103	0.6564569235293395	0.6658716080193284	1.2469680879340257	1.329497354394464	0.0786676700077173	0.9463034952058188	0.0905051330862308
23	7.796535911815416	-1.1680281827306218	-0.0324491315353493	-0.1423539079390607	3.9969963987613055	2.855568939492941	1.3995410806813546	1.3278334267585077	0.3691115354394935	-2.795792117377439	2.4943820333351416	-2.5888045532778348	-1.8806863914838063	-0.1331697887337745	0.4518332958213398	-0.5473983586367401	0.8575934186993014	-1.2794550639471187	-0.6036618730441023	0.3793805520373269
24	3.45141022434904	3.812604448702855	-4.877062772313388	-1.356081512711104	3.0830742808639737	-0.6166527916133521	-1.2979934842695446	1.9151663864749773	1.5906222262405325	1.9221144719411585	-0.3211950167747562	-0.5600298807220172	1.4914956211001598	-0.0485228032473009	-0.261151251339941	-0.2713852026911313	0.7405634635366892	-0.891234470830997	0.3661850866825991	-0.7493811830944591
25	2.889995718709513	-2.790016193047277	-1.3266913505874094	4.246840887177384	-0.9237410338165496	0.1907278566669936	1.5325408602130892	-1.771041162712311	-0.1064922181280259	0.0903719400364202	-0.4176129334306324	0.1177345488465239	-0.8722128227263959	-1.5275046469269595	-0.1609234071003706	-0.6443482996654055	0.0346889045525102	0.306939971274321	0.3240842055803171	-0.0642757133600205
26	1.8167811277274468	3.3978438349870324	-6.917111156846733	4.375250500823758	-0.272376441450554	-1.9010564931839216	-1.440776375714456	2.1464853122672904	-2.0709444313312777	-0.0060013544542075	-1.3423440263864013	2.704634113206911	-0.8478653660568305	-0.5844477229938965	-0.8856646554369983	0.3926848274600744	-1.233795083491082	0.404065592467668	1.42781394739948	-0.2060719515750491
27	6.108561863504683	-1.4379681755393507	1.6977219304524669	-1.1344272320362976	0.3967789139007175	-3.0996477039308368	0.6344024348256405	-1.6718668552717977	0.7311689446419032	-0.7006846234135036	-0.7578242096885026	0.7155193989714668	-0.6636714796382979	0.129966726328586	0.9338174957348002	0.1060483882839109	-0.1176135283820193	0.9739977966084824	0.0442688061846662	0.9648899157636988
28	7.8747880388314195	-3.417602638840794	-1.0507363469269158	1.4267238702119984	1.4823582262179362	-0.6155257896051356	-1.1214924280697565	-0.4689172381259578	0.380996598925467	-0.0119374771382522	4.265802981074457	-0.6060613886811057	-3.3793897184962303	0.0895441673202658	-0.8637024974307616	1.8124802154772568	-0.3060161635226954	0.3974233448924873	-0.1188762473096199	1.2004856755898003
29	0.9999073379162512	-4.2655985218424295	-0.0891078618595116	2.799008161963228	0.0403099191291537	0.3135176576574896	0.3764864197044629	-0.5065848172877234	-0.8692522430423936	0.9749545342614554	-0.1558152981118512	1.3216319325927284	2.324324262787359	0.2851157129442739	1.0453244649804665	0.2862497153269087	0.2812270213806217	1.0331277743941047	0.6972054779168271	0.240499558230506
30	1.262004190428703	-2.9627712889927977	-5.793594706801588	0.0152700216049904	2.4445591019343267	1.5406645540821344	2.343101026397746	2.507815534542661	-2.0216660532872703	2.2789875637516697	-0.226580969327563	-1.4539787604167436	2.4565496222177385	-1.779882801262389	-0.9525169373002208	-1.9762063202871445	0.2910758711405342	0.2147580585634015	-0.5099283157845897	-0.5014497793959687
31	3.4573121959304136	-3.85874493071079	-3.9676154754994064	-1.2658621108534551	1.3700468863544897	-1.3937168868892849	0.5322805037879818	1.1880741770427683	2.7288771740330966	1.0888525901417143	1.9305235764762625	0.1299297293298885	0.4931324572434166	-2.3723194480162224	0.0627312944542715	1.164165047807724	-0.4232324951273341	-1.4957870824738722	0.2698719684233523	-0.6539475364341532
32	2.824933452779522	-2.2331739770030783	2.7752987730915546	1.3388589507033193	-0.2629090155623525	3.3799456349492125	1.0403014954752872	-0.7811000592353167	-3.2223015416340672	0.3618375640662991	1.7570226074286597	-0.6174180952261218	0.4731500658198894	1.2744377106908278	-0.4481069108290247	-0.7840625618123569	0.3530647931307262	0.7245373396579621	-0.5986466961382844	0.7536175823595628
33	8.430964735501489	-1.9688218694987432	4.224624813315679	3.7744488543555392	0.4578374616056831	-0.981487360717852	0.2498277908677968	-0.7817067066499451	-1.440968074853744	-1.4726167799576009	1.0242307651743623	-2.1290730846665022	-0.0489986984466451	2.308041899387781	1.0023196987225544	1.595037888458492	-1.2841974277067296	0.1281847365984327	-0.8450316545068536	-0.1853286655287878
34	4.545096415945837	-5.932508229750786	-1.8116020730434603	1.7365039520872505	-1.1205627222277177	-1.477556060078952	0.5690992695420013	3.4320963192771465	-0.5604749462321353	-0.9987985951928822	-2.111813353564828	-3.658597511814472	0.7401871685952932	-2.428324844836571	2.9630183092662032	-1.7139609400724722	-0.6407684408673467	-0.5100153542591043	-1.4795633703160325	-2.5260668236615578
35	5.092550357804571	-1.367708231954846	3.3772800896536155	-0.5955035922580179	-1.0990191156543712	-0.2503022826244015	6.1824282771273245	1.932046834693026	-0.2883613299751879	1.4462919203275566	-1.049416752759827	-0.6983794901729427	0.3385545305624502	0.910834732659804	1.7111646088380732	-0.0859872783433195	-1.3012672697339625	1.7090202308339155	0.0418745395332488	0.3399596637581114
36	6.9395220687506445	3.698619383865805	-1.7429261201653428	-1.7343518121649468	2.993487521920512	3.5368302295277405	-0.2736624868359592	-0.7938179655257664	-0.8374070654885724	0.3642552085241862	1.8778629489854288	-1.130490696826248	-1.5024470229625702	0.1873778832415163	-0.4057949397431189	1.1205272920481646	0.1268489007673147	-0.3043005730905325	0.8503733462708171	-0.4375847622850247
37	2.6241606796176966	4.554399942941134	-2.732726182191915	0.3997133825848303	-1.2744213357766974	-1.7698923310869945	-1.3556561616939868	0.0489116905024049	-1.2790400399326685	0.9187214627293204	-0.9378423420646664	0.1548992085709038	2.505378773873226	-1.7562187329841166	-1.8778727908071304	0.064827141466712	-0.5726273255858771	0.4303245192118829	0.5330708976829074	0.349324394368989
38	4.407000472699676	0.3686354889013038	0.2912911184542027	2.508881966727975	1.046152281329058	1.54797007591059	-0.5839795255215073	0.2260134656736121	0.8959453802142836	0.1414887390250147	-0.1053183254550228	-0.4397967375197094	-0.2799669724128934	1.4612838390454106	-1.030324762713611	0.1784774276798421	-0.2427048788603561	0.5606849376451186	-0.5855503749811654	-0.2389610081441343
39	6.225620185256712	3.0829983171022386	0.968241421599284	2.1372848936818105	2.6775017176028806	1.1914616498339905	0.1797084131625784	1.838312565820407	-1.1077782746969431	1.791324483438545	2.0387758069852424	-1.4812850900931431	0.0381770762302548	1.6513883839198606	-1.2286563055642428	-0.2914471898868736	-0.6785161695093469	-0.6637543174061477	1.197096538561557	-7.659408649514365e-05
40	2.725616001749065	-1.085268424481968	2.1696608280764185	0.2338462717528529	3.8206622686730864	-3.6376186056506414	-1.3281850214523832	1.6921019359978429	0.4452026343080001	-1.2108510201265754	0.2056943603132206	1.8262997173378148	-0.7007877315086289	0.7866507011515577	1.5709085882203653	0.0028294699722942	0.4539573083829886	0.2133670793413379	1.0406284903763343	0.0062143100726505
41	-1.054393900687243	2.6762471171921973	1.2973368933314753	2.2771535275810075	2.97119673765858	1.0369488447011217	1.732838594336361	1.8580381857574837	-0.7184687511704175	1.0586637611856142	-0.8120116923426266	1.6423304929056175	1.5937223620531618	-0.102896011243411	0.1863210215129719	-0.3691274803904888	1.4919014745439705	-0.3420921345529629	-0.0902766964647432	0.7572470129672798
42	4.015478255942498	3.4534943933902387	2.359248969825483	2.7594091184923824	1.7520280921474876	-1.2033379174467398	-1.1717561098251297	0.04494720537555	1.8203320660690088	0.3912519255764152	-1.7084089820182131	-0.6873877290806079	0.0440480901411307	0.3886052522566441	-0.6591138096785639	-0.3394675664242409	0.5046060112923447	0.7900212624570089	-0.1681044886400575	0.7341357973406188
43	2.426506460529482	6.024887765172207	2.3064203239371794	-0.5007725632990198	0.5576702583516661	1.4146182424846243	-0.9913135199956796	-0.3383153279804666	-1.7068484496360163	2.3419022323189367	-0.6274737243260017	0.0571312245712321	1.8460887494997376	0.0106400334870712	-1.1311674671954266	0.92230048640881	0.093832857939144	0.1904731989586569	0.3701313319549839	0.77081568927872
44	4.689522042482612	1.2780476286420492	-1.33786116040029	0.135096249856615	-0.8477600359485766	-2.9711662053415338	0.5882407072192241	1.3045644658665558	-0.4500440286965195	-0.0729895033851438	-0.7665137699416177	1.4188201556885882	1.0536939317403011	-0.3338844542482639	-1.6444727767800444	0.1597192876081613	-0.9758082841312704	0.1839558922926037	-0.5976495345265225	0.8112344230660791
45	5.334515482617976	1.7133412253068836	-3.1256838739681108	-0.7403992668845235	1.4141618180297548	2.199071863509066	-1.2345653236870369	1.2853882668689642	0.2311610571625814	0.1008719013485086	-1.4050115273123105	0.2856690382273287	0.0401179283152315	1.1566294014464715	-0.3141714621202918	-0.1428056370356104	0.2107414650585823	-0.7740163768857578	0.4024776915967334	-0.3706210349783596
46	1.028679536467212	-3.0131133440713054	0.8969047622997179	-2.595123241270053	-3.717992648950146	0.4566708599113865	-1.5875641232273228	0.4440291980532839	-0.1629205511050277	1.9996763338883736	0.4221841024088096	0.3687444632483714	0.3218396527262543	-0.1798979293630815	0.8912839045889389	-1.175482230561938	-0.6691244211677267	1.1093161808758456	1.2940996389808486	-0.146133394908443
47	-0.4257508456466721	6.456443655216119	2.0899884686088317	2.832920404618048	-1.4460582707481016	-2.9210039283971363	1.0052941343474913	0.0436241756923992	-1.27956594531914	2.492018413006502	-2.519099472395033	-0.5494558130003075	-1.2012352049992778	-2.4175783072125414	0.7976242029129472	-0.199058258620628	-0.7786780151118039	2.6218817874621254	1.3041644226361653	0.0917108193959718
48	0.478615514999699	-3.757291546213885	0.6572042716479992	0.2780697566375286	-0.1385634099036831	2.639633749728852	0.6900726960499032	0.5097207410012806	0.4904355903855679	-0.3877727775887979	0.4123398210060646	0.8093577655690383	0.1442951793228604	-0.636771447188087	0.2872988362826089	0.3575233735577103	-0.6976311414260554	0.2790581647100386	-0.237895067159266	0.1228513848186133
49	-0.2080472236982695	0.5660564206653549	1.3856356667142924	1.0818666144380853	-1.7701789687061646	-2.65735778225735	-0.326355346049709	-1.7209951340400351	2.0845310507778905	-0.1496222432610817	-2.172381666893977	0.5302188659593462	-1.5107826262985555	-0.7017885737018171	0.0678491635344814	-0.5604874305540561	0.5398322857099097	0.0885147496935379	0.573600274611819	0.6934975172484491
50	5.347257783575176	2.9575332919866097	6.761330422902073	-1.9253450890451445	7.387836281259199	-4.667841601347598	-3.3276223762193675	5.244109800362515	-0.8673016624847304	-5.137082253856753	1.9620434359361991	0.8456030891676696	1.9591570272973	-0.3918805059373012	0.6170895214097916	-1.991279277380768	2.309497859004398	2.7819377206840947	-1.334647889556705	3.198113266261312
51	7.531284248475398	2.8976357065890848	0.5363317840381795	0.8398967372906526	2.4369494193060603	2.7321194297258136	0.53527956977858	-0.9130109469631572	-2.4647583429479742	0.4186972247145528	0.6189138647426661	-1.7381141359971315	-0.8906325224017896	0.2065983777738249	0.0288310618870175	1.6465360501864137	-1.2919020317436123	-1.0626256737635635	0.4464051243193564	0.1311747776219695
52	3.5467335794467254	2.376532450762378	-2.5462244431975645	-2.4728905748647176	1.057493244459673	1.12492753792072	-1.1070480934043556	-0.8400805086823605	-0.1682533157922739	-0.8755044578371867	-0.2514197937051403	-0.4599437034731393	1.2618662745754128	1.3427922455286636	-1.611686352736959	-0.0466696902403832	0.7820643290558397	-0.6633148503666139	0.6373908274716935	0.9424240842369752
53	0.1565210275782929	-5.926900556167227	-1.7191829822702531	-0.6526072087617476	1.077508756004682	0.6026323665709308	-0.4362423271749799	-1.6355113734160338	-1.6406921309330655	0.4396763849672976	-0.5436613746718261	-0.0650097531965055	-0.0991798248174411	0.0466219451274276	0.7572319525207929	0.4869355683110279	1.3941712234476784	0.0082940552501677	-0.3926287781503825	0.3620513843049762
54	1.1780558636099303	0.7019049264933735	-5.839721458519104	-1.84471089373645	1.4768864725510722	-0.3729317786116652	-0.7297223815768942	0.612606487948984	-0.3641870718012736	0.0037434782043192	-1.032528551928254	1.6690783282927493	-1.25041126736536	-1.104569392268328	0.9528689977298876	-0.3199728326201665	0.2131075637362651	0.2415155160457068	0.1916511787930822	0.6280619105018274
55	-1.9027355631367644	-5.300290266223519	-2.559826849299341	-1.1735722469026817	-2.8662024920515985	0.0028674143554773	-0.28790951749798	-0.0473644646147818	1.3088436159227268	2.8720235324458216	-1.283777586678573	-1.3240436106423077	0.4203411366404	-1.5541760508022795	1.0763061250416914	0.3851032256061325	-0.4438336365330754	0.2022662091077469	0.1394221515584396	-0.1980557760763443
56	1.1627483199729025	-1.8355295165493144	-2.5278575872915625	1.5281412846870608	-0.8850530854500548	-3.788517284518409	0.702309276532598	0.6065837685893446	-0.0016036571982717	0.5019476760494028	-0.5192899982142766	-0.1768323604278623	-0.0830679579825171	-0.2624417529175775	-0.7393507703390166	-1.133263538772302	0.1115252974001845	0.3627948331455469	-0.3390374164290129	-0.0349406818237673
57	2.7011712910307004	2.0880163363450537	1.841431868010932	3.9851431508518096	1.400357534591788	-0.2785007536964982	-0.8365021734006204	-0.8564498494748352	-0.149729320364517	-0.8041894725025203	-0.6704137727688605	0.7745210841723855	0.1270583549074773	0.4282532431424755	-0.5636963604874288	0.0579034838872465	0.7237657559544982	-0.3230579496533059	-0.1570185892396204	0.833233741937532
58	0.4999897862402758	4.8430833773421575	-0.8303535533630194	-1.1478451653602812	-2.545151686802858	0.9457564557182836	-0.8053022821624517	-1.6541767888590155	0.9425752669236366	-1.2016430697702742	0.8131205413123199	-1.2846919736779323	-0.7096694432602364	0.6498960587329067	1.0146756256623268	-1.1330647418706044	-1.2584690852555476	-1.1692575513345131	-0.060754410796173	0.3405259978654421
59	3.5515587511412723	3.620504336427744	-2.763593346735267	-2.547616210344985	0.2298307183062665	1.7632366920341682	1.9778669720539008	-2.142716413832166	-0.205627885271885	-0.2499613900318667	0.0664496366579088	0.0191047084153437	0.6745769521161064	-0.0973573247165539	1.5821088050235028	2.147542901239752	1.0224505084252946	-0.9899393482992008	0.3502824576416873	-0.0809970028878946
60	0.8328003183829844	-5.282951329472658	-0.2495794261237765	2.602615833518914	0.6735323563562114	2.5563145415880366	-0.8100902179086511	-1.897529016135849	-1.2528941782583696	-1.4231207075956631	0.98979715662196	0.2020776814942424	0.4644733985281141	1.3223792321086345	0.5090030133076431	-0.4561568248561845	0.2876540061368846	0.4513629369198962	0.0787843700971262	1.0646293435498038
61	0.4358289652127374	-2.8315093265008544	2.286114139660251	-1.6476798426187844	-2.7822515085648014	1.6343013590619264	-2.4178899998461816	0.8635417168596091	1.1176735852748343	0.8983387157824917	0.6948331091956731	-0.9290197162153658	0.3389839091220394	0.9043694506186069	-0.6331516304534932	-0.7986267432827712	-0.5845145512681671	-0.2142038964450615	0.1807582585958443	-0.1860474808099715
62	1.631896563624842	3.3909077981457942	-5.262863979258094	-3.0669384657016336	0.0309571401320715	-4.459201074133632	-0.5805000142254888	-0.5768405034607985	2.2829673927107854	-1.3069071220901909	2.342844190111434	-1.2375426165392671	0.0225401361501913	-0.9277692930128074	2.0888469986005656	1.509967481750832	-2.22481856385536	-0.1415315586394729	0.9115379859686352	-0.7317370889380779
63	2.006833862835555	6.859780377607177	1.142747804655848	-1.5166202896788958	-1.7493385256899074	1.7058672934060335	1.5286430121696972	0.109321469264035	0.8990483810616293	2.349505232125884	-1.64104591837818	-1.1121486329132733	1.0495565945220482	-0.3695825952885234	-1.546824442168912	0.72084546373206	1.3587867667087818	-0.1905753324709655	1.7900582891058332	-1.0554596657146509
64	2.5051072569703465	2.52883963435362	-0.0873362905835744	1.7295072647343248	1.8631370777815424	-0.2644239619099605	1.6986020791396563	-2.480116895815086	-0.8301353643375906	-0.1068966169389366	-1.6406994296848365	1.7037742872384145	0.8663317442857629	0.528532158407807	-0.5730984962395413	2.615388761773513	1.0146694063115085	-1.082570752815655	0.9625468693827626	-0.5039512910073013
65	-2.7949351317077618	1.7494471128524969	-1.5423485024356312	-2.181695462625824	-6.575008708379	-4.682027751513195	-1.68201777045988	-3.5576866749080627	-0.2469315023328862	1.6962368902560203	5.942023578284122	0.2568851033479614	3.1901120091812905	-0.7250107288472866	-4.9575496174551175	-3.6573330953419134	1.7771003966554588	-0.5190245236730557	-1.4986848228569023	0.1053094775100408
66	-1.321796962880913	-4.996821385360621	3.0512780196159923	-0.1224760128228605	0.1124559507477943	-1.6540347769923185	-1.8056043400192807	0.8990941321701056	1.1505832165051488	0.5308772025424908	0.092864413853388	1.177916634497425	0.5340472236019548	2.0847260271367865	0.1334857243215173	-0.6298146587808353	-1.2743085578681856	0.6114793875646178	1.2504245667639855	-0.5025188115391598
67	-1.014840356332467	-0.5334951295046756	-4.288799862525395	1.3422618340326151	0.3921188931386838	-1.8639516812810568	0.2243509654161372	-0.7494746489948453	-1.3661505572768315	0.6105946739762427	-0.0042119900467088	-1.7706279832323426	-1.011197846215727	0.3537525123017853	1.7044616892891824	0.2757168182538881	0.7238085046022182	-0.2531957118735581	0.2752572577072616	1.3144265063285017
68	-3.3347248099425357	-3.815623097755128	-3.641215419768472	-3.869025670393294	-0.5263089353683349	0.2984744976179705	-0.6149318426173054	0.8285263813063245	-1.3696171318785275	-0.0445752804071614	-0.6070597030694342	0.0978428710234591	1.5766007188851396	2.536128719251224	-0.9229087890757766	0.6969869528251948	-1.5587809301430684	0.6907037955272465	-1.683724192240567	-0.1358690620520642
