label_id	feature 1_lysotrackerdeepred_CFOR_pca_measured	feature 2_lysotrackerdeepred_CFOR_pca_measured	feature 3_lysotrackerdeepred_CFOR_pca_measured	feature 4_lysotrackerdeepred_CFOR_pca_measured	feature 5_lysotrackerdeepred_CFOR_pca_measured	feature 6_lysotrackerdeepred_CFOR_pca_measured	feature 7_lysotrackerdeepred_CFOR_pca_measured	feature 8_lysotrackerdeepred_CFOR_pca_measured	feature 9_lysotrackerdeepred_CFOR_pca_measured	feature 10_lysotrackerdeepred_CFOR_pca_measured	feature 11_lysotrackerdeepred_CFOR_pca_measured	feature 12_lysotrackerdeepred_CFOR_pca_measured	feature 13_lysotrackerdeepred_CFOR_pca_measured	feature 14_lysotrackerdeepred_CFOR_pca_measured	feature 15_lysotrackerdeepred_CFOR_pca_measured	feature 16_lysotrackerdeepred_CFOR_pca_measured	feature 17_lysotrackerdeepred_CFOR_pca_measured	feature 18_lysotrackerdeepred_CFOR_pca_measured	feature 19_lysotrackerdeepred_CFOR_pca_measured	feature 20_lysotrackerdeepred_CFOR_pca_measured
1	6.3156039036342095	-0.2053151205445633	-0.3966248969392615	0.1809196014984747	1.3586038547332666	-1.5937113556913258	-0.0068416836205331	0.4028009622160261	0.3416768875164934	0.5120343077976268	-1.1430635417388229	-0.0531096801817591	1.7994682012617895	-0.0448854572119622	-0.6663181897985663	-0.432859156820656	1.136604106729805	0.0114395245332684	-0.3718546898170981	0.2029815765936968
2	5.489818226796352	-1.5522693756352506	1.5176279120430756	1.9884098139288984	-0.5500534445880937	0.4338504759632171	-1.3741720869554772	-1.3915356739982858	0.8722512887986129	1.5736097165461589	0.115027832451216	-0.271182176614104	-0.1723685129062087	0.3292236779465159	-0.1025569356134241	1.7381246950919058	-1.047421016730979	-1.2204911416631343	0.6475162552221911	0.8729643216524964
3	3.993659624023768	1.1445325425457624	-2.2528987842732326	0.5923750406963865	-1.6144608417475432	0.1029950240379122	0.1180958005656157	-0.8238265755437434	1.9399854359824675	-0.2882567327916668	-0.5320159259950458	1.0963406666288216	0.3328045007985547	0.631505333037214	0.5253315468057809	-0.928216248837475	-1.3008472936864672	0.8943184349437423	-0.1400111536424923	-0.1644377908952942
4	-9.213745526803004	-4.333483239394264	0.948631852372843	2.460296187948165	0.8048625174334766	1.8946615554525088	0.7792391979269826	3.79911514294456	1.6004590727477783	3.0672937436106498	1.678804870148228	0.7644702445019964	-1.1280517765713578	1.512784071087657	-0.6637965142838753	-0.0600686281332009	-0.415777648717526	-4.042235331864172	-2.098603664618796	-0.5384478355111371
5	7.466925782169957	2.306750264447575	3.4785457046198656	1.6328901666656663	0.8302815252797127	-0.6935793986507842	1.050283244953094	1.5985002308365577	0.774342640850813	0.2479495122607211	-0.3714381662486672	-0.5007364178312192	1.5114979234910546	0.1544709739815035	-0.3165220357527394	-0.2307674978819717	1.4935117332937826	0.8012513716208742	-0.9729813902223022	0.5400399495300886
6	0.1751214047045429	-2.91952242034634	-1.6404273422796354	-2.3318920850232465	-2.6696802662076267	-0.5838287895024398	-0.1025808428364394	-2.2893335438778384	1.0576220803982483	0.3480269749854436	0.7013218969162305	-1.1412290206285625	0.7474887450668324	0.4963619047174038	0.1448187219365502	-0.2616758649577871	-0.7114484446527581	0.961104792666594	1.8982789221030207	-0.4874696104163741
7	-2.0454410068693765	-0.0714246709484014	0.2344599426256239	0.4991810942283769	-1.3659913524281573	-1.2881398927295598	-1.420171013704219	0.6788881578412523	-1.4631201108555891	-0.8602590969838703	-0.1030567951177451	0.1085543616517019	0.7803764850736907	0.4598100187935713	1.1323439631429482	-0.1156890946497969	0.3530334199830515	0.0952399767430968	0.7223340554785233	1.2953562245177597
8	5.31981147227951	5.339971522396915	0.8342777629204621	-0.3704548358359667	-2.579342916215518	-0.0214592662464731	-0.2674307244358754	-0.0196744573719496	-0.5849154999470809	1.8152583164107128	0.2044529791733989	0.5870489703126738	-0.3014527662887959	-0.8125885229908251	-0.9026689254015684	-0.2315170665264355	1.1281949655655343	-0.3972059840909468	-1.0143865294889065	0.9661988874082555
9	-1.530190365674211	2.3293236798308694	3.1148757889611334	2.3130882872730885	-2.7026681993497967	0.07636472253217	-0.7227458564809291	-1.6407185030956863	-0.6887600632569668	-0.9920095121481451	-1.451131807010596	-1.0658456459272845	-0.7688424792632922	0.8604886204966852	-0.2436674716221183	-0.9182044687574836	0.4390930893775741	0.3251354623294437	-0.2562086153905911	0.1160507287804196
10	4.768706557772039	1.3243131672488373	2.8706775890773586	-2.017242540965273	-0.1432042939769712	0.5510358173368131	-1.3353491239373927	1.4957016471185758	0.7229130318475123	-0.2140592297943339	0.9212152490109624	-0.5778228720879988	-0.7667327018097528	-0.5712446687566093	-0.6426542408280734	0.2381497311679998	0.0175497834118414	0.0211457566736477	-0.0718761579341715	-0.7821591998003057
11	-0.8663436893574284	-3.684260171073847	-1.0394208363823196	1.8503996559634104	1.0411823582803446	0.1315539477712964	0.0044549374276532	-0.4574762769572601	0.2718744422813517	-1.0986254540202136	0.2466250706635691	-0.5528316821063884	-0.1807517299446457	0.4533940909773664	1.224093145208817	-1.185817370318957	0.5276607461127317	-0.4001552435875231	-0.0434109084863771	-0.0166796124644992
12	7.162107932369191	-2.2448463292229657	3.5400850172321654	-1.9435501617417887	0.1525639390434875	-0.3703688183953569	-1.5760796849289664	0.3742850869656721	-1.2647206100326391	1.089577846885852	3.6048006221219455	-2.440197596033713	0.9685989191972092	-0.0546179894821765	-0.277773951972606	-0.908851463437746	-1.85576770367542	-0.9416217481625262	-0.0117911324608857	1.4794374858149308
13	-0.3255625738723451	-0.4698055984407457	6.418390934624431	1.1002776943641788	-1.9287045443072	-0.0335642180712134	-1.2028592196310033	-2.5864583776474928	-0.6724611781822682	1.770719649513965	-3.5721710918011915	-0.0119411840646774	2.763093510392701	-1.1973099983692732	1.3298049368700853	-0.9970179493759652	0.1021374111768527	-0.0611610822201864	-1.6338774265169111	0.4796182345808836
14	-2.582427559130805	-1.455683587694923	2.9117269904072924	-1.0187991312591411	-1.6591565051835122	0.4170926310693824	-1.7442592066268128	-0.0452923027667355	-1.4677946644273503	0.4458685780287587	-1.0212426817347675	-0.5585054492524126	-0.8862882064413358	0.8807273304292882	-0.5591142480414633	-0.063463099733376	-0.570375004095939	-0.1977620959308438	0.2676048851849444	-0.7055412398020184
15	-4.565248918524934	0.7647039689954584	-6.265330997642491	-2.497587621024887	-5.737338137689247	-3.0271144023921406	-0.9268169443139224	0.6911351034598605	0.0228397454188706	-0.1245519180115318	-0.0167577664972043	-2.442907490653051	1.1197122969569222	-0.8128523198410018	-1.415330551210761	3.4090359780615835	0.3992825583908485	0.2322096535963549	-0.41716515305945	-0.4210341972599778
