label_id	feature 1_mKate2rab11_TFOR_pca_measured	feature 2_mKate2rab11_TFOR_pca_measured	feature 3_mKate2rab11_TFOR_pca_measured	feature 4_mKate2rab11_TFOR_pca_measured	feature 5_mKate2rab11_TFOR_pca_measured	feature 6_mKate2rab11_TFOR_pca_measured	feature 7_mKate2rab11_TFOR_pca_measured	feature 8_mKate2rab11_TFOR_pca_measured	feature 9_mKate2rab11_TFOR_pca_measured	feature 10_mKate2rab11_TFOR_pca_measured	feature 11_mKate2rab11_TFOR_pca_measured	feature 12_mKate2rab11_TFOR_pca_measured	feature 13_mKate2rab11_TFOR_pca_measured	feature 14_mKate2rab11_TFOR_pca_measured	feature 15_mKate2rab11_TFOR_pca_measured	feature 16_mKate2rab11_TFOR_pca_measured	feature 17_mKate2rab11_TFOR_pca_measured	feature 18_mKate2rab11_TFOR_pca_measured	feature 19_mKate2rab11_TFOR_pca_measured	feature 20_mKate2rab11_TFOR_pca_measured
18	-0.3878401907715578	-4.072739899338519	1.8280994181641688	0.9565220885030846	0.0773180799154319	2.017679862901921	1.2838800537179318	-0.8460969212483971	0.8515374326177941	-0.3398438190459774	0.7361741112943956	0.5848469332959858	1.428988718258886	0.2085632546935224	0.1495215360126639	0.9706008243742618	-1.1817175174768368	0.3277004691012144	0.0525177159588162	0.0674993496900188
19	-2.305185049531067	-5.139953992446388	1.5872196066282005	0.5031164321825724	1.9459939471678984	0.6221521485452495	-0.6128842928195595	-0.2465817117502433	0.4837654379992553	-0.049180948100209	-0.0721600211747344	0.1812732952476675	1.1356643630803187	-0.4017952103062668	-0.0278638119167701	-0.2918839119134008	0.3505945380118543	-0.4567323604556663	-0.0037223397494526	-0.3499756176281833
20	-1.323035589218562	0.6087236111947629	1.5960775841020507	0.7770416064171183	0.2151953826870847	2.8664298355981868	-0.1089917232005506	1.0411940231617745	1.2812972911702296	0.5442091947377581	-0.2274783659715428	1.966678330981657	-0.2335525468724014	0.1295144716303384	0.5280384283947788	-0.0972386968223011	-0.9951412219402762	0.3630848304181019	0.1665470858354202	0.3770092291014861
21	1.0687484012788	1.7051799594891337	0.8077673454167159	1.4308127356237377	-1.4545557841798715	0.2834425431470446	-0.1691536456905525	0.6900388973930442	0.104121814426804	-1.643928769690436	-1.819801560292328	-0.9568343250503828	-0.4606386424502298	-0.0185351609252738	-0.8157463343904328	-0.5560007533954917	-0.4844081426354363	0.3755476309328655	-0.8418670916930776	0.6369943438537189
22	1.841222704279544	0.0733646375031719	6.007859443333595	2.0447619643248607	-3.083486513899393	3.0544653351894056	1.968370481301242	-1.362921053285136	-0.1568935720975657	-0.346801002618364	0.0923967330363651	0.0802297044181106	-0.3037791498928522	-0.2912756444493924	-1.824542090648376	-0.655046059208412	0.6352231987193159	1.1527726065180417	0.2602449107804647	-0.5353086948863078
23	0.8263283903680941	-3.7906945623735457	1.7730091294345427	2.7552045414593627	-0.8028192337070119	3.918747502005477	1.827819650709463	-0.4027345315322398	0.1989182793857726	-0.6179835666475131	0.0885103802225887	1.1555020898604291	0.5559943306496109	-0.0372245356369033	-0.6374919730687183	-0.1446804657988633	1.4960044371542316	0.2391116524684743	-0.6813525999652638	0.1737331279789174
24	0.2715631455817685	-2.8988216300863687	2.8208505570112234	2.029442962814708	0.4777529008392376	0.6454161292234097	0.6083305978021567	-1.0386618415272353	1.455309376700152	0.0681332762150802	0.4683340058921489	2.122615385623188	0.8336569699007198	0.0068330201560299	-0.7429284908057114	1.3160674258170375	0.4038725463372348	-0.8940474809505138	0.4723723296137083	-0.2439240211366439
25	-0.9472250826825196	-3.864480908544755	0.178337144433182	2.516076243705537	1.147663697708052	0.966001467586848	1.6920618380223775	-0.2060471562452348	1.6408088770483509	1.2029708587259167	-0.6280666154148257	0.1542526995959769	2.3647901180787487	0.0119118897635894	0.2573776039797069	1.1376806009298592	0.3909964250362652	-0.8017343900261638	0.4550420524421206	-0.6890866447063353
26	-0.7759504534368177	-1.616406019784043	-2.8498194906506766	2.406364720573952	0.3039923408167069	-1.8946182043392987	2.1428939907730147	0.7598186137174947	1.3869434101193558	-0.8525768190512488	0.8081009303900186	-0.5930573361194504	0.8304289502349241	1.9702148412348364	-0.3335211654064637	0.3759006109552987	-0.2278484006659109	0.279110719093869	-0.0471001284183906	-0.1621915892379143
27	2.324707260930293	-1.6802960857846303	0.3036497977928047	4.307799197932823	-0.234934747220653	-1.2186067827146465	0.6093230095915504	0.3467726530548877	-2.1615370444998026	0.8816237605113142	1.5317074835781932	-1.891790059651269	-0.5334141435098364	0.8517540120014399	-0.5228325177018258	1.4011717226734526	-0.6609685330664171	-0.212046732274329	0.3848587176854628	0.2521481779571833
28	-1.3691464707213326	-4.5704949660807	-2.0496818496406704	1.592992486703002	0.9915232266075594	-0.8009100523992814	0.5671211624760346	-0.1388263115545792	0.1377925080635494	2.487399106187988	0.9040573345178728	1.117587357139914	0.425753400719609	0.1617297896177845	-0.0542577435255306	0.1226022304609394	0.8639768937701895	-0.8573752844528806	-0.6447257629390714	0.2227633840849264
29	-0.4183412163185794	-1.2427446687136274	-3.225951019599496	3.5979567961271166	-0.1376647918259036	-0.0241369210677923	0.3339311490936278	0.8146901747519796	0.0650943334442539	-1.9953055950329155	-0.0950632718520299	1.8737346176314007	0.6465777103903985	-0.4254110126748933	-0.5955194681074601	0.7375304319886903	-0.5853790626293475	0.0805806504969997	-0.2878722045758454	-0.1553183942285172
30	-1.950914258301773	-3.9111005542223465	0.9556489304040566	-0.1626286966171524	-0.2658222870723125	3.0019315359764134	-0.2190509499987026	0.9365871085202472	0.1647610702060126	0.0298075905229034	0.4557025131395787	-0.8539696166600121	0.6243936990129466	0.6063586584613964	-0.4816883794829196	1.2973489918259622	0.2142048615196412	0.0182136242344736	0.2126360433100689	-0.1356816095688217
31	0.0194078757555551	-4.367525224151157	3.127385308070364	0.5486773564380152	0.0161194893393127	3.2396566083250566	1.6658323242162	-1.6464572837251716	0.5989771028435765	-0.5527556969601986	0.8198287941881114	-0.8119787521814521	-0.4323663629022494	0.4441350097341866	-0.7594144396332874	-0.1477743637271604	0.3347980937857186	-0.2719845442683826	-0.2535571004504868	-0.8315397422481545
32	-0.6200991953332007	-0.1076511241921744	-4.609467491421298	3.4827161864289167	-0.5564230327361231	-1.7149258625684292	-0.9730583682421416	0.4454737223784294	0.0023661863727784	-1.4679513945581792	-0.9069227220841404	1.416107379964764	-1.1783040244249334	-0.8338144625798232	-0.4197191368011432	0.5927746167728427	-0.817767694589103	0.149468312699593	0.6238867801103811	-1.3870087828251276
33	3.0803903181163554	-1.3032129292551051	1.9864518770344648	5.5331855728534585	-0.3671469941582082	0.2450217223081117	1.064393139815596	-0.9126337512529072	0.7686901266258545	-0.693611933114478	1.0023495694770972	0.8598645195422994	-0.0839607792637722	0.2378380609151632	-1.5893309269368738	0.2135549762737393	0.8987943206121308	0.4088375655437888	-0.245006571024255	0.0331940489722222
34	-0.7396770710839824	-0.1316497240647378	-0.8670663149309924	1.7519481409017452	-0.127048773682688	-0.5751193606492383	-1.3765770477925938	0.6508664832932127	-0.0765005198106199	0.6477267416723098	-0.3406113149910384	0.211203790947745	-0.1635887697819792	0.3496649885867264	-1.609953571643854	0.53732186340382	-0.0500156085355038	-0.5870484601427176	0.1666980023458036	0.7944073659505391
35	-0.039569560902345	-2.9293375716339294	0.2264933950110627	3.2645740900468145	0.0017175357470362	0.7272380578148441	2.277884672851409	-0.9538492785138536	0.6907462992267543	0.5676441580106399	-0.4373557817937121	-0.1072141989911872	1.4389284524129098	-0.486749485387862	-0.1622734636209393	0.2776612276210311	-0.119781171922677	-0.3909494365434395	-0.0044519089512606	-0.5112201406106172
36	-1.5538380597285348	3.77461239131347	-2.829753273725323	-0.3041524482423142	1.214551340788326	-0.3914706007706899	-0.4927812003234653	0.5980658467701817	2.5422756048777155	-1.1443210606713832	-0.1210963187430872	2.6620714706098605	0.0491887738323136	-0.7069280429145488	1.0541986980942897	0.4527076420698371	-0.4311085302105901	0.9809624512840268	-0.5224570707314701	0.7658273768582189
37	-0.8920376801335123	0.5594692499812846	2.577020411900082	0.6176242217822936	2.4668360265284885	-2.1763125309337013	-1.5282683374699195	0.6462248493296009	1.8129187557581168	0.8676277757989181	0.1260207249451157	-1.3346769398916412	-0.2227668923495497	-0.0004936005645671	0.8923010899650798	-1.232383770253874	0.8629465854873452	-0.205804578614135	0.2317671095068903	-0.7206300837066306
38	0.8525112063404873	0.2142282681762091	5.340891001932893	1.4150357947992946	-2.8960805258333817	1.1215970048850246	0.5978602116176063	-1.949137357404344	1.2284276303216972	0.8397239117682086	-0.3576763291299822	0.1124628250199295	0.5862602065299356	0.5848364211981538	0.7021433492702777	-1.6082446308306264	0.4533708082979579	2.3148298188752268	-0.8203288288833649	-0.1803042292582104
39	3.837262023734695	-2.047468505677581	2.7579198889213026	3.956735379860876	-0.9192352620590192	-1.3362328881674592	-0.4725534106546349	-2.0432494253970885	0.5171530309836887	-0.3416820399999204	1.5596385912002466	0.5402611733179316	1.3365203027003396	0.6514626121237985	0.1590336112444016	0.4875509563395212	-0.4248776673744506	-0.0014141108808534	0.3521185712571893	0.8975702537466985
40	-1.038931468265308	-6.254454918872362	-0.785493260909561	4.395007208752545	2.3891757157658717	-1.631054032862748	0.3304396808788489	0.0759319436302043	-0.7161479060840349	-1.224616022908906	-0.7921926878571331	0.8451928485475471	1.2932125347859222	0.4526398449747579	-0.8555287767016134	0.8305216303468512	1.0559733780502392	-1.1852817979842465	0.3530340084065662	0.6795396576468992
41	-2.04736021850745	0.7956929909340836	1.0066870900203746	-2.517001983681647	0.2763829387460166	-0.7458494157941865	0.4915938564455837	-0.2366788239038612	1.8993108716066465	-0.2540651978163051	0.0723058282262349	-0.9562100800560492	0.2620288753319619	-1.0609442680774108	0.2846115658639921	-0.4585202414531624	1.0527349162322566	-0.4889283251645382	-0.3505258729909072	-0.5941868520416981
42	9.504674444532856	0.4128341523679629	1.0359836953132264	-0.0165694349863928	-2.302190353388099	-0.425351747816979	-0.2603823372348305	4.042479821274961	0.0081800906416666	-1.5592830288414792	0.7771443970010917	-0.1583764072699872	-0.0347205501119293	-0.7714683641580966	1.1819414160792252	-0.1069633841891887	0.1823303739272654	0.2603829157961375	0.5096910972219333	0.8169217580419239
43	-1.6004464520387935	-1.9081643518825584	-0.2734902452717714	0.8932138528049499	1.1347076943561325	-0.494281634254243	1.0173338907525569	-0.3840530930555255	2.066608009085173	0.2325073486424786	-0.5938165228308823	0.2474665976924772	0.8733693566586759	-0.4023826650380024	-0.035483697959471	-0.0542503872718181	0.512905628868043	-0.1458787726436533	0.3837636473013247	-0.4204749450838451
44	1.0094274459735082	0.3820481193757801	-1.4884057592508082	3.8584686474377294	-0.3938907239812649	-1.2501853602431097	-0.1279615690824505	0.8171075929994099	-0.6042316354552454	-0.2755221814287847	-1.025871392190223	-0.0207083136878095	-0.1852881279220091	-1.3571900198083031	-0.5443451736406348	0.2532727317057168	0.8194822238339585	-0.5958404652957848	-0.1751807425250343	0.2357926403584068
45	5.103534121707097	-2.852845451712255	-1.2302524409958897	2.4090804750647985	-0.396834780005282	-4.900634671768843	2.183497196297552	2.61173995039182	-2.045914951389496	-0.2710636106636805	0.4812049497858935	-0.1950953013076835	-0.5140069705377064	2.2424983679614257	0.1218942450281269	1.2325492473739952	1.2093947244119228	-1.039647123541439	0.9370627446559558	0.5786132066993893
46	-0.4551252476488911	-3.326041885495861	-1.4066107924289772	3.492838154875466	0.177351444682092	-0.3488244702050843	0.9424584700676968	-0.4527092641737101	-0.1332934598024336	-0.9935145067238108	-0.4679630644310955	0.8859272736352961	0.8533530902184691	0.3085619832780195	-0.6267189431353414	0.8201896933436211	-0.4161096884757929	0.2636042400378494	0.4258905362751225	0.3836550834498497
47	-1.6040265397764744	-4.568970963352292	1.3019260235047747	-0.1602506055794566	0.2709509463066178	1.2827160970538911	3.174077969308497	-1.329294556619789	0.1491461825299458	-0.0727676851189337	-0.4072771931186049	-0.4313259022579138	0.1672520678024124	0.2588902022793182	0.2529630154560811	-0.0503876480270047	-0.0347142206552137	-0.3713673806312372	-0.2805459724652038	-0.8040432710285285
48	-3.384801152722718	-0.008773135996724	-3.37806085544913	3.1804638029423566	3.5466848235484782	-1.4444799937819155	-1.127928397999458	0.0670472026529524	-0.513442922706509	-2.635877593538499	-0.9658195320348956	-0.585953705572988	-0.1115040737616476	2.6703172862510587	2.047437514871775	-0.4906775658327648	1.480967785430651	-0.1437990175301329	-0.2310245438961124	-0.1181136579951834
49	8.838178404714569	0.1021291933446498	2.4558175459927982	-3.764647203164993	0.4697771943373817	-4.2517462736093	1.937802667058232	4.872965435263147	0.4966968757315303	0.6647361040285571	0.2245802584163425	0.593437000165528	-0.1468879741636957	-0.1150671038223292	0.4244713710772856	0.0588594590920781	-0.3440092991985049	-0.3042068188448588	0.6297403735974674	-0.3967430021205438
50	-0.9011995264765758	4.0536917724540285	3.647917676869104	2.1320550867393218	-2.570745210617221	-0.1098149783275227	-1.4974162786693586	-1.5587356927742917	2.905994381162842	2.391476350805255	-2.661225945494166	1.1819210063657095	-0.3884571186020656	1.0861830246962896	0.5304893051288391	-0.4260109177726456	-0.9774228726948408	0.1081048294489029	0.3302420242762256	0.0389498101079963
51	2.0567086406435044	4.69765675126768	-4.468367011362635	3.5151568016271413	-1.7045318652436372	0.1038187535471167	-1.5898895433165734	-0.8143270061228789	1.8046771551668228	-0.2898978265258252	-0.0638400571137163	0.0567395845531279	1.3803227523881452	-0.7242025840230635	-1.670938620564712	-0.8202667002280853	-1.5537001160096031	0.0291671760880756	-0.9020756613005412	-0.7477365364447357
52	-0.5980798391415573	-4.18338928564669	0.2978935515060681	0.0253831069626356	-0.3407213212032523	0.9810265967537805	-0.0063339804046396	-0.3767105669796673	-0.7629187169167114	0.6544714811573918	1.1977727349796	-0.4972191039381512	-1.7277457055360697	0.4279160497279177	-0.4460408161847796	0.1015286498250747	-0.7202100513414272	1.555393423554278	-0.4598474321545025	0.1635618971133637
53	-2.316281444242412	1.5893235596696418	2.235720738473105	0.0905372182657415	0.5500675446858813	0.2290413346589846	-1.9599283010372053	-1.7321106360628964	1.3535907298811591	1.4260653041021412	-1.3953361960773965	0.8041663719909641	-1.1511241524100622	-0.5124999285477287	1.4317476051120732	-0.9817156094718552	0.2348204578672655	0.4062909019044768	1.0962331136867227	0.504474755717445
54	2.208849978548343	2.8850708211025538	1.3798992038118434	3.359050306092012	1.2691116811068814	0.9069390159873209	-1.8757908221489128	-3.1033274883022823	0.5724316580670998	-0.6460220006221201	0.2613111370981245	2.595263111471019	0.6349921827310588	2.425366406790132	0.2982669596083201	-0.0216624421479005	-0.6636909146925345	-0.4387808977253865	-0.4405439271842091	0.0607875063473916
55	1.1371314175592857	0.0874913500999986	4.053210034606964	-1.174180904858126	-1.0646252173804456	0.8094782816958858	-0.3599576921500215	0.0175707806978706	-0.3700881411858924	-2.6114818470262025	0.2453364732776838	-2.475089728844817	0.1412056550167841	-2.1799317650767764	2.096638960158359	0.1542178832764638	-1.6336447948339228	-0.3753161895223469	-0.0924160907030294	-0.379949378400651
56	-0.8595967652722498	0.9540262175423057	8.522217463562429	0.3182613972617827	-3.3698791171874136	-1.458553076960893	-4.4459600026194215	0.4590352166601991	2.4146688020833977	2.52471370481262	-1.1037427398578905	-1.261706142048459	-1.5517616318199448	2.0030721558974958	-0.1348308152590786	0.0842829628314041	0.5196517196918561	-0.0695218681082817	1.3598502141133562	0.6869100650301176
57	-2.3391135834800223	-0.5796945197783033	1.2639968025400654	-2.4255054916799828	1.9910906746704968	-1.3739412553819486	-0.4831989122745767	-0.3019324226411705	1.9114069872683133	-0.1719375952690886	-1.2238538854504852	-1.8770060434917	0.2786509054170765	0.6709518408354186	-0.3714829591813607	0.6193489461422761	0.8476731105071851	0.2892287616453047	0.0115394220181787	-0.318181504115848
58	0.7255968356253968	-2.4941794283460106	-0.4335686924335306	3.106296977468078	-0.6713173143201866	-1.2615096021160177	0.9005456363882355	-0.6512667762838834	-1.268117650712919	-0.261075518034445	0.2909421238501559	-0.7936485688834346	-2.230375273036884	0.0271341643935542	-1.4941285668182642	0.6272784048500712	-0.2488243279540288	-0.2566225438025351	0.101290387061479	1.1863783599339788
59	-0.4375179042298997	-2.3849076495881825	-3.010650642933532	2.5756802439195976	0.512037801286145	-3.000865306168794	-0.046768297407168	-1.1168283939795003	-0.1491029653140749	-0.9689227465854576	-0.2355558903211295	0.2854380664665131	-0.162028039318397	0.930485446792028	-0.1302210339886266	0.3987732322413053	-0.2169633066353031	0.2373101116549399	0.1276533209086045	0.6244160517683539
60	3.865117960234461	-1.6541779454146817	-0.3425390017454343	-1.8708718451428112	-2.8735504541735297	0.5022190609236743	1.3392029674951371	-2.9953472949439	1.8145860903338544	-1.1826392924719005	-1.8549138161666807	-0.722242532921808	0.3045772079890843	-0.3610581050153736	-0.2051447032764682	-0.3907054145837508	0.3455148645936212	0.2170552436446071	0.1590922981307107	-0.2112381872145664
61	-1.5777828185438312	-4.931922273274124	-1.2992880369428634	2.9539207471533526	2.1248598132725265	-2.4390873570232285	0.7100724202139526	-0.6785715915753894	0.6570953422426937	0.3003408972896295	-1.2255454808642066	-0.9511636407057108	-0.0505108525113197	0.0629586352479024	-0.0659923153640675	0.0879975960126042	0.6027210349356404	0.9031554028113512	0.3660653854197698	1.0857445912769232
62	-1.5620765835382169	4.795545880918876	3.4822800142723143	-1.2164543059217607	-2.407802081113619	-0.5856755849266535	-1.669415251763017	-0.4087449136910437	0.5747303013926421	1.532625399669609	0.5389147134643586	-0.6485004564187786	-0.4315406026562516	-0.3690952125743724	0.7330761082451374	0.9445696149055072	0.1224923218530347	-0.3787416549218064	-0.5158104336451039	0.333863418370745
63	-2.110976850466242	-5.008868073256839	0.3587144645813747	0.6765896193044926	1.082736631460398	0.8677979907107677	1.0412561561877642	-0.1704254036743274	-0.0976674667515765	-0.2938485234348793	0.9496615673638918	0.5866228742525788	-0.0110565824823469	-0.6528293674285889	-0.8377088605062853	-0.136756085196171	-0.4583938006650017	-0.114398323180248	-0.0191759323605638	-0.1871819947249629
64	4.184491792443525	1.5417001585048689	-3.733149905716128	-0.2131436797508035	2.480977656006296	2.22893431330932	-2.2609083926047204	-1.50371332750881	0.1385215702566099	1.0438040814970542	-1.2173744144829612	-0.6843181114108051	1.5224746471310426	0.3148347986149414	1.0630275220827283	1.1623349109256018	0.9778018271040352	0.6974228277729624	0.2284853037331729	0.5105582312696203
65	-1.7158092270784089	2.246668216665843	3.099191754231976	-2.2426484268136844	0.7043585122983079	-1.277347172234123	0.3530307323691771	-0.6636730290284498	1.5254463908376654	0.0347465171865221	0.3909076753699685	-0.9879798878342564	-0.1952543068045629	-1.80268524892104	-0.3636697732084922	1.2829960375719318	0.3988926472023628	-0.5239130808002137	0.004828626400021	-0.1961549703279784
66	-2.7154282884753647	-2.343837377856945	1.2412739521134308	-0.4231856211029225	0.6612619105657424	-1.9598642555147672	3.99839443187482	-2.0396495651732955	0.4473316914861982	0.8658054762165301	0.1411374622746975	0.5243870192353745	1.2515915222018223	-1.253213457200946	-0.1126334540938339	-0.3199643221019173	-0.2149570165697655	-0.3522183364108669	-0.4579002486055628	-0.096098916629894
67	-0.535981463798609	3.4955876191040214	-0.4536774026744982	0.2871688310479035	-0.1876658500188305	1.4790402580171005	-2.3898394408753263	1.493043295499196	-0.121857000933269	-1.6070808070167593	0.9498767209865522	0.7220279849112314	-1.1213212844123754	0.4353593738247722	0.2674584356850841	0.297851591937375	0.8907139097967421	-0.996401617585458	-0.2606982853167612	-0.4336532373989287
68	2.4875143432845697	0.330287563795783	-0.1482833902385702	3.392719028645343	-0.3112666972389094	1.9617230689998315	-0.2675569328744575	-0.1984007346408332	-0.5591192251503154	-0.6367925777464671	1.0999483155610048	-2.363421700928212	1.2512471976294035	-1.2490301677197404	0.2234825710052385	-0.6376511052894038	0.961841793106098	0.1645131798024605	-0.3800820113487529	-0.2632174217031179
69	1.9580391075891608	-2.3031285220376523	-1.494158473213394	-3.2013643851971905	-0.2302793024219175	3.267900119164569	-3.06042182010272	1.465228615122089	-0.4610903895221437	-0.0463843599229815	-1.1644198687781715	1.0226300515850977	-1.401429807789787	-1.2707089507537934	0.5716011522732433	0.71585955721533	-0.1985190450240977	-0.8089115003909622	-0.5160141119315371	-0.2493135249108169
