label_id	archetype 1_archetype_CFOR_probabilities	archetype 2_archetype_CFOR_probabilities	archetype 3_archetype_CFOR_probabilities	archetype 4_archetype_CFOR_probabilities
1	0.9307621108915306	0.0213687665627855	0.0434305983732096	0.0044385241724744
2	0.3395472747339873	0.4317164766406076	0.1647069661867032	0.0640292824387016
3	0.2630958386578624	0.539468836200612	0.1691566231185442	0.0282787020229812
4	0.8981444220087038	0.0115384195782322	0.0814247973838307	0.0088923610292333
5	0.1470362150560884	0.7215119617873412	0.1052126215658003	0.02623920159077
6	0.9499707612074232	0.0074959874764001	0.0412038873432847	0.0013293639728916
7	0.8097624982490402	0.0663039620949114	0.1076353784037269	0.0162981612523212
8	0.1497877506258911	0.5527484473268974	0.2607026595188408	0.0367611425283706
9	0.0287202692006649	0.7862488845654537	0.1746974405930475	0.0103334056408335
10	0.6978171919952013	0.0423704078886875	0.2343022841092339	0.0255101160068771
11	0.6062409996682155	0.0857802599508307	0.290595304118436	0.0173834362625179
12	0.0355248099408827	0.2023503052773944	0.4295754246906726	0.3325494600910499
13	0.7861499949804425	0.0552375128494794	0.1469877074589856	0.0116247847110925
14	0.2978899373165929	0.5653914947499714	0.1071333570299986	0.0295852109034367
15	0.3074929474243412	0.3970119239221933	0.1629116437851625	0.1325834848683029
16	0.3470062299300994	0.3653159603969572	0.2241649528364351	0.0635128568365084
17	0.0328884967534544	0.6726007098445856	0.2627772057540976	0.031733587647862
18	0.4856922382739183	0.3805636971174886	0.1242538632971489	0.0094902013114441
19	0.0491481822575791	0.7630317302010341	0.1384500418427406	0.0493700456986461
20	0.7966749352608723	0.0859131457907524	0.0915002025174416	0.0259117164309333
21	0.2621764627395934	0.3985654182203533	0.3093044676729165	0.0299536513671367
22	0.5309687735444779	0.1803392432547401	0.2666302650069432	0.0220617181938386
23	0.3349387285848246	0.1346287083001075	0.5130814371993025	0.0173511259157653
24	0.7930487637281671	0.0912305660478289	0.1121176626861619	0.0036030075378418
25	0.4656022149363056	0.2675924267206269	0.2481906629492855	0.0186146953937819
26	0.2471750666912147	0.1802957626424767	0.3458466301910751	0.2266825404752336
27	0.2547005555649053	0.2628324882784004	0.4620594100503709	0.0204075461063236
28	0.0648426116205037	0.6555529883804413	0.1229677728334818	0.1566366271655731
29	0.5603239265403954	0.1111264981358033	0.3204103933549456	0.0081391819688558
30	0.0633853329922323	0.7815125670999817	0.0923143786137188	0.0627877212940672
31	0.1555818533218372	0.3114745693393012	0.5121919950183664	0.0207515823204951
32	0.631514750092599	0.0714098594360878	0.2349808601373942	0.0620945303339187
33	0.2759186936458862	0.1175734140012391	0.5957053789724012	0.0108025133804735
34	0.1449213083352907	0.5652451739609373	0.2340615263910908	0.0557719913126815
35	0.5486142304956241	0.1801199666028457	0.2267946369085758	0.0444711659929542
36	0.1242258199104818	0.6545425687068424	0.1882762603897616	0.0329553509929144
37	0.2272459306608268	0.6258571960249817	0.115684238746513	0.0312126345676784
38	0.5668799799262554	0.2101925429369827	0.2148419592886658	0.0080855178480959
39	0.7188594474712764	0.1174452982217667	0.1588317882688044	0.0048634660381521
40	0.0712141428904098	0.4433922845160945	0.4162475389176619	0.069146033675834
41	0.3563216790729888	0.2638716444460436	0.1613578884303473	0.2184487880506203
42	0.9611616512378688	0.0082797461156628	0.0280671459552716	0.0024914566911969
43	0.3976764930899983	0.2134453526490796	0.1885425500217134	0.2003356042392082
44	0.8170116346709907	0.087550873825813	0.0852390342038927	0.0101984572993033
45	0.8205960185216947	0.0280888832959712	0.1440589786975093	0.0072561194848244
46	0.8663417873613573	0.0404117305220953	0.089669276784716	0.0035772053318313
47	0.1786871782962198	0.5001447649671793	0.2058062072771757	0.1153618494594249
48	0.3616573772930168	0.4210520459800994	0.1538822425006755	0.0634083342262078
49	0.1985252978019034	0.6056240291306639	0.0975242906095533	0.0983263824578792
50	0.8118668318502509	0.0563346775041759	0.1129428568988662	0.0188556337467067
51	0.6799921042343221	0.2081289255790501	0.1036382730476157	0.0082406971390117
52	0.4495517026110878	0.1187102422064596	0.4090245265164957	0.0227135286659568
53	0.6960274789624769	0.1193157828386147	0.1577903362130676	0.0268664019858407
54	0.8921974917342748	0.0206071358320424	0.0793379482366963	0.0078574241969863
55	0.8073726389362433	0.0292359136672652	0.1165743782644868	0.0468170691320049
56	0.8378928195943921	0.0354804867679644	0.1186612090621184	0.0079654845755249
57	0.1147111978225913	0.4373737671801229	0.224751663151536	0.2231633718457497
58	0.627728653758682	0.1002087001830599	0.2553359414618824	0.0167267045963755
59	0.3515013234825768	0.3078694620152017	0.2627015649777256	0.0779276495244956
60	0.8992272384323268	0.0181638199604626	0.0561372229168218	0.0264717186903888
61	0.3004315403680573	0.3233250920903855	0.2532630969878933	0.122980270553664
62	0.0812151398675262	0.7228583477275227	0.1808231230327119	0.0151033893722391
63	0.0248504607249513	0.7879123212332236	0.1612630664741201	0.0259741515677048
64	0.0639116054319993	0.6501050617031974	0.2155308549096301	0.0704524779551733
65	0.2215009334952807	0.438930546192714	0.2422359996476291	0.0973325206643762
66	0.1139415928529044	0.448449442891383	0.182146854950465	0.2554621093052475
67	0.1549022205157762	0.5940308502393423	0.2339065331189807	0.0171603961259007
68	0.4864518918303531	0.1529276509093418	0.3503012963736941	0.0103191608866106
69	0.4138442713582351	0.4862756712995394	0.0748681346782449	0.0250119226639805
