label_id	Predicted Archetype
1	1
2	1
3	1
4	1
5	2
6	1
7	1
8	3
9	1
10	1
11	2
12	1
13	1
14	1
15	1
16	1
17	1
18	1
19	2
20	1
21	1
22	2
23	1
24	1
25	3
26	1
27	1
28	2
29	2
30	2
31	3
32	2
33	1
34	1
35	2
36	1
37	1
38	1
39	1
40	1
41	1
42	1
43	1
44	1
45	1
46	1
47	2
48	1
49	1
50	1
51	3
52	2
53	1
54	1
55	3
56	4
57	2
58	2
59	4
60	3
61	2
62	1
63	1
64	4
65	2
66	2
67	3
68	2
69	2
70	2
71	2
72	2
73	3
74	1
75	2
76	2
77	1
78	2
79	2
80	2
81	4
82	2
83	3
84	4
85	2
86	4
87	1
88	2
89	1
90	2
91	2
92	2
93	3
94	2
95	2
96	2
97	2
98	3
99	4
100	1
101	2
102	1
103	3
104	3
105	2
106	3
107	2
108	2
109	4
110	4
111	2
112	2
113	4
114	2
115	1
116	2
117	3
118	3
119	4
120	1
121	1
122	2
123	2
124	3
125	4
126	2
127	4
128	2
129	1
130	2
131	3
132	2
133	2
134	2
135	4
136	1
137	1
138	1
139	4
140	2
141	2
142	4
143	1
144	2
145	3
146	4
147	3
