label_id	archetype 1	archetype 2	archetype 3	archetype 4
1	0.065387766876709	0.7525251509938855	0.176969151726889	0.0051179304025163
2	0.0655776085616895	0.7459841699338148	0.1849297839263037	0.003508437578192
3	0.0150351949757823	0.5008416034418913	0.2261483920559669	0.2579748095263596
4	0.0073314679726252	0.7891798505550387	0.1118079421820887	0.0916807392902475
5	0.1046220038083732	0.7016972969244044	0.1793501738500608	0.0143305254171614
6	0.0206463256763291	0.7420761426710577	0.2339440948205455	0.0033334368320676
7	0.0036674307934689	0.7850986050479112	0.1733358818090584	0.0378980823495616
8	0.013875026806076	0.0082360637905158	0.0077504308018434	0.9701384786015648
9	0.1267921852131961	0.3201419468790828	0.5314266267053791	0.0216392412023419
10	0.0042018751819342	0.8183108662932318	0.1632155686143575	0.0142716899104764
11	0.0028110443282352	0.9274567384688636	0.0663085584750757	0.0034236587278256
12	0.0115655863346323	0.537150358204729	0.4480663580558972	0.0032176974047414
13	0.7998297624425571	0.0575643574903191	0.0921779382201425	0.0504279418469812
14	0.0087762088932904	0.8850966092462356	0.1039085922952289	0.0022185895652452
15	0.0931671699069743	0.1355257911094419	0.0861070309302533	0.6852000080533305
16	0.1376526815098985	0.7298691203952503	0.1090438717335631	0.0234343263612879
17	0.0178019402667049	0.8147244268470734	0.1652276014336742	0.0022460314525473
18	0.2007963063188976	0.535545519421278	0.2526248990181653	0.011033275241659
19	0.1282261969393427	0.0577907017104827	0.5752322511092928	0.2387508502408817
20	0.9634800401579908	0.0142948422409557	0.016507196558885	0.0057179210421684
21	0.826950158237953	0.1475314548633163	0.0239348014109536	0.0015835854877769
22	0.0720618248244571	0.6010481501948969	0.3196117371881134	0.0072782877925328
23	0.0069096659840125	0.8722715551551942	0.115582141362919	0.0052366374978742
24	0.0053933996214126	0.8768413249786257	0.105838659656665	0.0119266157432965
25	0.2971404562519832	0.3355946289118551	0.3504671133467534	0.016797801489408
26	0.0837846808848503	0.4606744822114593	0.4346412974281514	0.0208995394755392
27	0.8361534350540063	0.0744132862862074	0.0746105376303231	0.0148227410294633
28	0.0058040978841643	0.8519057958603002	0.1246603199586471	0.0176297862968884
29	0.0066176278565876	0.86767863841373	0.1197355756594568	0.0059681580702253
30	0.0335756271095658	0.1949672781701819	0.4557182199071337	0.3157388748131187
31	0.5159171308768935	0.0756097577045474	0.3982101874350024	0.0102629239835564
32	0.0267346818669631	0.5333485936435955	0.4216693557985275	0.0182473686909136
33	0.0146353564463723	0.4218150762634724	0.5519502500180238	0.0115993172721315
34	0.1027490685656363	0.835513681294861	0.0528848919009777	0.0088523582385248
35	0.0402855833095153	0.4011513295092496	0.5544025364691945	0.0041605507120404
36	0.0170903975534839	0.5575638126375901	0.4158725328235336	0.0094732569853925
37	0.254584526838996	0.121360121788935	0.6140346265971569	0.0100207247749118
38	0.0032142973481176	0.8933443281228356	0.0763220822061616	0.0271192923228851
39	0.0028935920034248	0.8709595642041921	0.1242870770076749	0.0018597667847083
40	0.94031995781473	0.0134703076665659	0.0157387235469449	0.0304710109717592
41	0.0468609434369463	0.3878578678611361	0.5616301905672565	0.0036509981346608
42	0.9751995548114776	0.0036955168297015	0.0179851367316797	0.003119791627141
43	0.1437552930804047	0.3934042318602243	0.4457051445072065	0.0171353305521641
44	0.7188418847737759	0.0314684101001702	0.1243842090862101	0.1253054960398439
45	0.3757723183364886	0.3473034019346769	0.2274006140461354	0.049523665682699
46	0.0120791656782435	0.7937486118047921	0.0883522190490822	0.1058200034678818
47	0.1324326327885938	0.4007280901477387	0.3956456691337384	0.0711936079299291
48	0.0410744074625687	0.3134652355077493	0.6260801912518028	0.019380165777879
49	0.3515745970247517	0.0959237455730937	0.5446275328483248	0.0078741245538295
50	0.0485448031258446	0.4882384087366374	0.207030584240595	0.2561862038969226
51	0.7306617925391454	0.0536937978968509	0.2089827013320019	0.0066617082320014
52	0.0068881809373286	0.4589038042306544	0.4709832491028617	0.0632247657291551
53	0.4958537154003432	0.1690299857799841	0.3144515685528535	0.0206647302668188
54	0.0369050569931192	0.3250346294114432	0.1059213524985695	0.532138961096868
55	0.0182645021825979	0.4709303191402135	0.3308152811885295	0.1799898974886592
56	0.0320025724008004	0.2516670963659933	0.6961748196728696	0.0201555115603365
57	0.4629070674175486	0.1982168572168147	0.3302486940367343	0.0086273813289024
58	0.915028078107996	0.0200742370453399	0.0584278890318452	0.0064697958148186
59	0.1644460051219764	0.5240965842661449	0.3005874655073555	0.0108699451045232
60	0.5484532987660469	0.1889664474958482	0.2509769660650533	0.0116032876730512
61	0.8280307136437461	0.0597216470269083	0.1045216502475464	0.0077259890817992
62	0.0629042367427585	0.3379306606026614	0.5365752707893346	0.0625898318652455
63	0.0327703397070839	0.49495792863914	0.422286830227946	0.0499849014258298
