label_id	feature 1_NLStdTomato_CFOR_raw_measured	feature 2_NLStdTomato_CFOR_raw_measured	feature 3_NLStdTomato_CFOR_raw_measured	feature 4_NLStdTomato_CFOR_raw_measured	feature 5_NLStdTomato_CFOR_raw_measured	feature 6_NLStdTomato_CFOR_raw_measured	feature 7_NLStdTomato_CFOR_raw_measured	feature 8_NLStdTomato_CFOR_raw_measured	feature 9_NLStdTomato_CFOR_raw_measured	feature 10_NLStdTomato_CFOR_raw_measured	feature 11_NLStdTomato_CFOR_raw_measured	feature 12_NLStdTomato_CFOR_raw_measured	feature 13_NLStdTomato_CFOR_raw_measured	feature 14_NLStdTomato_CFOR_raw_measured	feature 15_NLStdTomato_CFOR_raw_measured	feature 16_NLStdTomato_CFOR_raw_measured	feature 17_NLStdTomato_CFOR_raw_measured	feature 18_NLStdTomato_CFOR_raw_measured	feature 19_NLStdTomato_CFOR_raw_measured	feature 20_NLStdTomato_CFOR_raw_measured	feature 21	feature 22	feature 23	feature 24	feature 25	feature 26	feature 27	feature 28	feature 29	feature 30	feature 31	feature 32	feature 33	feature 34	feature 35	feature 36	feature 37	feature 38	feature 39	feature 40	feature 41	feature 42	feature 43	feature 44	feature 45	feature 46	feature 47	feature 48	feature 49	feature 50	feature 51	feature 52	feature 53	feature 54	feature 55	feature 56	feature 57	feature 58	feature 59	feature 60
1	-0.0463460273340565	-0.0380839122706047	-0.1564567549678537	2.6789230900008527	1.941520181775498	1.1956797054976986	0.3046574239785195	-0.3261896272122963	-0.1401578119822147	-0.2002630298136893	-1.2116352646299666	-1.3054596364205369	1.725672441813762	0.9975269047081156	0.4530993739447415	0.778487670702757	0.1659447991415404	-0.0471638392881106	-5.578073182859462	-3.082227340219468	-2.2308809799166625	1.016099595497855	-0.6753792373831745	-1.2119252250597228	-0.0563007930985506	0.1066936646243386	-0.0121936736938282	0.2864105439238774	-0.2170916714649027	-0.4738926001572243	2.069388348487354	1.2116271594944228	-0.7334293952019657	1.4918923073681385	-0.2729273658453015	-0.4053383976727229	-0.0645299935421649	0.0475552739925916	-0.001142880597318	0.5857633733755861	-0.1167570760503806	-0.8635920540830407	-1.883275254609012	-1.8124543737160992	-1.6521990243924911	-0.5321392359517478	0.2269584246335055	0.3605197588877954	0.8945809823190976	0.536022302189492	-0.5792792903965428	0.6074343709356291	-0.7714062515651738	-1.221344769457075	0.6451645627522156	0.2931937156594008	-0.9383445930694034	-0.99363893794628	-0.5374119697019986	-0.4138720587939055
2	-0.2322202997912117	0.2457705638140077	0.0557312816662029	2.600449771935433	1.8680566052004648	1.2912061824663683	0.2819108426821585	-0.1553958930675826	0.0267493307638179	0.0661629506010057	-0.3813652619456079	-0.7193642619186194	1.647199123748342	0.9240633281330828	0.548625850913411	0.7061880847624643	0.0870409262745164	0.0065632993811757	-5.37781431269358	-2.258808395121769	-1.6012010725330592	0.8474063230523092	-0.4604564697729965	-0.8859851838213689	-0.0080361891101129	0.0036748522488545	-0.0063362612051261	0.0851865965653467	-0.0370320489975815	-0.1919917431963522	2.027336509923051	1.1289571100965436	-0.5015212593444183	1.3702564594758888	-0.2109261273919656	-0.1937056882179674	-0.0357681304295706	0.0954966600390475	0.0115756224463254	0.4111130779840359	-0.0284402718341917	-0.5464576211755741	-1.6824687004637169	-0.9838593060526648	-1.0315383886611706	-0.8807755502748944	-0.0169369065721863	0.2912408756504664	0.8507167582817011	0.3754328558964102	-0.4147413971356987	0.4827993715210696	-0.2950862417699671	-0.8587060126415325	0.4984031654038615	0.2284333431585422	-0.6453117647249402	-0.8478163120542108	0.201019111635869	0.1369500446712863
3	-0.2622067091980835	0.0161429070660763	0.0977188047486448	2.8175156373852936	2.034323436602419	1.4213354339912407	0.2703852206290073	-0.2944730732261169	0.1553131278583468	-0.5221100784162152	-0.8903877983139608	-0.6464236126102134	1.85379210710876	1.0939528336855775	0.6934978203914208	0.9116920877774852	0.2413860802893375	0.1147274698845739	-5.847690073181013	-2.788229937229442	-1.6409856750415492	0.6367205609363992	-0.5070969878247866	-0.5489534080047649	0.0348648929877006	0.0483404793487976	-0.0427549311731264	0.0796185983136373	-0.0365368934327505	0.0350348966142366	2.1812804625709483	1.297645438870464	-0.3782161523743979	1.4575135358535392	-0.2265164721308532	0.0834926625625856	-0.1028268894428891	0.0408165234181963	-0.0423727376377979	0.3173905785422275	0.0101930034602881	-0.2690551769318832	-2.1833876279458235	-1.5032697295570654	-1.0178413190314035	-0.4784497658936675	0.0182071297265901	0.1911452729721234	0.9296235426524032	0.5312061937548167	-0.2325299737831127	0.2338875806190326	-0.4985429405278816	-0.5200361339982196	0.4207710204743489	0.2337800945215933	-0.5162867246004434	-1.2606133976530862	-0.2407326729819765	0.1495456443477878
4	-0.2555956831225217	0.0242727742638728	-0.0062788985251698	3.140515148968172	2.19702754273932	1.4007017861533473	0.3795838191679604	-0.2210181735334338	0.064477258158613	-0.2898462509608936	-0.9249795070839486	-0.8818244576025089	2.174750111016726	1.262768336261813	0.6761093371598665	1.2064634286619955	0.4501322082378336	0.1542857296326423	-5.63200795015965	-2.79799539506708	-1.8452507624066328	0.7895870286830444	-0.5084708279778307	-0.8447127857354699	-0.0120298743009699	0.0466218533530904	-0.0303775498411144	0.1074734739374024	-0.0768149508004305	-0.0646480551815638	2.4766054569695286	1.5121145194277537	-0.3692419203394989	1.724137382826212	-0.0245038302311078	-0.0713956675634295	-0.0076324185299009	0.0492113916208349	0.0063029611097905	0.4456280040426953	0.0095238979594225	-0.5362844337322634	-1.926110300506204	-1.5320852895863226	-1.2725750551226445	-0.5030688436969386	0.1340040520977619	0.3047949016372213	1.230754745321687	0.6875417102068151	-0.3847992623648021	0.4840123145492983	-0.5448304737687744	-0.7826501109056551	0.6871753496772212	0.3789009786082563	-0.7098583528046173	-1.0318993741289455	-0.265942523008823	-0.0692811755246203
5	-0.2049375905658954	-0.000396809733075	-0.0549482113337373	2.7076855441097325	1.926222988390513	1.2912240926650458	0.2142785686664115	-0.2320669147912264	0.2380191165025501	-0.7298210956222029	-1.0132844772048453	-0.7854640018011059	1.7321590645380782	0.9978766397337996	0.5758839475768014	0.7495665402615022	0.1981287443549628	0.1385289639706013	-6.021969996979497	-2.955938385415964	-1.809692857963312	0.585950839735344	-0.4236258802041912	-0.6377187291066329	-0.0180998200561723	0.0678984258001619	-0.0046731666809393	-0.0202180351436866	-0.0951271378098765	0.0305493678652637	2.0326340765726467	1.199337843519634	-0.3950056376405555	1.326205634912753	-0.3036118046703943	0.0089249516357594	-0.1174272752335381	0.062978073941588	-0.0559549156899982	0.2205956201263511	0.0811194102448433	-0.3133154341716326	-2.3569859523406698	-1.657538133476527	-1.1955938025279516	-0.6675617877457203	0.1960149170001718	0.4844915785040002	0.8016039790807171	0.3981360365918651	-0.3273307128957907	0.2196776933848989	-0.4850999182473186	-0.6172328478407483	0.3612111371427933	0.301838880735783	-0.5181946772987556	-1.3995119939314438	-0.4537243759089262	-0.1007788760936134
6	-0.2576595931700149	0.0676390391675112	0.0647501158947223	2.7997318854905755	1.9539773781392389	1.2600456831511233	0.4306355724298029	-0.2812689491169181	0.048586703475391	-0.4928272019629403	-1.0979886338335287	-0.9817949020809102	1.838987009419665	1.0178845153104763	0.5261474948246394	0.8986995324728961	0.1889933951657438	-0.0372287350570497	-5.92240466003099	-2.9807105130983835	-1.903965295059063	0.8884260883173519	-0.6006252784544914	-1.0033653059954823	-0.0219240609295776	0.0610101547325162	-0.0631814321247623	0.2695753194765219	-0.1267359380316821	-0.1806769277902167	2.2323189508708854	1.2152104784294897	-0.5793702895985497	1.5736835129285287	-0.2880377851829008	-0.3219230875272718	-0.1072398999288419	0.0471491518721268	-0.045748568123667	0.6088651688417548	0.0621400695925978	-0.5910847221658241	-2.2361928022953563	-1.7045527733170165	-1.3051259866663836	-0.6431038198013397	0.0678398301289071	0.415626016756485	1.0069834149267225	0.5294041675865867	-0.4550730913476875	0.4956995775164121	-0.6141120582754751	-0.8683843963002722	0.6851056314372725	0.2716096481555299	-0.7698339620762409	-1.326001258751102	-0.4535894753769239	-0.1025077332807737
7	-0.3370409304511561	-0.6190534109803565	-0.7173285367047968	1.3039860062009396	1.1049973336522982	0.8149671734219148	0.1144193404811939	-0.1015886928705717	-0.0531587812039915	-0.3829160561409734	-1.6849050106548848	-1.836811929807136	0.3797719230117489	0.1240676869540207	0.1334424347882914	0.1817358598445084	-0.1843216644915468	-0.1009937970657897	-5.179227463186932	-3.4183821203821165	-2.7026009044686368	0.4796457682145699	-0.9133903217848702	-1.5472060943809118	-0.1007159080920397	0.1176079862615012	-0.0220609106169021	-0.0289030408063679	-0.5938455265951453	-0.8732617605801234	0.6745489003761207	0.5989137990003449	-0.1724655835841645	0.0539535671226729	-0.4508931824297901	0.2496735798196725	0.0006531146600423	-0.114849843663461	-0.0098654001446724	0.2970432536910223	-0.079309494183368	-0.99785787977251	-1.5343057248948542	-2.104519932976162	-2.088727395963014	-0.4925203225713546	-0.1821964904723444	-0.0185525940095912	-0.10118104006211	0.0701216542527223	-0.0875621489689524	0.0872199644007112	-1.341503766104689	-1.7847772623693332	-0.158750561059823	0.126316860744038	-0.7734268337979983	-0.884801769679314	-0.9777927941716248	-0.9177042465514887
8	0.0843560913839276	-0.2892394557114481	-0.3616575046545186	1.5888191850129358	1.2162622709318618	1.1424755049018054	-0.0290447349303549	-0.0002129057288012	0.169445222294484	0.7609875910012729	-1.0094295471461006	-1.3839733283237972	0.6269343190631333	0.2756434055361787	0.4124668809706273	0.0024483615861816	-0.1010428993178464	0.1254463098341749	-1.3978987488995012	-1.0149575369028176	-1.44900412822582	0.3585602830067782	-0.8281675403632588	-1.079550651087692	-0.0604415018740089	0.0125007977079215	0.0672607672921256	-0.3208779458483292	-0.5856334594934183	-0.4284554722370174	0.94310044157773	0.5570838761280752	-0.5458521166445948	0.7108543592135117	-0.3617742222755876	-0.0460326355308206	-0.117813884161821	-0.0233546892503917	0.0635560736521554	0.1797865750746664	-0.0431629967273091	-0.5445149079212783	0.4304523832143037	-0.8194876240782096	-1.4056440763969578	-0.3675704555398045	-0.1108625785593373	0.0598051523622861	0.0147779457727434	0.0403315274870232	-0.1903841660768215	-0.2563473837911629	-1.2730648295137603	-1.23037270606002	0.1731586404610184	0.1128555184494066	-0.4030832566427651	0.0446351748797617	-0.2467053912294814	-0.4697730686196812
9	-0.4676582391044557	-0.2358125639941166	0.1023614625091471	2.7120275280113457	1.961004919659643	1.5004306682366204	0.3622748626648806	-0.3726769704845093	0.0859002640391206	-0.3886842935857615	-0.1240072917340926	-0.0983740037940776	1.7587768798242551	1.0170116425922608	0.7578503366836629	0.8331672235349747	0.1567615905800095	0.1395383288720475	-5.743465924511467	-2.027480041035844	-0.9273030097175824	0.602359630311293	-0.3191601907966983	-0.5244232682680571	-0.0630506135946441	0.0036593348594202	-0.0837390665192677	0.0640131386105956	-0.1404088892113448	0.0382890551932433	2.0906786537008704	1.1583124082882774	-0.0702557804916325	1.4162702569295231	-0.428194372540742	-0.0354709103911354	-0.1231421156677655	0.0434161840049969	0.0040646553815053	0.2217461639023854	-0.1692188061064785	-0.1824667612509418	-2.0439717655613805	-0.7330773863752293	-0.3564750413375308	-0.8158122606451391	-0.1500649173034181	0.2618637807229443	0.8359812534721177	0.2969915155044639	-0.1437179882869552	0.1917456863712676	0.0460161855919105	-0.2492885686170933	0.4193281236341221	0.0392339074920969	-0.302830949752882	-1.3193959532983497	-0.0807992656798859	0.4906406079433203
10	-0.4656945731055357	0.0019223583436749	0.0902335878706628	2.7724030409394067	2.0702026422220947	1.3773156875491703	0.1470697490130751	-0.2293779800615948	0.0786510227298769	-0.6943224776115327	-0.9539970877161744	-0.7033918640260293	1.7992743523112107	1.1391602780267842	0.6553447723604049	0.8548937511019337	0.2805981757013621	0.0735994585151222	-6.152275262298602	-2.8481614180419714	-1.5942460910873415	0.7148430119832891	-0.3433699763940029	-0.5786297416743493	-0.1220502352282743	0.0067832968277762	0.0257599743171803	-0.0117799608327864	-0.0050688535106822	0.022352540092051	2.117153250968673	1.3402712340520062	-0.3881340708108295	1.3657808192667056	-0.0824867287933895	0.0095535597917716	-0.0183347243249257	-0.0093434416620195	-0.0202592989029612	0.2408851402435538	0.0517951009635017	-0.3737698630759147	-2.4634132030425446	-1.5586841759569183	-1.0048232894216282	-0.7808478137640666	0.1317625584333278	0.4889809982519449	0.882001629683637	0.5598191805895255	-0.3488273648086976	0.1712726161344646	-0.4811196964481579	-0.5512219878847402	0.3749522726713468	0.3272269635647249	-0.543494056345589	-1.5267756589614767	-0.3424484863188366	0.1267029605756628
