label_id	Predicted Archetype
1	2
2	1
3	1
4	1
5	2
6	2
7	2
8	2
9	1
10	2
11	2
12	2
13	2
14	2
15	2
16	1
17	1
18	2
19	2
20	2
21	2
22	1
23	2
24	3
25	2
26	3
27	3
28	1
29	1
30	2
31	2
32	3
33	1
34	1
35	2
36	3
37	1
38	2
39	2
40	2
41	2
42	3
43	1
44	2
45	2
46	3
47	2
48	1
49	1
50	1
51	2
52	2
53	2
54	2
55	3
56	4
57	1
58	1
59	4
60	1
61	2
62	1
63	1
64	1
65	1
66	1
67	1
68	3
69	1
70	4
71	4
72	4
73	3
74	2
75	4
76	2
77	3
78	1
79	3
80	2
81	3
82	4
83	1
84	2
85	1
86	1
87	4
88	3
89	2
90	2
