label_id	PC 1_NLStdTomato_CFOR_pca_predicted	PC 2_NLStdTomato_CFOR_pca_predicted	PC 3_NLStdTomato_CFOR_pca_predicted	PC 4_NLStdTomato_CFOR_pca_predicted	PC 5_NLStdTomato_CFOR_pca_predicted	PC 6_NLStdTomato_CFOR_pca_predicted	PC 7_NLStdTomato_CFOR_pca_predicted	PC 8_NLStdTomato_CFOR_pca_predicted	PC 9_NLStdTomato_CFOR_pca_predicted	PC 10_NLStdTomato_CFOR_pca_predicted	PC 11_NLStdTomato_CFOR_pca_predicted	PC 12_NLStdTomato_CFOR_pca_predicted	PC 13_NLStdTomato_CFOR_pca_predicted	PC 14_NLStdTomato_CFOR_pca_predicted	PC 15_NLStdTomato_CFOR_pca_predicted	PC 16_NLStdTomato_CFOR_pca_predicted	PC 17_NLStdTomato_CFOR_pca_predicted	PC 18_NLStdTomato_CFOR_pca_predicted	PC 19_NLStdTomato_CFOR_pca_predicted	PC 20_NLStdTomato_CFOR_pca_predicted
1	-2.2922270661653075	-1.085391457830738	-0.3644196911229136	0.2669668714875065	-0.2546443557674253	0.3563461171174173	-0.1926957337846495	-0.2730319347678279	0.0152391969120018	-0.049455228143254	-0.0865329120053854	0.2023712133484997	-0.1977571153120789	0.0098770776225751	0.0754007521493733	-0.0327828339391227	0.0077129672852535	0.0180524219430474	0.0161256984225921	0.0407630828893317
2	0.2072783141996689	-0.1793586558400416	0.5082906064003221	-0.5314316828441086	0.0430109456530191	0.2707349666345657	-0.1059086835243857	-0.2516322916384848	0.1414678360125366	-0.0610118722941986	-0.1632881145403603	0.1812918235820899	-0.1290511785249139	0.0313224575355704	0.0840156467999474	0.0002389922554219	-0.011961044731339	0.0969301926416071	-0.0273299631130705	0.0351783622610613
3	0.1411524301733142	-0.1376789257487877	-0.351146524192966	0.3848723478891532	-0.0323844114032373	0.2425512015013673	-0.116887724684184	-0.3146881976980769	0.1486860071468427	0.0102359805872181	-0.127056649840642	0.1047183866288345	-0.0964713996445342	0.0286165756832876	0.021600224444714	-0.0249326862341213	0.0109989561390841	0.0283154557199361	0.0266663157545164	0.0193088359128595
4	-1.6454063674086197	0.0933758830318156	-1.146106832428052	0.9530461518534762	0.2236405015601323	-0.0658203178597394	-0.0247163038713696	-0.0501605221836183	0.054750125727599	0.0634272223013902	-0.0582547542160554	-0.0915558830235868	-0.0054945837564862	-0.0783082841969148	-0.0593815569958301	0.037349521730426	-0.0022196276721621	-0.0128721603603105	0.0210665520012901	-0.0075282356468877
5	-2.302181978954937	-0.5789312721303881	-0.8912898740205605	0.8025698596943684	0.1943542795735613	-0.1084217801755768	0.2369700222855096	-0.2288602410456564	-0.1743154854469803	0.0434524002181074	-0.1429282120275496	-0.1313018336291215	0.2121583760651194	0.0093878726214597	-0.0558154888644488	0.0216007357396239	-0.0627294902265725	0.0545580711963758	0.0236164157980512	-0.0168524514124701
6	1.4524118223117015	0.0132591626897653	-0.7290776606378913	0.3200829940988956	0.0123766733342091	0.0242808491882707	-0.0713903720040354	-0.0885035788816134	0.0495363632365612	-0.1005649525726614	0.2314261185765059	-0.1594549768043642	0.1006553275818049	-0.0992509906265159	-0.0648259848451596	-0.0201535955551588	0.0500861605869455	0.0207897085768612	0.0158475612864726	-0.0791827541391595
7	1.9925424262540432	0.7664904563967688	-0.953572510749521	1.446058167263281	-0.2670240804078847	-0.2099241115392881	-0.3233779903163254	-0.0169093820455912	-0.1108710118918271	0.2499958418123013	0.0487051100924893	-0.307412554091535	-0.0739379005486511	-0.1603972337962078	0.0652002536448464	0.0304663614759353	-0.0117439837256617	-0.056790113094407	-0.1090672002406004	0.0023274848619083
8	-2.9541562522842306	-1.2436872871921232	-0.5586180380918122	0.367450874005673	-0.0250994479454458	0.285991658426974	-0.1729201605996206	-0.2026992677192736	0.0206460383156352	-0.0811574195077628	-0.0387530768270425	0.0826093601675756	-0.1319043537045227	-0.0281846850516386	0.0440436156184997	0.0210620683058713	-0.0343033829950183	0.0018975685966758	-0.0166820493298739	0.0119437784444892
9	0.9340336357813416	-0.2411540360145211	0.2960612050553186	-0.4517365373237894	0.2980357462854995	0.1153756046917069	0.1184379071601391	-0.104691187568633	0.3010632534022677	-0.1384386388783104	-0.0912297581479422	0.0649271188600223	0.0534801860341072	0.1523262172471763	-0.0830481194471235	0.0544609428888367	0.0173715110564921	0.0066925378154364	0.020341834592066	0.0254352420552148
10	-0.4346114167794701	0.3107159980516569	-0.4680482151176158	0.2469195011035983	0.184376145445047	-0.1352020288176248	-0.0593360888022231	0.0351068608662575	-0.0015409261467777	-0.0291814072065949	0.0776533407007717	-0.1135873140987756	-0.0362963310493716	-0.1505411365328123	0.0248485608772695	-0.0061727231943735	0.0438730700229029	-0.0239447708784829	-0.0132992390778108	-0.0497061842592278
