label_id	feature 1_b4galT1tagRFPt_TFOR_raw_measured	feature 2_b4galT1tagRFPt_TFOR_raw_measured	feature 3_b4galT1tagRFPt_TFOR_raw_measured	feature 4_b4galT1tagRFPt_TFOR_raw_measured	feature 5_b4galT1tagRFPt_TFOR_raw_measured	feature 6_b4galT1tagRFPt_TFOR_raw_measured	feature 7_b4galT1tagRFPt_TFOR_raw_measured	feature 8_b4galT1tagRFPt_TFOR_raw_measured	feature 9_b4galT1tagRFPt_TFOR_raw_measured	feature 10_b4galT1tagRFPt_TFOR_raw_measured	feature 11_b4galT1tagRFPt_TFOR_raw_measured	feature 12_b4galT1tagRFPt_TFOR_raw_measured	feature 13_b4galT1tagRFPt_TFOR_raw_measured	feature 14_b4galT1tagRFPt_TFOR_raw_measured	feature 15_b4galT1tagRFPt_TFOR_raw_measured	feature 16_b4galT1tagRFPt_TFOR_raw_measured	feature 17_b4galT1tagRFPt_TFOR_raw_measured	feature 18_b4galT1tagRFPt_TFOR_raw_measured	feature 19_b4galT1tagRFPt_TFOR_raw_measured	feature 20_b4galT1tagRFPt_TFOR_raw_measured	feature 21_b4galT1tagRFPt_TFOR_raw_measured	feature 22_b4galT1tagRFPt_TFOR_raw_measured	feature 23_b4galT1tagRFPt_TFOR_raw_measured	feature 24_b4galT1tagRFPt_TFOR_raw_measured	feature 25_b4galT1tagRFPt_TFOR_raw_measured	feature 26_b4galT1tagRFPt_TFOR_raw_measured	feature 27_b4galT1tagRFPt_TFOR_raw_measured	feature 28_b4galT1tagRFPt_TFOR_raw_measured	feature 29_b4galT1tagRFPt_TFOR_raw_measured	feature 30_b4galT1tagRFPt_TFOR_raw_measured	feature 31_b4galT1tagRFPt_TFOR_raw_measured	feature 32_b4galT1tagRFPt_TFOR_raw_measured	feature 33_b4galT1tagRFPt_TFOR_raw_measured	feature 34_b4galT1tagRFPt_TFOR_raw_measured	feature 35_b4galT1tagRFPt_TFOR_raw_measured	feature 36_b4galT1tagRFPt_TFOR_raw_measured	feature 37_b4galT1tagRFPt_TFOR_raw_measured	feature 38_b4galT1tagRFPt_TFOR_raw_measured	feature 39_b4galT1tagRFPt_TFOR_raw_measured	feature 40_b4galT1tagRFPt_TFOR_raw_measured	feature 41_b4galT1tagRFPt_TFOR_raw_measured	feature 42_b4galT1tagRFPt_TFOR_raw_measured	feature 43_b4galT1tagRFPt_TFOR_raw_measured	feature 44_b4galT1tagRFPt_TFOR_raw_measured	feature 45_b4galT1tagRFPt_TFOR_raw_measured	feature 46_b4galT1tagRFPt_TFOR_raw_measured	feature 47_b4galT1tagRFPt_TFOR_raw_measured	feature 48_b4galT1tagRFPt_TFOR_raw_measured	feature 49_b4galT1tagRFPt_TFOR_raw_measured	feature 50_b4galT1tagRFPt_TFOR_raw_measured	feature 51_b4galT1tagRFPt_TFOR_raw_measured	feature 52_b4galT1tagRFPt_TFOR_raw_measured	feature 53_b4galT1tagRFPt_TFOR_raw_measured	feature 54_b4galT1tagRFPt_TFOR_raw_measured	feature 55_b4galT1tagRFPt_TFOR_raw_measured	feature 56_b4galT1tagRFPt_TFOR_raw_measured	feature 57_b4galT1tagRFPt_TFOR_raw_measured	feature 58_b4galT1tagRFPt_TFOR_raw_measured	feature 59_b4galT1tagRFPt_TFOR_raw_measured	feature 60_b4galT1tagRFPt_TFOR_raw_measured
1	-1.2953297101958228	-0.7327242487561194	0.2157100335188266	0.9833510064418278	-0.2322323544329545	-0.2153681823468795	0.572348576777391	1.7669695255598945	-2.501233287334696	-1.0893303822803533	0.0405210081526949	-2.2914744600336427	0.7325037306227868	0.6871582948356643	1.0121989832702805	-1.997082907264006	-2.386643234368022	0.8220004267829876	0.2401494489238764	0.7586982707169168	0.5699792014893466	0.0423670850660031	-0.1166322366893246	0.0438236000077585	0.0192060830670135	0.3359045165542338	-1.037081085514242	0.5124235050135302	1.0321606456646235	0.2721333818420965	-1.3085774207294996	-2.4429433257149413	2.553248212422773	-2.3455553945977696	-1.5050486451079217	-0.3790668127801813	0.4667543053211433	0.5295269340493182	-1.780128267044328	0.3600126249641125	0.1738131612099613	2.367378624803061	1.2645002719886629	1.2542581249396447	-0.1939515380121531	-0.2811029317833047	-0.3674168477771227	0.5443497259549304	-1.8903791285329736	-0.5765833882305016	-0.556984645339473	-0.6930781874265253	-0.7294551973987913	2.412248894158187	-0.6525426419329123	-1.163100960126774	2.1504836631173214	-0.4647073494333589	0.6423788061500071	0.0149476790816984
2	-1.4921979505058238	-0.5651545858341129	-0.166452473304302	1.2688503566226093	-0.2923178624367104	0.4207029770714228	0.4945594238767798	0.8770519720960399	-2.822204037555005	-1.4654305191820285	0.7820519123434582	-1.3423226915577593	1.1244639328135868	0.0465919743667573	1.0481966927533295	-2.0750714359753184	-2.028500635630917	0.1630169672960706	-0.0397106815288235	0.2106075383996151	0.4845691510466285	-0.0238919727039312	-0.1660437124199432	-0.1715181332749145	-0.6263630464397061	0.3342940070166473	-1.3258447925473758	0.1445643894801418	0.2590131696144619	-0.1232951526284568	-1.692667909909241	-1.7771355169427645	1.7035894001550118	-2.589892008313086	-1.09376559150196	-0.3810162184257659	0.6735393455997023	1.0090011264852277	-0.330014199254288	1.5208983766286952	-0.3351672815935778	1.4635860454460774	1.1743478884021057	0.3248301689467101	-0.1533056120356399	0.1486758524020701	-0.2246406583808209	0.125417071904266	-2.4508603113121343	-0.3235469915711491	-1.042874694394926	-1.005596892278313	-0.3318005323528572	1.6957976520983618	0.4504849941298934	-0.7181389153813007	1.7052837824708882	-0.6849885707468064	0.1675060389135003	-0.7303807499106952
3	-0.9101115479529956	-0.5650956075953854	0.1635616058172548	1.2684153417206332	-0.3085325897783347	-0.3236955007289398	0.6935549822616189	1.0472198815892049	-1.7479423499916718	-1.473617158974827	-0.1204008756888368	-1.7619157128982648	0.5398879283724589	0.9765263668900886	0.7505502661107715	-1.7634568008753448	-2.302765486103642	0.8565474539829534	0.6306444195139314	0.8365715426723099	0.4036488472474522	0.1890091479847353	-0.4847319586832315	-0.0575078955089303	-0.5890922151338163	0.4303355465105818	-0.7489466472743287	0.0773275484271486	1.354172911253032	0.3007060008030181	-1.1957401835875292	-2.706604864621146	1.6256714760507385	-2.225571283962232	-1.1417460665177035	-0.8277201814109816	0.5635367834808964	-0.1112698034026102	-0.5456502115124677	0.5969852871070693	0.3443089891790469	1.47856941531073	1.3787251318507576	0.7814199406578184	-0.0986641519294853	-0.0159215654419819	-0.3724175387919781	0.3060865527016597	-1.8947237288848304	0.0967889287680369	-1.1487072318221483	-0.157157890101705	-0.6843642196201596	1.2272103740366287	-0.3816149850366302	-1.0722425891529364	1.5138818213765532	-0.4504851071920202	1.7009760560188334	-0.5513777624706679
4	-1.872654754940541	-0.6395357850046058	0.286840856256882	1.1807303502149753	0.3607895386893984	0.3994350461050415	1.1481621110127067	2.0240926909393995	-1.326491625900894	-0.9896702877206252	-0.943055897541208	-1.0207357394520713	1.6598178003556856	1.4240586555169634	0.7429904565281966	-2.4328147861135374	-2.5012458297587994	0.2287315654204227	-0.2581446056192731	0.6326025941176292	0.9594524874726664	-0.5607783201326422	-0.5831608640159613	-0.6499280878842133	-0.3693912628838702	0.1041142822815424	-0.0863454721122383	1.2030274453732883	0.7014329733811198	0.2672706961923206	-2.468576801866162	-1.6437952594078742	0.9390614248294606	-2.588116526175793	-2.0705525050918507	-0.4631195037698019	0.0658895935309356	0.0896094459107104	-0.42331159629278	1.061130577701631	0.8052459948108072	0.8830643038151518	2.0087164257821617	2.1133351129347258	0.548004803241767	-0.2509317972707898	-0.3822578181772891	0.0052815967606802	-2.2697356683490684	-0.588232778421651	-0.3759546495813447	-1.5228193342228808	0.1764262072145738	1.9776967845259308	-0.2069083303090672	-0.5769243294786655	0.2915957842557977	-0.4312847148143333	0.0943876805024679	-0.1081742827019648
5	-1.2626871068266374	-0.8406845157889641	0.2204030172129876	1.8633426715605568	-0.084672469617524	0.2203669276783256	0.8563020504870176	1.2997618172822238	-0.9456203157510784	-1.2762179390825603	-0.0428409293824465	-1.6102272807930773	0.611761998744351	0.3288177932592049	0.2833895252929754	-1.954968642950476	-1.5299208713240886	0.6988573901148517	0.2865513766261798	0.3496767731778445	-0.0989746311443502	0.0885859527446523	-0.5361455841316669	-0.3295383445718094	-0.8088599213618606	0.6339613037703284	-0.7028427311897874	0.2299075891535326	1.0184298570843024	-0.3380100752492698	-1.8010098390286762	-1.7105226085574263	2.319821025000002	-1.9491481557544807	-1.1076270662438237	-0.5851594100555413	0.5505437901791124	-0.2687302311840104	-0.4521411190218107	0.2730936907713602	-0.4364733329678544	1.4387260960103094	1.8841060339410605	0.8247483270028597	-0.3677761176732407	0.1495420516143895	-0.0745227592754522	0.2933964671277955	-2.257155107485021	0.3302523778010964	-1.071619115881184	-0.5578819731568094	-1.0688868102763065	1.66810102922709	0.0342345758485431	-1.1710161220880215	1.6633738782561192	-0.6270653433613358	1.58049241696584	-1.1136384301404505
6	-0.6170711888335996	-0.3294413930908719	0.058627817207504	0.1558225922381869	0.1204593575646597	0.0659204792330769	0.2390206288101533	1.8794390813300577	-1.3240667913196345	-0.8953245125107877	-0.689397967566387	-2.0805342995561245	0.5132244066454619	1.2917205156044609	1.5857839824292612	-1.2911083170570727	-1.842114629595616	0.1516265646366377	0.2370463854307498	0.3366710227290976	1.293990052565071	-0.2699638046948116	-1.219356812263447	-0.4040969044015237	-0.0882279021690359	0.4712776583116422	-0.3428746032841596	0.9922892908091046	1.43227503062161	0.3746615419375656	-0.6223539184736135	-1.5667718165707276	2.067363769669218	-1.453679412240442	-1.7656161161127444	-1.1643088448989285	-0.2199543394560354	-0.2398180621696082	-1.0220667317907042	1.3885215075801354	0.2973961437429758	2.514373391197373	0.5000631059578438	1.6378180324026164	0.0866493354089276	0.0892133119540382	-0.4563339384057951	0.1741373649106525	-1.6711644598776492	-0.0737571757140043	-0.3712955357216929	-0.2180915059943693	0.2971143464726489	2.589419866330811	0.8273829782614197	-0.52143530178022	2.0867685041121	-0.0232542933613397	0.3861418618482077	-0.5931073039911037
7	-1.4554220485410432	-0.3650995379803445	-0.1897288474431202	0.923538976481932	0.0558674787336193	0.2161660305435386	1.0753888566361838	0.933077029038544	-1.5919692354144814	-1.678994989588961	-0.3812108860841421	-2.2767195274685026	1.563782647308562	0.4506797605490411	1.4466129733762876	-1.9215725937721089	-1.3192467229881006	0.2118502273303866	-0.1999327919373228	0.2023997753098019	0.5565360087278433	-0.0936703450535594	-0.3796769942184674	-0.3113552593274742	-1.005537530882758	-0.1211930331135289	-0.7754593094221545	0.2046831320892784	0.5268255441987137	0.2209748285781194	-1.4513669854843998	-1.4549492570770606	1.7966215587189711	-2.4764466951989257	-0.94259272979835	-1.097011919606385	0.1762604968209147	0.0587964519634487	-1.4163114456710115	1.8545398355930311	0.2134286620823952	1.880581821437264	1.6654583840996129	1.1800340970734828	0.2876541261158616	0.1288202853178148	0.0978400107655153	0.6363448089394317	-2.5947729254034484	-0.0330665304483559	-1.2788043167185636	-0.8559247313481417	0.0969891688420986	2.18724369194214	1.116122594786304	-0.8838771176790767	1.5834115218264495	-1.1312276785638269	1.1429822421490037	-0.496366251823205
8	-1.054362736942712	-0.6527080586928469	0.7999938826664152	1.2495054819669535	-0.1994709571746955	0.0295773072820151	1.1840202799357116	2.257966337771104	-0.9173456061317822	-1.4898199911449284	-0.2553304575881282	-0.9345629996791992	0.4300124164052255	0.5551818151556858	0.5037165379510702	-2.1880241292030043	-1.907367846747238	0.2073130557005134	-0.3256513501291482	0.5781331824399922	1.7646736702661074	-0.2634034696232563	-0.5546108768309237	-0.3172341822483155	0.0204759036463444	0.2858385890393684	-0.3843816482625444	0.694339107602679	1.3030514497102093	-0.4636346226646066	-2.2690388479680066	-0.9960824323493432	2.6626340412589977	-2.2061011644001307	-1.9456471234402064	-1.0324444032658475	0.3832699422562176	0.1387516488491466	-0.2890632022995043	-0.0218316740270874	0.51918027904301	1.2311803700848951	1.1773862204172585	1.6659536520710287	-0.9800278723369956	0.0621656884254129	-0.0752879376686079	0.0473795962788088	-1.3996098930454917	-0.6593520322451776	-0.4661249795927842	-1.4700861998673236	0.1040203673800497	3.1360753567056725	-0.5506679377276364	-0.7987746047587492	1.053899041754084	0.2641753682913128	0.4033431922627355	-0.0571150265079483
9	-0.7625765726034284	-0.343570313748254	-0.2381768844310069	0.94723486223091	-0.0410708259688543	-0.080213206760203	0.6791694373949784	0.8491283113615598	-0.8429593694086188	-1.488015027944204	-0.3184557437564546	-2.0972138835976715	0.7153521272372956	1.7981963451685283	0.7656600114296779	-1.5437821697194505	-2.1940785229469766	-0.305930579843034	0.7171253076730258	1.2093934665071469	0.7595933839553886	-0.3331906137801801	-1.1501502672535593	-0.5179558960765172	-0.4698995554050118	0.0285998113436503	-0.8092331437532077	0.8466474529179466	1.2411777973419356	0.6122670488685862	-0.8808601248112858	-1.7381642818470755	1.367926158938065	-2.0361683573444536	-1.9578209835535887	-0.9640090536650232	0.1667084880430884	-0.5371855495863336	-0.7469933534580795	0.5657263715176274	0.9061390817566576	1.6423076051497487	1.662495771256404	1.4467274471998404	0.676694133327852	-0.0371964806015465	-0.4353604824473374	-0.0080389242378657	-1.6283938496463275	-0.0668074239720022	-1.0433902968455355	-0.0877237756134761	0.1142621752828418	1.8086039706857224	0.0128355076857403	-0.5365485719548273	0.9537712944759492	-0.4411711635565214	1.5700919702697105	-0.1262218757000982
10	-1.608170937027939	-0.6112023422386237	0.6953858095381444	0.8302517611952442	0.4427656592733506	-0.5620858734025144	1.9372431195652813	-0.3903665265922202	-2.655335908276752	-0.5454849007834328	-0.7644159662777148	-2.8100816226853294	1.2515188122138354	1.3681751538356732	1.0736843580897133	-2.4868111685371224	-1.320619624661728	0.5993731467806925	-0.2105790005389054	0.1205368816273875	1.4571510417774327	-0.2201243852701433	-0.2616748982114174	-0.4094262652274314	0.1519049959416736	-0.4085070080939308	-0.3785235749008873	0.5251020902383883	0.3180344244843933	0.7130052233338608	-2.1153522261970066	-1.0899228441263356	2.890013396086484	-2.502428809846033	-1.5885968918819968	-0.8197573602876569	0.6365728828523751	1.2192428566274105	-2.6757550930208307	0.3995440353576892	0.6367575760959245	2.5319473063197737	2.53619511416549	0.8135725604317667	-0.3505602383796666	0.2119996281805676	0.2214272898077975	0.0394346633472659	-2.057912848750651	-0.7036514505798095	-0.0661628379804419	-1.0147867361796867	-0.7578391764814405	3.342489988798812	-0.5357444276928243	-0.2499017674878401	2.15771812203307	-0.5658211913250746	0.2072316377026046	0.1076858533533538
