label_id	Predicted Archetype
1	3
2	3
3	3
4	2
5	4
6	2
7	2
8	2
9	4
10	2
11	1
12	3
13	1
14	3
15	4
16	2
17	3
18	2
19	1
20	3
21	1
22	2
23	2
24	1
25	3
26	4
27	2
28	1
29	4
30	2
31	1
32	1
33	2
34	2
35	4
36	2
37	1
38	2
39	3
40	3
41	3
