label_id	feature 1_tagRFPtUtrCH_CFOR_pca_measured	feature 2_tagRFPtUtrCH_CFOR_pca_measured	feature 3_tagRFPtUtrCH_CFOR_pca_measured	feature 4_tagRFPtUtrCH_CFOR_pca_measured	feature 5_tagRFPtUtrCH_CFOR_pca_measured	feature 6_tagRFPtUtrCH_CFOR_pca_measured	feature 7_tagRFPtUtrCH_CFOR_pca_measured	feature 8_tagRFPtUtrCH_CFOR_pca_measured	feature 9_tagRFPtUtrCH_CFOR_pca_measured	feature 10_tagRFPtUtrCH_CFOR_pca_measured	feature 11_tagRFPtUtrCH_CFOR_pca_measured	feature 12_tagRFPtUtrCH_CFOR_pca_measured	feature 13_tagRFPtUtrCH_CFOR_pca_measured	feature 14_tagRFPtUtrCH_CFOR_pca_measured	feature 15_tagRFPtUtrCH_CFOR_pca_measured	feature 16_tagRFPtUtrCH_CFOR_pca_measured	feature 17_tagRFPtUtrCH_CFOR_pca_measured	feature 18_tagRFPtUtrCH_CFOR_pca_measured	feature 19_tagRFPtUtrCH_CFOR_pca_measured	feature 20_tagRFPtUtrCH_CFOR_pca_measured
1	-3.3474030932535337	-3.2857947573926136	-2.6389474859491093	-4.320174515365398	1.3496816461323202	2.251288573555549	2.1302667690289923	0.930307607964832	-0.1145121610325056	0.1378527150141778	-1.1710788670957442	-0.4160045000256436	0.6425975898964845	-0.0283876327632412	0.9887789904815472	-0.9041434428737009	-1.0075210867340323	0.9027442575320908	1.6747477948191012	-0.544779276865075
2	-2.1715331409734366	-0.594539350052119	-5.379544900712611	-6.060746269644888	0.7255217101917595	2.1685753735627	-1.3407065234235458	1.2752820154234314	0.9614678525488706	0.4748795846367696	0.5824583644447316	1.1464214324735806	0.3803773570843037	-0.14891637952542	0.1426213824862404	0.9953741129805204	-0.2053912323382923	-0.0323394020592307	0.0060295028104123	-1.0662356943785432
3	-5.5124447944886485	0.0923258169784176	-0.955997345821862	0.2288160266448445	0.5313292430208748	0.6568412460812595	-1.3823304058272827	0.053879936570059	-0.6391622523679169	-0.4911061534644495	-0.2495174964125115	0.4199653681167929	0.6139306709679836	-0.6578515334355298	-0.3808583536272104	0.0741758332982005	-0.35640146793402	-0.7134317716462935	-0.0954465025885676	0.1148107793038941
4	-1.1387981521554884	-1.7689983742522473	-4.7448477688462845	-2.7815748649011147	1.1259673965172894	2.795208300587536	0.0100505598135915	2.092036154310265	0.4424031890251216	1.1311280201586524	0.6158394900543633	0.1827869778224275	0.2620817332990718	0.0168919176797699	-0.2725567009929777	0.4153447870919449	0.2080370585487294	0.2620122052753058	0.4957054349735308	-0.2429546218026465
5	-2.2477061436223638	-0.0135635394844677	5.34777825847719	-1.1342745653346844	-1.866451836857454	1.4948250516225876	-1.5279107077728784	0.7464765291170518	0.1133041372210736	0.6680914968286572	0.0246954314073878	-1.1228407067306565	-0.4618098032312919	-0.735847305167785	0.4823251382072955	0.2407083910684272	-0.5960710048437919	0.3898134348257746	0.4394094160932916	0.0598040015372459
6	-1.6154458460109518	-0.5857072631780821	1.1729376976675878	-3.5188419189725213	-1.3845350502790428	-0.5447523468732938	1.50581444532383	0.0946072630265456	-0.6672351809585327	0.7726416397881304	0.7873415430943209	-0.8760295144330716	0.9384924104803138	0.9326152687097142	0.4649558287219054	-0.6091736743988385	0.0459186468592344	-0.2199042013297891	0.5103034100665509	-0.0524490767746825
7	-1.0476896471721433	-1.9549323398102096	-2.9660536480605715	-0.7287951593233899	0.0756121388401876	0.1992626362627061	-1.143099815632323	0.2148183599215012	-0.2687604940589405	1.0296349295879257	1.4147047271009838	-0.119784259295034	0.2446350728497569	0.1523365401454136	0.0251447051196124	-0.351351688051126	-0.3664848447000555	0.8459678861745834	-1.0951931068973306	0.2639643290229423
8	-1.6913097686964502	-1.2361220182710828	0.7660776597242156	1.3477633262399829	3.15235139556674	-0.3404386569348477	-0.19529752661651	-0.8530210594891763	-0.7911480310552526	0.5821627866385704	1.3871780620868683	-0.3566152935789457	-0.2738312175079407	0.9717822404993312	-1.1195905079592183	-0.8661741593486783	-0.2145334261211587	0.3839802754159209	0.0087587293952985	-0.1001009295010391
9	2.894750167609185	-2.1995529766302395	-1.5210427147353054	-1.404214039487887	-1.0459651475029397	-0.1581251433291019	1.0561455870444296	-0.9636242519411488	-0.9564569290741488	-0.1975097337467953	0.6289721187545148	-1.1619959995814326	-0.2849417816892441	0.1363368651932435	-1.1994623125776176	0.0430439810289779	0.0774274134310002	0.6641264867512244	-0.2396653290114213	0.8405873761536902
10	-1.0081708753025749	-1.5024822693303896	-4.5790280027461066	-4.012438403690072	0.7956449541530797	1.344381339733148	1.1379215958981668	2.597942319112527	0.540936447332266	0.5310678948178975	-0.3943226344103843	-0.6909230026684952	0.356001320782797	0.1396390019664007	0.3151185399803721	0.1019245991088542	-0.2923281231797842	0.176056222510187	0.5397890495447514	-0.278875082758616
11	-4.288834088135292	0.5650191999239689	1.9568612615675431	1.6390143105812258	1.098779222249013	0.943299152969482	0.0644742460907836	0.5197752206619114	-0.3173289222878321	0.5841581787921881	-0.6273046425535788	-0.1062020550291035	-0.3752659912137201	0.6207685133051073	-0.7270319871884433	0.3236228930820583	1.1562110677908264	-0.2907432615547223	0.5644320277549992	0.9579498247421908
12	-0.8340376131895737	-2.4004255496025952	-5.190869879239628	-3.0535702355340306	1.4730420614878412	3.3022107578737576	-1.3997847159462349	2.6319026034465764	0.6327512810830321	0.7520527455560475	0.0173419215111401	0.1308480582850613	1.2616704107595047	0.3635062789820577	-0.4762607789480517	0.404009551772174	-0.2299214899077594	0.2178959747509545	0.6879755200120765	-0.7533193011901508
13	-7.301413061244438	0.5250871754109941	-2.2725331924279555	1.27775327655161	-0.8643428254004246	1.8308278788904364	0.0115078621700869	-1.8001898545490334	-1.2332645174592316	1.9724548176601568	-0.2636492715639928	-0.2422501818412285	0.6961330130723038	0.5422300796187942	-0.2366293902923158	0.0112579764345847	-0.5953913211439263	-0.0149867643802196	0.1640120230655729	0.8322814424744505
14	1.0350290927991634	-3.2007488133490574	-2.8362729231856005	-2.4612942624878698	0.2458133064599384	-0.7062620029988389	0.5694854330764387	0.5049127144026639	0.1991849124099395	0.8443507554299877	0.1382079314554201	-0.2037808586629156	-0.7230626572529258	-0.557030903566652	-0.6053927753643926	-0.7371628179568902	0.0540598224146672	0.3904892908887249	-2.0679088528478724	-0.0871588685178293
15	-1.4852564486490032	8.50013457984586	-3.3794012103445987	2.994366831698957	-1.4333111138456751	0.8731976256550615	0.8544926438777825	-1.5424148349846472	-2.065166885852737	-1.3585294999831177	1.6760504381492338	-1.1899635784057596	0.4716319942531242	-0.0517422722219094	0.9108713042764548	-1.5950634106708896	-0.9352961253701658	1.195635154946138	0.3828334269768396	-0.8360968044730882
16	3.492726606581064	0.4698144050187829	-3.6186770434519	0.6714414402241426	1.228040874148545	-0.8644666379219325	0.1938997186123075	1.9651165080962627	1.4493965475352384	0.7368662250240721	1.7575197538648542	-0.3547280730999425	0.5163892852844639	-0.902165216425794	-0.6405307456009184	-0.1729051499993157	0.4362026055956652	0.2042440010182353	-0.8547138287613459	-0.2882732514980582
17	-0.6894557362947191	0.4489361242597705	-2.2996161588318818	-1.4433527938346211	0.7430804060496539	0.1202808526326907	-0.4882578780686133	1.40300325098031	0.7760665435489932	0.8802552254935067	-0.0500581804058036	-0.7956689644229621	0.7630206589963494	-0.7604759107658319	-1.3446173965787356	-0.9174626668777928	-0.0435816683465099	0.2698926622475935	0.6580866670356463	0.09092036674639
18	-4.157371682997469	-0.4071486117718019	-0.4664151235947542	0.5847562832569219	-1.8633564122110815	0.0357751325772699	-2.80958712128678	2.0428047100423945	-1.2213418997681158	-0.9829124835228342	-1.4397849437472512	-0.133664667974575	-0.2026552421756629	0.0501638580915025	-0.5186107118427522	1.2257966680670398	-0.6816195219373872	0.2340491481353358	-0.1347264691787729	-0.3903358731528328
19	2.075729451297791	-2.3092912320573444	-1.756406579972838	-2.42889242566201	0.4804127158202413	0.5021776965323832	1.2592708966956028	-1.2812189180255935	0.1838233035614491	0.1247368676827487	0.4862185696322815	-1.22475196886425	-0.9761326160496212	1.1373904431455486	-0.9237048831301744	-0.8006837980347925	0.674999401168144	-0.2263296053944634	-0.1610133802900834	0.4009304333398646
20	-2.6491031004345267	-2.5361571472390008	-3.6426523941237	-0.4734131948718409	2.062909038344741	1.4443822071945611	-1.9250692903522053	0.6818771936754486	0.6703491136055046	0.4083163333292113	1.3881592449777855	-0.0121201929831454	1.4832217929810017	0.3754612471586043	0.0829613971707294	0.1005956270141342	0.8353079388334929	1.323342669436054	-0.645411441086725	0.1035513572116026
21	-2.001028137334956	-1.4479235186650925	-0.8564849498196281	0.6229367669502884	2.0553023102818413	0.2088637224522598	-1.1027659634883065	-1.0074212781065617	-0.6653837100475078	1.4500744746152314	0.4496983101271183	-0.5096665909422807	-0.0953384914361804	0.9640504061293372	-0.0334041440898769	-1.112878723897864	0.3181539080875085	0.1590772743726322	-0.1126280930206687	0.441633712571945
22	-2.33082158095687	0.0190943674373672	-3.48272768730456	-2.1009682565783327	0.7373294113081885	0.4158683751842831	0.0004869110532135	1.173515815735344	-0.4280093922225133	1.0490789589428309	-0.8353933112385877	-0.8252843013689491	0.6664878313006344	-0.2759131000590899	-1.0191720750082278	-0.1929420493111626	0.0708308021307109	0.3269298598160817	-1.0103617010312835	-0.9175534473833964
23	-1.347785739113836	-2.6150997442510424	-0.8384805016327906	-2.8132227642131507	-0.8991872491089429	-0.2490400921240008	0.800718319301143	1.1636616805597342	0.1438023665862489	-0.0776721875240386	0.24217776868553	-0.4910891395730558	1.056013389925096	-0.7087220703505839	0.5237662628822091	0.3766460716941709	-0.2847571070437097	0.2684482245252856	1.0378887609790035	0.4676416216829515
24	4.529344192081728	18.2702613896186	-4.557224016159744	-1.2742833436067444	0.1549376687211946	8.374372230914322	5.953151055713517	0.5502184472178566	-2.9892852199453657	-1.3412643366613564	-2.3097243407598027	-0.6254752653333936	-1.9149300295137623	0.3403044567337834	1.8928066976778992	-0.3250267909963192	-0.2046580767866918	-0.0314854739536936	1.0703012770011773	0.8857404313134719
25	0.5182049609677337	0.006271302716821	0.669811699559769	-0.8756930386765636	0.9021734087969516	-0.6332181456170692	0.3935836722888577	0.8226025056872142	-0.0923297816898968	1.1023069661682885	-0.9958816550792164	-0.908423114460593	0.1958639806441698	-0.1675148541004284	-0.9454800317089964	-0.3586232050241967	-0.1482408375112239	-0.7371392020981296	-0.6836233803238551	-0.9744985373660504
26	-4.388176847373367	-2.1496895481985665	2.5702695121584176	-0.7600426456830036	-0.9216655921534064	2.1162849599947746	-1.0543763777741586	1.7352751130513064	-0.2691251610817792	-1.9230597658011943	-0.1407278144322286	0.6285071311288676	-0.3413679727678713	-0.2519828356212292	-0.3129654260659386	0.0597641788257255	-0.5784707513884005	0.2046213359481955	0.3522269290551159	0.6408883127256941
27	-6.811570147893886	1.5087865643929896	1.4160872740285155	0.2964622353610116	-0.8874345950625342	0.9580890684510152	-0.0909216421050723	-0.3527293488275775	-0.1233171142263403	0.9181095302829144	-0.5868469306394025	0.8797647636021179	1.4341904742208165	0.1388303787544586	-0.0194582649688802	-0.6506507383182439	0.2671735450316793	0.1034343596424136	-0.4627859578654711	0.2994838381289908
28	15.525939877603946	9.285678316998222	-3.5600202108133203	3.1322899579838284	-1.8757211675242065	8.470606760328131	-0.9976220713209024	1.5472994835317322	-7.535234689702387	2.960921156806932	-0.3582108578959291	1.3621461043833147	-6.277494389341034	-9.450585129592405	0.5746945106078976	-0.0146056109783876	-1.535591144351722	-0.5993018886634808	1.4759918146986697	1.9305017735538688
29	-4.719175035785423	-3.0443767650408047	-2.2632420693267448	-1.2859214945537238	2.5784801864677487	2.2258235176427124	-1.172071592993136	-1.3715567467273513	-0.4134083461267751	1.0658143457552942	0.3610029044398691	0.3940466198081954	1.1409958163043967	1.0875428522597783	-0.0558043729861428	0.2531797456556252	-0.2023659913386034	0.2960001036896917	0.4805506821847281	-0.4076684973367583
30	-4.923330143577394	-1.06941871359232	-1.844784176548797	-0.0784995685804142	1.9010672917195603	1.6914837578651627	-0.8786034745266655	-0.7219161237309991	-0.1804064729020664	1.3954072425597126	0.5642906392446492	0.3819241259128053	1.82441548120199	0.1470732112853496	-0.4344313140115721	-0.5005418749931508	0.238385491336119	0.2674193660830251	-0.3232137669796869	0.7062661131556874
31	-2.024727189765672	-1.4381991872606152	-3.2154083717901734	-3.4903588234722047	-0.988086691279382	-1.9222289029847468	-1.3698125832273629	-1.8170963126794648	-1.0899134847657956	-0.2625158014120388	0.1282884134061006	1.0184207658410132	1.0604460960084907	0.9561000435293324	-0.278430712091561	1.1493192998408368	-0.4230066165591695	0.3606377591628139	-0.2188922559086887	0.5602400281967401
32	-2.786055909433311	-4.437326582479725	3.8133286719977866	-2.7932558668215632	-2.609603269509704	1.17066824709968	1.0481187612561569	-1.1082418816898767	-0.0448996282541269	0.0037591346665559	2.05640546547326	0.7648472929635639	-0.7662273591953535	-0.187931524378951	-1.0821977941547314	-0.1079981633406903	0.3404584879736609	0.0888930572501598	-0.5604008062647241	-1.2445730286068624
33	-7.031398743014332	-2.9711941524850656	-0.3634404691961858	1.719302519808146	1.2609102584827745	3.2673987582903394	1.0260121938570828	0.2055914029114062	-0.6129579300915908	-1.0332646575871594	-1.1931524763514865	0.4733394417522968	0.45499083975221	-0.2641385117544839	-0.0614272307631191	-0.0822053671163279	0.1075321606362644	-0.4996206045411686	0.356621737169035	-0.1189071413732819
34	0.6597081925510402	9.243666166247516	3.474297041383271	-0.0338444472389993	3.2778297730385	-1.506999051876752	1.4313548155469278	1.6339092067330798	0.6111135020141978	2.030085696519932	-1.3283395392025703	2.9368275270894166	-0.2294672811209568	-1.2340562416953873	-2.579709644812528	-2.1548095028985577	0.9497797439131908	-0.9864125574263491	1.289702730823358	2.093089036026368
35	-0.2808862200519805	5.828662295998059	-3.676255115798182	4.00270443045033	-0.318347916161786	0.436847311077887	1.0013365595207926	-1.0730522351677798	-1.4483802313778216	-1.3245074421371617	2.9987459398306338	-1.290259469076698	0.8369853130677387	0.4709961433672303	0.2598420124272465	-0.2556521398688527	-1.2874685537436814	-0.4156338511293821	0.0951549228927355	0.3233217444564987
36	0.3286527810266621	-0.3176546279760072	1.5822611758776808	0.1522447842868215	4.389314679680752	0.2013878114576081	-0.6662901159076212	-0.5264265473931007	-0.1552069163850837	0.663515126266908	1.0988691820700516	-0.1544866721827516	0.6571596083742471	1.297969799157583	0.1027109932591002	-0.0408989020771862	1.133095293425182	-1.0744954137453622	0.1318472995664175	-0.0757826653400597
37	-6.087011390753777	-1.7364676036993587	2.0784217242451786	-0.9168946964241028	1.883095735408682	2.4417679270259893	-0.7324634841420337	-1.5062866715484675	-0.3851615437324205	-1.403360972860888	-0.8342616162896248	1.125421984393743	0.4199253007889222	-1.0839240114717217	-0.1959120999857713	-0.2732356987275519	-1.2531707241689851	-0.1800689306758384	-0.1530429885588362	-0.2990113007208803
38	-0.0307480815990574	12.526496710767203	-2.02912877040006	0.5847656187020396	3.2364738873948764	0.7211693082365326	4.688929788605376	0.7705498658867996	0.8123440279580185	-2.434815752651667	0.6942310640596704	0.7429561437510277	-0.4833219855980716	-0.4914796340948397	-1.865192556947609	-0.0102670605210296	0.0457000215744852	-0.3868476654521989	-1.064363499298657	-1.1677079790154636
