label_id	archetype 1	archetype 2	archetype 3	archetype 4
1	0.3605567873862221	0.4947599123028399	0.1371952991450256	0.0074880011659123
2	0.0362182168248382	0.8587765406179184	0.1007949110292241	0.0042103315280191
3	0.014324089026318002	0.4922999533204008	0.4888586442802433	0.0045173133730377
4	0.0578216165987512	0.8776456127831948	0.0616560469446207	0.0028767236734331
5	0.9738398005055658	0.0142337257775859	0.0113429543315273	0.0005835193853203
6	0.0139016933225579	0.8875938908652712	0.0976516354773709	0.0008527803347997
7	0.0246218512739515	0.8528059831099173	0.114905401238907	0.0076667643772243
8	0.0220192207697074	0.7912380905347629	0.1850891728848047	0.001653515810725
9	0.0401990432513394	0.338883217249348	0.2480464182125702	0.3728713212867424
10	0.0075098631677226	0.7829337852010662	0.2071912730388034	0.0023650785924076
11	0.0240495757460894	0.91910429682492	0.0542768167671654	0.0025693106618249997
12	0.0639027780406605	0.8844483775718942	0.0480227229432975	0.0036261214441478
13	0.7663292151483642	0.11437564099382902	0.1143956980379398	0.004899445819867
14	0.9170765699628488	0.0405339792782211	0.0313170029579235	0.0110724478010067
15	0.0168860511686998	0.7171176737864644	0.2534666928742589	0.0125295821705768
16	0.7530915243188673	0.0625767548672843	0.1636085662070823	0.020723154606766003
17	0.0049586518015616	0.8906691268211281	0.0994465323662133	0.0049256890110966
18	0.6565110367719252	0.1355026442263923	0.1974931749975084	0.0104931440041738
19	0.4519232080189079	0.1402476866047801	0.3968675706844506	0.0109615346918612
20	0.0051984341286567	0.8117450163660294	0.1806510763908727	0.0024054731144411
21	0.0163710165208201	0.7240458324004061	0.2479652907295643	0.0116178603492094
22	0.07429149790415598	0.6962212143009661	0.102902193559887	0.126585094234991
23	0.0127925956341056	0.7833785285529492	0.1795865586286077	0.0242423171843376
24	0.9818393961795564	0.0049511493995654	0.0101074484753082	0.0031020059455695
25	0.0174084620341387	0.8835922530749243	0.0983121242542207	0.000687160636716
26	0.0333245603889577	0.8225727257202512	0.138442717026488	0.0056599968643032
27	0.8281392664596124	0.0436118196708318	0.1125565304924751	0.0156923833770803
28	0.0052350942541486	0.8944359832162705	0.0947770598526286	0.005551862676951999
29	0.1488163881245607	0.6125885659699686	0.2310881661195722	0.0075068797858982
30	0.6738449263221001	0.0572007408421345	0.2603968929577699	0.0085574398779954
31	0.8677606032897657	0.02542807844391	0.1056137576144236	0.0011975606519006
32	0.5640035553050522	0.0316260280002339	0.1978942164503265	0.2064762002443873
33	0.029606802764382004	0.6956487447442168	0.2683148950331665	0.0064295574582346
34	0.0053854377614739	0.5208457176425424	0.3769751328625173	0.0967937117334663
35	0.1538894541856263	0.5376298068601756	0.2912197233650983	0.0172610155890997
