label_id	archetype 1_archetype_CFOR_probabilities	archetype 2_archetype_CFOR_probabilities	archetype 3_archetype_CFOR_probabilities	archetype 4_archetype_CFOR_probabilities
1	0.1202732685413586	0.5453391435853547	0.1402091719710416	0.1941784159022444
2	0.5304495339006683	0.2451847513171542	0.2163187314277815	0.0080469833543962
3	0.6486258419152986	0.1724423097524159	0.1681262232549124	0.0108056250773732
4	0.0363451105415597	0.6708590511361398	0.1186767060573458	0.1741191322649545
5	0.9223104691635776	0.0244656558346034	0.0496952191387941	0.0035286558630247
6	0.2019835989225876	0.1500223680401111	0.5669351634730497	0.0810588695642517
7	0.7352152987251706	0.1294909333692305	0.1270549824141958	0.008238785491403
8	0.8939425399439669	0.0254216000856873	0.0750928563102597	0.0055430036600863
9	0.0857334364542649	0.2958527123080174	0.4951191401201589	0.1232947111175585
10	0.2970567488623128	0.4719449543102765	0.2020814658486456	0.0289168309787649
11	0.4424178449437161	0.272287302545308	0.2273910532325992	0.0579037992783762
12	0.965875055065194	0.0038762137293973	0.0293382910099289	0.0009104401954803
13	0.4350677764008481	0.1453256443833266	0.3887234319665114	0.0308831472493138
14	0.959587932984458	0.0071150155763037	0.0318948392753563	0.001402212163882
15	0.7834517293662735	0.0615909669255519	0.1341453587186625	0.020811944989512
16	0.8857256382648979	0.0473091685902647	0.06255580104228	0.0044093921025572
17	0.6685977252332818	0.1049196374096339	0.1419179320799915	0.0845647052770931
18	0.9454228016031976	0.0086844433744941	0.0436116487884998	0.0022811062338085
19	0.8312748734840563	0.0783375727325928	0.0857658163537818	0.004621737429569
20	0.4039951939282117	0.183345583867086	0.3193603346601545	0.0932988875445477
21	0.9651056575057656	0.0048110865739661	0.0280839981986755	0.0019992577215927
22	0.1192646060099775	0.0614750564191901	0.5089593276581659	0.3103010099126667
23	0.9027858825483992	0.0290931651924876	0.0662201367343804	0.0019008155247325
24	0.8596326867280147	0.0605005772196804	0.0745614561001649	0.0053052799521397
25	0.7156920571579258	0.0688475283285668	0.1961578346990758	0.0193025798144312
26	0.9521432640827844	0.0101388996014004	0.0353040465459797	0.0024137897698353
27	0.3228344318900443	0.1495051603937005	0.4590148610311582	0.0686455466850968
28	0.9057873041137052	0.0239594660027319	0.0652416840521777	0.0050115458313849
29	0.0151126015186718	0.4645334745580647	0.2492240768824282	0.271129847040835
