label_id	feature 1_b4galT1tagRFPt_TFOR_pca_measured	feature 2_b4galT1tagRFPt_TFOR_pca_measured	feature 3_b4galT1tagRFPt_TFOR_pca_measured	feature 4_b4galT1tagRFPt_TFOR_pca_measured	feature 5_b4galT1tagRFPt_TFOR_pca_measured	feature 6_b4galT1tagRFPt_TFOR_pca_measured	feature 7_b4galT1tagRFPt_TFOR_pca_measured	feature 8_b4galT1tagRFPt_TFOR_pca_measured	feature 9_b4galT1tagRFPt_TFOR_pca_measured	feature 10_b4galT1tagRFPt_TFOR_pca_measured	feature 11_b4galT1tagRFPt_TFOR_pca_measured	feature 12_b4galT1tagRFPt_TFOR_pca_measured	feature 13_b4galT1tagRFPt_TFOR_pca_measured	feature 14_b4galT1tagRFPt_TFOR_pca_measured	feature 15_b4galT1tagRFPt_TFOR_pca_measured	feature 16_b4galT1tagRFPt_TFOR_pca_measured	feature 17_b4galT1tagRFPt_TFOR_pca_measured	feature 18_b4galT1tagRFPt_TFOR_pca_measured	feature 19_b4galT1tagRFPt_TFOR_pca_measured	feature 20_b4galT1tagRFPt_TFOR_pca_measured
1	-4.490016830372347	-1.997567409940288	5.937635397960174	3.1313111560670333	-0.7327034869461221	0.3729300297664118	-1.6670526034040014	0.3121636088571415	0.6757657806929432	1.4886511374446123	-1.3454711305938702	0.7700869664481144	0.0866350000458457	-0.0766595540519084	-1.3031140310298015	-0.2411544585261835	-1.2234407504658384	-0.7372470190177909	0.8510781821539092	0.1339905828601975
2	-3.2245977601277027	-3.4359425245229542	3.0933314650694537	-0.8257439400376405	0.7855984722867189	0.3494197119232416	-0.5393480407992182	0.5658703239170512	0.2764563344240097	1.132535829377984	-1.0233344338735673	2.380671990820401	-0.4402001787279654	0.7141537581613784	0.4926722713378813	1.4784766437238697	-0.2914843270097467	-0.2706122043704054	0.5115344125523643	0.6412448861328321
3	-4.464998496062232	-1.36426612713395	-1.2108957071729474	-0.0798386644838818	3.0899245670737385	-0.5614059136093009	1.1592502373593478	-0.0142954040447453	-1.9398663623779373	-2.4237603254430637	-2.6915427702136334	-2.150345729372109	-0.0156805642612394	-0.7755061974693082	0.4143901008001529	2.267358533996826	-0.8309340761425976	-0.6965604183149501	-0.4776845517472508	0.0106159772881826
4	-1.325981146253781	-3.94624488835925	0.6710742030884211	-1.0437037533597622	2.2571465992299866	2.8838974643055515	0.3666479059297623	1.6089613208270557	-0.7616128501886634	0.6051458851072375	-0.8654827790904951	-0.5369173715313951	0.6308200488361223	3.2653901254074924	0.3735496792548355	-2.9224968449952	1.089787405044875	0.3574654828433897	-0.4018965574462094	-1.061624695125608
5	-6.402678218993543	-0.4447505603906266	-0.0901237530301256	2.588779974343998	-2.4531567253962314	0.3856103863384922	2.8479977532790897	0.1330114125405669	1.1557560158707156	-2.6851735073459038	-0.3133545913741899	-1.4500246684362763	-1.092418821305169	-0.880694028703826	0.0580824265280375	0.7694522109503368	-0.4926335480610117	0.4955127079894827	0.2926360481615821	0.0550344372086389
6	-5.432281429567541	0.4865316669328791	-0.096322745333365	-1.4505715621115212	1.0986296945850125	0.4676271488923819	-0.2423555883311073	0.9661645135512432	-0.7360877265556223	-1.9190773112531136	1.1703228299526445	-0.3650555070906149	-1.4719706688720315	-0.9327716743534284	-0.0057516249911246	0.6154075814947694	0.2974860382416406	0.8161057664540873	0.2774294297422058	0.4005864949163688
7	-4.381567511831813	-3.055737246577902	3.0640566935336	-1.7465666183165716	-0.846941902533937	-0.9399085693037234	-1.19342027759349	1.3849955187113911	-2.005585412821691	-1.339492530276669	-1.8735170944999155	0.8811575345769633	0.5285746220526705	0.1864628411688746	-0.3795313772721685	1.6709379718011208	0.5089859639818033	-0.1277143708855668	0.2035744731701945	-0.5200552718469116
8	-4.728158358290701	-2.5792147843484066	0.8986775961843292	-2.958406659349209	0.4946941842105628	-0.988633036764297	0.9754412976573807	2.100615949730789	-0.950518294502802	-1.6353820771962555	-3.1746993458331643	0.6670129328090592	-1.6572311420162362	-0.1538428298547316	-1.1147817983994242	1.9093098355455909	1.6782364500954832	0.7564326680583572	-0.5843224061621753	1.5678243586532814
9	-1.2953975489581933	-4.375763073446441	2.4815262527541013	1.4028946720994628	0.8951965330920035	-0.869430988850948	-1.3323469672653616	0.1701642088763693	-0.3104025597432564	1.869768074831752	-1.41163113601094	-1.0787957042853191	0.429830378356668	0.8414310642113978	1.3708613773803568	-0.7207139706125354	-1.0500414337869948	0.1352482414818701	-0.0848910980762555	-0.919692138856944
10	-5.026847645502999	-1.8366412347216288	4.972009415264154	6.810472318243803	-1.217156205790242	-0.0996150598974168	-1.8752847063864904	-0.8635622255292754	0.4992403579832635	-0.3273889538297617	-1.7581741304943737	0.4788876844980443	0.4048576160498474	-0.7458499504402536	-1.0224857636713662	1.2832402777077645	0.2698542842813284	-1.037767549953213	-0.7631962635891277	-0.7585479974600103
11	-4.933521376288422	1.5056587584911347	2.0953509911062103	0.7106035160329343	1.704154350179917	0.9114810587524572	-0.4684361275742029	0.3070337062248982	-1.1825438431406123	-0.676486115110576	-1.172170158668297	-1.4606097864003498	1.0442150481798849	0.1646035753400289	-1.1811926988972865	-0.1276723603742327	0.6565741701102437	-0.149184005446954	-0.9225905602669192	-0.5115281144042708
12	-2.6206857605813525	-4.768287164861444	1.670654000387485	0.6073134066996736	-0.1728924578143851	2.0412392936296806	-1.5322435110504815	-3.2429132575809803	1.356471435711364	0.4867351955148972	0.7100284839268359	1.727143141652106	-0.120589695862932	1.225836263987081	-1.7303695524396017	0.7740395362444467	1.1460069276826743	-0.437912001611152	-0.776713813777023	-0.9513213364258444
13	-5.761537104099535	-0.7731610066586636	0.0054081454999139	-2.891820787380868	2.798667662336796	3.878179623289033	1.7456372547522447	2.2185106084694217	0.3995682612576473	0.8211496165033909	-4.187412833548644	-1.444866414144489	0.8873575514952908	-0.2039771568659505	-1.0610468511223308	2.543015045065625	0.6572156588865334	-0.4492178721668723	1.0333802535020322	0.2633730774121622
14	-4.566126686137186	-1.3097806583870908	2.7363622770569567	0.7824665776291124	1.6171608324712614	-1.0536425646409266	-0.6142750429129641	0.8850108611768671	0.0403533827859292	-1.1035699792738627	-0.5584205438670578	-0.102818573447481	0.9659787715934174	0.3937713714958431	-1.8489641732198523	0.1775530754844148	-1.5096511790065208	0.0869366086289397	0.4873699622292365	0.2085083984905492
15	-5.276488159862764	-1.1000915338801882	0.8629179986130091	0.5424804734698211	-0.2297515706444334	0.9132805494710636	-0.8175959023483961	0.388081846301992	0.7047200721684888	0.5993518230392332	0.3574187570277337	-0.0786182762260269	-0.8855767045549753	-1.0725418140781129	-0.4672044044755208	-0.5540068657042769	-0.9588214260209548	0.2848034575486285	-0.6261419241323948	-0.7709981589794626
16	-3.9488427749027815	3.570596980035041	2.3371789552293007	-0.837455858089629	-1.3838978708805134	1.0511252607902688	-0.4368040738009058	0.4875549467442103	0.4142675588706819	1.4535761131154663	0.6024588890865447	0.3346474015214887	0.4050023914994156	1.0700727021492993	-0.8538693168208641	-0.8004042026427534	0.2313094912392478	0.5245897519108279	-0.2678393406164398	-0.5687131580180323
17	-4.5037670535529895	0.1749105658602478	-0.6766203455755561	1.1338032733689447	0.693450504675107	0.1005300264202955	0.0423385007977754	-0.0851469638133049	-0.0706696714771304	-2.3068011390646213	0.5837442641415999	-0.9052980175852174	-1.4132030960079898	-1.1021373856638652	0.3976354945281625	-0.2371130399910605	0.3052200446917387	0.7647900037476723	0.0966944537433067	0.7063356747431943
18	-2.4934759324707403	-1.5202010533352022	3.039861190995204	7.046820978449082	-1.7520171427548534	-2.2723345113630207	-2.65761682241063	-0.8398986756556199	1.2961888882368573	-1.0764156952588402	-1.1236240447012562	-0.9474242875165024	-0.8797727893029658	0.8851695736157522	1.2249717955236157	-0.5640761322538539	-0.7905668093843476	-0.4417388415827009	-1.1158874656484337	-1.882902924916332
19	-5.633303991194032	-0.6216438526978679	2.884248664475112	0.600454880528979	-0.8409881322109941	-1.7033330887826517	0.5068505521494001	1.6578222777234746	-0.8430565283527941	-0.4753487876096172	-0.0259763843994201	0.1691980478901895	-1.068430663582089	1.1498799684106609	-0.6987088321939402	-0.4332755160580346	0.1934162922625817	1.0232181516855103	-0.6060070447497667	0.0844260414851057
20	-3.5439958204760136	3.1470298695423327	3.4275187776579195	1.613504829273494	0.0230643272154299	0.3457362070497199	0.9742122787224584	-1.0610291837822703	0.1450428006989918	0.2438996608851766	1.1198087789221542	-1.5040044278360425	-0.5233444466996868	-0.887612577535817	-0.6141278590618486	-1.3890626707011275	-0.3791860252883402	0.4419272349494388	0.4238638657014154	-0.7173597067716797
21	-2.691911214190043	-10.298575456421457	0.9684143514005868	3.925256190612464	1.376682992247001	-0.4160574928343356	-1.3584187982576652	1.2570955779917052	-1.3074134320437258	-3.2346497920840296	-1.0911866541480606	0.5897445054746129	1.0761352315620278	1.8493015418729493	-0.7586232078649257	-4.020135799235646	1.6929843508328848	-2.8128136827100465	-0.6150534481425319	-3.4482644657151766
22	-3.9073869852898646	-3.0834763209849494	-6.005927858146667	1.2252019646149537	3.353420608099768	6.197387105718173	1.4690640147870946	-1.7204363671879583	-4.236262506277158	2.2022574134997828	1.4147402678080343	-1.6092652134010534	-0.5356024450834369	0.7200726632277135	-1.1407473158206007	-3.0387070517694803	0.8758338618267472	-0.9099479279365044	-0.1691199888630594	-2.621585588229604
23	-6.87200210082114	-0.1624002815709202	-1.5739215934953898	3.898786982029517	-0.627042840950822	0.4127622040421893	-1.8333583499529016	1.5806215556367007	0.7789644507209263	1.3626063113909042	-0.8055864109729725	-1.032580201287359	-0.3188117988841793	-0.8753220354605002	0.4065537090597222	0.4732821735586082	0.6186152078707388	-0.0882554327422411	1.1597210985309	-0.1838976805710646
24	-3.645824778428965	0.4189580770546595	-0.8437681150387045	0.0123872476935177	1.1168537967920555	0.3293995357633725	2.129180519050061	-1.1501819904504451	-0.2606173575396294	-2.484295968480433	1.045086629188787	-0.3630554210829418	-0.2330598702175001	0.2969633782006099	0.1229951071402786	-1.1782525373580346	-0.2250237580475581	-0.4781047590259439	0.0628961712930722	0.4032659783360825
25	-2.2414663551102034	-6.152528112048374	0.0217007086767249	-2.3469145378852447	2.0309569521186432	1.2485542138435035	-0.1079972107163848	2.795515391221579	-1.5816285832318115	1.1172221286643556	0.3100723688282892	1.9576948162919023	0.0515865298771833	0.9153145433426972	1.7309847910842284	-2.0049913472435623	0.5869816523006159	-0.5525959486943359	0.0598169353108341	-2.062346386596437
26	-5.613458996341724	2.2883911394964453	1.408857222269657	2.163817226199787	-0.0606134700057319	-0.1265538919495744	0.0699673028253317	1.1745904273177377	0.6880534213056375	-1.9205967263465344	0.1911908540631621	0.5754192361654142	-1.3756181023281475	-0.3147618264948948	-1.4035722221525928	-0.4521438320760019	0.6667503325296357	0.1598260579373646	-0.5439370192295387	-0.2639921368447442
27	-3.2030127182580146	3.292121286558369	4.461308422931992	-1.8527006044420384	-1.0496642001061276	-3.092015815767956	0.9686562221211688	0.2184659162131557	-0.4609597374300537	-0.0499709935920522	-0.5524197400385136	-1.1388777028225725	-0.2000883920937239	1.018192810314285	0.2747382579982825	-0.8351517344425056	-0.1152686257813119	1.3223405392726202	-0.6125818768453616	0.4016984423741391
28	-5.107090330661827	1.5115088525745763	2.7251859497866726	-1.0684711664671327	-2.364154902151257	-1.52533529824888	3.2520270357504506	0.4203315236415299	0.0160901246761339	-0.2050378144073561	0.1814891608398243	0.4644399840608902	-0.020271228491654	0.4694878612607151	0.7145969477610443	0.3200780860113136	-0.1266775349677283	0.5159299832864568	-1.4016931302193474	0.1772643549141727
