label_id	Predicted Archetype
1	2
2	1
3	2
4	2
5	1
6	4
7	1
8	1
9	2
10	4
11	2
12	2
13	1
14	1
15	1
16	1
17	1
18	4
19	1
20	2
21	2
22	2
23	1
24	4
25	1
26	3
27	2
28	4
29	1
30	1
31	4
32	2
33	2
34	2
35	2
36	2
37	1
38	2
39	1
40	1
41	4
42	1
43	1
44	2
45	1
46	1
47	1
48	2
49	1
50	2
51	2
52	4
53	2
54	2
55	2
56	2
57	1
58	2
59	2
60	1
61	2
62	2
63	2
64	4
65	2
66	2
67	4
68	4
69	4
70	2
71	2
72	2
73	2
74	1
75	1
76	2
77	4
78	1
79	4
80	4
81	2
82	3
83	1
84	2
85	2
86	2
87	2
88	2
89	2
90	4
91	4
92	3
93	4
94	4
95	4
96	2
97	4
98	2
