label_id	feature 1_mKate2rab5_CFOR_pca_measured	feature 2_mKate2rab5_CFOR_pca_measured	feature 3_mKate2rab5_CFOR_pca_measured	feature 4_mKate2rab5_CFOR_pca_measured	feature 5_mKate2rab5_CFOR_pca_measured	feature 6_mKate2rab5_CFOR_pca_measured	feature 7_mKate2rab5_CFOR_pca_measured	feature 8_mKate2rab5_CFOR_pca_measured	feature 9_mKate2rab5_CFOR_pca_measured	feature 10_mKate2rab5_CFOR_pca_measured	feature 11_mKate2rab5_CFOR_pca_measured	feature 12_mKate2rab5_CFOR_pca_measured	feature 13_mKate2rab5_CFOR_pca_measured	feature 14_mKate2rab5_CFOR_pca_measured	feature 15_mKate2rab5_CFOR_pca_measured	feature 16_mKate2rab5_CFOR_pca_measured	feature 17_mKate2rab5_CFOR_pca_measured	feature 18_mKate2rab5_CFOR_pca_measured	feature 19_mKate2rab5_CFOR_pca_measured	feature 20_mKate2rab5_CFOR_pca_measured
1	5.842084752595364	-3.7282349438815015	1.0782390050913362	3.3292072704404334	1.0630673812672515	-0.3277979108846771	0.3447615202380456	-0.0590444309984828	-0.0250906115616778	-1.022265570922835	0.154544817839933	1.20851685189546	0.6371738137700786	-0.4130848844814331	0.8689398279280083	-0.6777433668896151	0.6810584791991559	-0.4697881154606311	-1.100052970699345	0.4328141725208603
2	-0.2387885062332416	-0.6389107295122439	-1.5695282863911395	1.388101299168296	-0.3445686099805297	-1.905964660499745	0.5117639844686059	0.1655240704071074	-0.1105905110683429	-0.7368178461565201	-1.585980223215768	-0.3264389972450813	-1.5787915196651283	0.0128292227408426	-0.2818610754439161	0.6637898199199856	-0.2173743520345325	-0.0958054995360679	-0.8310496096203275	0.4236246230879634
3	4.279681677614085	-3.066951593513953	1.1645467673996783	3.3466669484822624	1.0290013685069572	-0.0417951409058448	-0.0947859897765642	-0.4145444689172458	-0.725827820691396	-0.6362152878400827	-1.0146496844859416	0.2423169309567296	1.0353100217140767	0.1520036842653149	0.8410655430473717	-0.1106024380800299	-0.0767691792597687	0.4165896283914168	-0.4417244778796968	-0.0695465033414969
4	-5.521524705974433	-1.6305285960709868	1.2033275028958734	-2.0289909780051523	0.7245127430548085	-0.1371560523716926	-0.6220596343625426	-0.881945902836628	-0.6774567946788878	0.597906831524875	-0.5573917031223237	-0.350223318461163	0.036013047442552	-0.6235212438060473	0.4563126709717103	-0.2442617060221112	0.2325216713540342	0.0862128432293933	0.3914932050841324	0.0195289961268532
5	7.012691569560219	-0.0242555077748657	-3.1586652158332207	-1.320428872352302	-0.2423107789555997	0.64022163878582	-2.179255020904657	-0.3417481679364637	-0.3803108904065707	0.4475910956306047	0.1112629087895547	0.5949946533674232	-0.0734581328929952	-0.1266859615733851	0.1845117843244761	-0.4518551770715428	-0.7578494262001227	-0.4006943078978838	1.1508468252611268	-0.0451954216205826
6	-5.222907063269318	-1.8443247259337208	1.7921325207516026	-3.1508403635861635	-0.5337664341362218	-1.3770810614917464	0.6318791766119192	-0.4038947340438062	-0.4258780093699971	0.1909790069080724	0.844879906257461	-0.3376933583263651	-0.2507197396335211	0.4020358477421701	0.2331372926336042	-0.5075275183635962	-0.127683329696574	0.6859438214999394	0.1573794270826831	-0.2240762546619197
7	-2.7547717727721803	0.4699707911689602	0.0540950434602001	-0.1034602713061074	-0.14467231221875	0.2170410380311219	-1.110478781039182	-1.0487048285981928	0.169742562192545	-1.2324422715605163	-1.016936175824323	-0.2062404896403017	-0.7872327025833638	0.5893767486156377	-1.0324992102030643	0.0107559858492325	0.3554764648887845	0.2177427017438684	-0.4738159839323048	0.4186530993348467
8	-5.996425467398138	-1.7218255003216956	0.9975093840282412	-1.0360609817408368	-0.1160582191676644	0.8060803276029638	-0.5271869480175968	-0.5117865714193774	-0.9223189682258576	-0.8304795191366147	-0.1530289665814642	0.8694813341944377	0.2304427789541464	0.7443523260346758	0.7810758495351618	0.507475885654547	0.0523033369449469	0.3309565761089381	-0.0973840387189133	-0.1791402045300483
9	0.7273020051918014	-1.655979245609514	-2.963603853759002	1.0574063538369816	-0.0211204766038132	-1.1403550188924405	0.4512859212421499	1.3188763999427742	-0.1129670582134809	0.0519073642047106	-1.0736633589137283	-0.366445918499552	-0.5547071519703033	0.6058876510466915	-0.9273280556681868	0.9240006074999676	-0.2286832449115245	-0.2091889906404659	0.4426569025241801	-0.3093783362827621
10	0.03718796364758	-0.7415633407451622	-5.751688223587194	1.321570281077908	-2.490182388761464	1.4681145048113016	0.3732740581115135	-1.3622204777371747	-0.5706818607346605	-0.2076572419321224	1.0074032555189758	-0.8228163502124515	0.8697809081585902	-0.5514160587894753	-0.4851989090796457	0.3705798098741343	-1.1810572488757358	-0.5402832416957394	-0.2611003005190807	-0.1429941463448102
