label_id	feature 1_mKate2rab5_CFOR_raw_measured	feature 2_mKate2rab5_CFOR_raw_measured	feature 3_mKate2rab5_CFOR_raw_measured	feature 4_mKate2rab5_CFOR_raw_measured	feature 5_mKate2rab5_CFOR_raw_measured	feature 6_mKate2rab5_CFOR_raw_measured	feature 7_mKate2rab5_CFOR_raw_measured	feature 8_mKate2rab5_CFOR_raw_measured	feature 9_mKate2rab5_CFOR_raw_measured	feature 10_mKate2rab5_CFOR_raw_measured	feature 11_mKate2rab5_CFOR_raw_measured	feature 12_mKate2rab5_CFOR_raw_measured	feature 13_mKate2rab5_CFOR_raw_measured	feature 14_mKate2rab5_CFOR_raw_measured	feature 15_mKate2rab5_CFOR_raw_measured	feature 16_mKate2rab5_CFOR_raw_measured	feature 17_mKate2rab5_CFOR_raw_measured	feature 18_mKate2rab5_CFOR_raw_measured	feature 19_mKate2rab5_CFOR_raw_measured	feature 20_mKate2rab5_CFOR_raw_measured	feature 21_mKate2rab5_CFOR_raw_measured	feature 22_mKate2rab5_CFOR_raw_measured	feature 23_mKate2rab5_CFOR_raw_measured	feature 24_mKate2rab5_CFOR_raw_measured	feature 25_mKate2rab5_CFOR_raw_measured	feature 26_mKate2rab5_CFOR_raw_measured	feature 27_mKate2rab5_CFOR_raw_measured	feature 28_mKate2rab5_CFOR_raw_measured	feature 29_mKate2rab5_CFOR_raw_measured	feature 30_mKate2rab5_CFOR_raw_measured	feature 31_mKate2rab5_CFOR_raw_measured	feature 32_mKate2rab5_CFOR_raw_measured	feature 33_mKate2rab5_CFOR_raw_measured	feature 34_mKate2rab5_CFOR_raw_measured	feature 35_mKate2rab5_CFOR_raw_measured	feature 36_mKate2rab5_CFOR_raw_measured	feature 37_mKate2rab5_CFOR_raw_measured	feature 38_mKate2rab5_CFOR_raw_measured	feature 39_mKate2rab5_CFOR_raw_measured	feature 40_mKate2rab5_CFOR_raw_measured	feature 41_mKate2rab5_CFOR_raw_measured	feature 42_mKate2rab5_CFOR_raw_measured	feature 43_mKate2rab5_CFOR_raw_measured	feature 44_mKate2rab5_CFOR_raw_measured	feature 45_mKate2rab5_CFOR_raw_measured	feature 46_mKate2rab5_CFOR_raw_measured	feature 47_mKate2rab5_CFOR_raw_measured	feature 48_mKate2rab5_CFOR_raw_measured	feature 49_mKate2rab5_CFOR_raw_measured	feature 50_mKate2rab5_CFOR_raw_measured	feature 51_mKate2rab5_CFOR_raw_measured	feature 52_mKate2rab5_CFOR_raw_measured	feature 53_mKate2rab5_CFOR_raw_measured	feature 54_mKate2rab5_CFOR_raw_measured	feature 55_mKate2rab5_CFOR_raw_measured	feature 56_mKate2rab5_CFOR_raw_measured	feature 57_mKate2rab5_CFOR_raw_measured	feature 58_mKate2rab5_CFOR_raw_measured	feature 59_mKate2rab5_CFOR_raw_measured	feature 60_mKate2rab5_CFOR_raw_measured
1	-0.1760614294801372	0.0756406560745545	0.1511353984703827	-0.2332530711000427	-0.4573182251775085	-1.5218314150209484	0.7370646537502392	-0.2999020329997692	-0.810955919825378	0.2779621746901354	-0.2869608050774553	-0.9174554659273534	-1.2766048215113257	-0.669478383294593	-0.2748460586584176	0.1279551941497141	0.1650034320185487	-0.0708858964388137	0.2793220953569004	-0.9283473380919084	-0.6141656505694641	0.1372351549787867	0.0137026233251776	0.107416522257223	0.1217166199301654	0.1853756133101739	0.5817864218250437	1.1132968151445652	-0.8662941676453713	-1.884417453518692	-0.3706203049740985	-0.0032870516270839	-0.2322997295012787	0.6002944058689588	-0.2017847728882131	-0.122877345215949	0.9350501106688496	-1.018699751815947	-1.4727353656742124	-0.3576902755365405	-0.0846920536887034	0.3201718197176761	0.2471527416310208	0.3981020851443295	-0.4614657934016536	-0.002589667889664	-0.0757152491618431	-0.545875653467554	0.3115580286879633	-1.5984375316495392	-1.5531160494845608	-0.0703187637547873	0.0256394204206235	-0.0220629234141431	0.7133418176548878	-0.8695492238212164	-0.8862802880788199	1.3647958877843032	-0.8045934804033372	-1.33329105467823
2	-0.0220497869824737	0.1274523678936689	0.1479049684868416	-0.0330888089165435	-0.3031841123565287	-0.3526536200734067	0.0585325237967526	0.0640418581953772	-0.2881143316282187	0.4072651375120363	-0.2375434368124299	-0.1733819979627455	-2.0178434231400133	-0.6716956577529674	-0.3402293930863984	0.5930883188497897	0.6180919262212747	0.8070072754695639	0.5959014622929268	0.1435633209722293	-0.1698731528087868	-0.1689720897965214	-0.1148062649676393	-0.0871801020130278	0.5978542498746853	0.6431248632530201	1.7402951609745707	0.1894674366884104	-0.3056788069595082	-1.223059430524394	-0.054254865398122	0.0652316798273495	0.0402206948441976	-0.2628309260696997	-0.3328610002507288	-0.2840253484841937	0.0302976958343035	-0.9818702882166864	-1.4136617946881542	-0.7794110552757054	0.1010805738039672	0.4486551921868429	0.2749980894527954	0.2984399516082475	-0.0688486095058148	-0.0807889908350542	0.1302036684191542	-0.1950866499158922	0.6963672867284454	-0.2320449752203282	-0.8035399991959037	0.2296432595709204	-0.1406730169314963	0.3535424390481141	-0.0629204592076587	-0.1532681282827299	-0.0543322300688694	0.1015461929396632	-0.7102180612714915	-1.1257044339958924
3	-0.106201090173384	-0.0062611832771379	0.0950767127322929	-0.2798746371240271	-0.4389758278898942	-1.0158981651254568	0.5031904900501567	-0.2517112763945062	-0.7085338824837791	0.4739835681780473	-0.1443031703244767	-0.6901419330275128	-1.5232516544612746	-0.6178782491621508	-0.2300584303408663	0.1604961406513398	0.1824072092529289	0.0571764801812508	0.2920419775560586	-0.939262224452854	-0.0379408166102641	-0.033314647732503	0.0502167480607753	-0.0250895279106566	0.2490211207547099	0.2317945145090505	0.7907574484927782	0.544967929433341	-1.072888362061284	-1.573412654259007	-0.2225681588668756	0.1003305094937115	-0.0487828671581271	0.0401064136046378	-0.3884194030763277	-0.3370723527856165	0.7203213650784694	-0.9721270567285168	-1.4271081922358717	-0.6322060499883251	-0.0304179995426649	0.3426697193281436	0.2658374004556489	0.1924541145744429	-0.475528770251941	0.1232348458740476	-0.1001289523011118	-0.3274020442980441	0.3824650864030015	-1.5624498847628756	-0.9804833409399228	0.0063376451659809	-0.0770550485341305	-0.0612035883607909	0.5874452572095439	-0.8769814584244647	-0.5659579005914939	1.1578396489426492	-0.8696927294762316	-1.3122367830204706
4	0.0035628394238724	0.0545197522140374	0.1407787636568658	0.0364131836978441	0.3074083395122485	-0.2680036844013218	-0.5343567531422402	-0.1000984509668323	0.0297427730672199	0.8207622271258848	0.4731044101028939	-0.253929529534296	-3.576240681925124	-1.02456866216689	-0.1264910535924219	1.5135427205127034	1.4230705949994429	0.5721894634382725	0.383223094002402	-0.2659107963031479	0.2360909600650957	-0.8510832107931243	-0.0424795116166447	0.2606316267602555	1.4873368172037291	1.2515880282956622	1.4314144286135198	-0.0302054535154429	-0.1201291269829876	-0.3871610606697626	0.2706963942691696	0.3707470614166348	-0.0797703889567123	-1.5278513730465548	-0.5102335128944908	0.1076791451185399	-1.537512453550056	-1.205668879339658	-0.8996790575008067	-2.0555495944455857	-0.2219856910935991	0.5581901447502676	1.241176765574454	1.1585458191460254	-0.0776043691098149	-0.034923202262445	-0.0297996996747394	-0.0811994460084794	0.5397123816816708	-0.3068795265830712	-0.0172556760174893	0.6622648648454995	0.5046386054385236	0.3603959877153685	0.0277485967810359	-0.4441265565485865	0.1410563846605257	-0.4418682359634815	-0.6338476305726253	-0.3413840834333139
5	0.0306092426097761	-0.0027063250896513	-0.1387725144904089	0.7466982356504692	0.1871104902626097	-1.4375524456518938	0.3274803362516889	0.2707476624070675	-0.6793083017718787	0.1496296575256215	-0.9781514326685676	-0.9902465471831712	-2.3267769513620298	-0.6855965831789279	-0.8080653618937876	0.0017280649345186	-0.009299599040214	0.0088530728545785	0.5858208252234897	-1.2237452895780252	-0.6744658955216402	-0.119163635423994	0.199701391080331	-0.0369292707277462	0.1697884576744875	0.0248599510487195	0.6436139706080966	1.3567017628116758	-0.0730096695225397	-1.6592741669746949	-0.3565470868220609	-0.4945429349482016	-0.4457547439590036	-0.2756281239409119	-0.126150031146851	-0.5616115136747365	-0.2410190208028244	-0.9687891023540278	-1.9423943413506863	-0.8021950725985105	0.228330121644261	0.1609840201396878	0.2216922242432248	-0.0941137168358916	-0.2513508485596951	0.6115656930243992	0.1194684321431926	-0.6117059383292904	1.9232848941316576	-0.3385469993560424	-1.1321078250775385	0.17353288608387	-0.3457114050218708	-0.1865757666141522	1.0908693461654244	-0.0948542122423901	-0.5305488210065518	0.7481551171881471	-0.437223298806312	-1.4763349208867784
6	-0.0729428194806999	0.2248155221835961	0.3119094185081954	0.0675838588158849	0.4734697485362051	-0.6385925108570847	-0.3961416246161613	-0.0194235788807688	-0.1120175551132962	0.8878725189876899	0.912814802877544	-0.3356231758256754	-3.5945587475621483	-1.0082123582736635	-0.2973003976051331	1.6447839752576805	1.466639452014189	0.5287807996454265	0.4641223385354255	-0.0128589785860363	0.2044409948232241	-0.610339251205746	-0.1249675044928029	0.0999923387548458	1.402925315609164	1.3866215290913178	1.5838132636257782	0.0967098895447706	-0.0403104057396848	-0.6702062698984381	0.4267404203698428	0.5750724398553588	-0.3726390536793253	-1.5394709578830843	-0.5028938549395228	-0.1551954539699542	-1.5790091574865608	-1.091322109060113	-1.2372072323841898	-1.9703300264085883	-0.3747787759125864	0.3048923798729935	1.4747890383173687	1.2262445215359647	-0.4617973384524189	-0.018950981914144	0.0018805919942323	-0.0144172488388065	0.4470531863497039	-0.2137102974678177	-0.3115344283062209	0.8610157671903172	0.4706710223962115	0.290938945039163	0.1718723637967588	-0.1981785011554244	0.0131433224165631	-0.4133950033246942	-0.5297809940306937	-0.7528415921750835
7	9.249474271211255e-05	0.1168374218981215	0.1182207838650377	-0.1552740251027024	-0.0836993278955087	-0.2879044029226267	-0.4464330145921122	0.0710337818804227	0.0051983204946042	0.4351914924008931	-0.0662006491091316	-0.2088106691329879	-3.6334131077196776	-1.0512286873456809	-0.2915268887421958	0.8239521169168551	0.9156340095979542	0.8788550271490047	0.6229743682909195	-0.3306800340757057	-0.0263967007721027	-0.6673575602325141	-0.2201176428044863	-0.0980283027504435	0.9337776900834804	0.9784840996776564	1.6130697815441692	0.4555845086980673	-0.3087468567042082	-0.7999131981699132	-0.1276957691639474	0.0375519902606018	-0.0085166309559978	-1.5985448753254068	-0.4632790165256539	-0.0066425805213268	-1.486403825976502	-1.3294035186368869	-1.3344955323947745	-2.007752899652509	-0.2534065220036763	0.3806435646753198	0.6027719556576792	0.5687754149608724	-0.1054858399199908	0.0209400287708138	0.0645775490245034	-0.0028955418819375	0.8663411597625841	-0.567379732967799	-0.4048091968392606	0.3192183731984094	0.0553303002328856	0.3533686702247754	0.0031034496741515	-0.3446673930249613	0.1100659239128318	-0.3287359467626574	-0.7702136733645271	-0.8404581564262685
8	-0.1068530517268411	0.2073976812682423	0.1932638441818813	-0.1382064257708998	0.1845190336382003	-0.2128903543210245	-0.624605354675392	-0.1688082891949416	0.056839437610578	0.7141756880297361	0.3234671965252121	-0.0226233281019461	-3.4684032519568624	-0.9308339040413371	0.2247151837874095	1.5195388477107798	1.2648327000843669	0.7257760564762334	0.3591763053023347	-0.3724652546194082	0.5472360390430904	-0.7304380139119715	-0.1749056860816255	0.1337614537627253	1.3922018735762611	1.2967078686959987	1.4778934096520857	0.2421274707413195	-0.3517770915107183	-0.2929433477631826	0.2513602207308849	0.1965660574495157	0.0116117449276999	-1.4168677813934667	-0.399711855165247	0.4114856925533887	-1.3122040934236645	-1.1818946978061091	-0.6732235710785082	-2.088048928279374	-0.5055740256408089	0.2049744702549204	1.2366737118048436	0.9292591252070764	0.1609202113705396	0.038706434463188	-0.0464607689628375	-0.0800359885627349	0.2194227881188509	-0.470212916897919	0.2764580566735575	0.8214480913092247	0.3087535043556454	0.2773630736857014	0.1273136745142218	-0.3712439852861211	0.1539090845315704	-0.1429200007763136	-0.6375207238939768	-0.1606171454917686
9	-0.104934946950738	0.0648204047316985	0.307744003914066	0.2136089929135619	0.0963603885432743	-0.799212937431155	0.0379210546365511	0.087749157275857	-0.2545584619619276	0.4032448957873841	-0.3819322398990583	-0.3380257062321178	-1.7494997790627251	-0.3676624679195943	-0.2887529896894847	0.5862890127912623	0.4541396131385442	0.7232746892822031	0.8218225380734823	-0.3594402874254669	0.0132691687981271	0.0464346772176955	0.0770377274405706	-0.0072610332818696	0.5991750904395816	0.5429739296534517	1.6058627903250433	0.3960905396737486	-0.1581097831934625	-1.2174180427297177	-0.0856057617393134	-0.0190225012130003	-0.0413836445498494	-0.0182362540404326	0.0144648540261818	-0.1543029267313169	0.2629108472261956	-0.6652329234894045	-1.3180752357562668	-0.6617944777876339	0.1366712212118448	0.1995513348460221	0.3046287009462352	0.166831018117043	-0.1278700666322013	0.0983426776005533	-0.0188073085799257	0.0464487058361944	1.1839440135539174	-0.208355697544279	-0.7166107895507573	0.1523438056256804	-0.1274250423211136	0.2909982822266441	0.0890706471482696	-0.1821647024334332	-0.0790853629898229	0.2094665396448152	-0.4977254630145493	-1.0138356591977251
10	-0.0123782186052406	0.0732271378689758	-0.0073282113057715	-0.3578315470993052	-0.885667321285365	-0.5132629589602921	-0.1897666700671716	0.4312507128039702	-0.3803455720967444	0.3253774811815709	-0.5421675310806158	-0.2202978621911385	-2.7798966142192936	0.250217483618135	0.2227333126334048	0.3107334926702758	0.3865647379794923	0.6619518085543326	0.4756856491417072	-1.0733118051228314	-0.0212058348560894	-0.3524842544165136	-0.0578871868746891	-0.0749651661595149	0.5788754247345942	0.5193313589579102	1.4397780314870312	0.6980686277659561	0.4534821903012059	-1.0154734543709831	0.0202941896600544	-0.0854299181447399	-0.1036096917850005	-1.1307018550085026	0.1984226428826001	-0.1272540226370144	-0.6606569241023938	0.0560772338715445	-0.8229913836876721	-1.6684768139332469	-0.0862502664069448	0.0256070139252306	0.0111379448078265	-0.0075333503052109	0.0295845700102745	0.16770820231886	0.1500951750109426	-0.3104604360824773	1.3767037335918062	0.064794868822388	-0.566650987470692	0.1967678000114536	-0.2551226719190717	0.1707923809805226	0.4739300417893959	0.0912048959075009	-0.1973113566599955	0.0545337589614065	0.2221142891969201	-0.7107601093112372
