label_id	feature 1_shape_CFOR_raw_measured	feature 2_shape_CFOR_raw_measured	feature 3_shape_CFOR_raw_measured	feature 4_shape_CFOR_raw_measured	feature 5_shape_CFOR_raw_measured	feature 6_shape_CFOR_raw_measured	feature 7_shape_CFOR_raw_measured	feature 8_shape_CFOR_raw_measured	feature 9_shape_CFOR_raw_measured	feature 10_shape_CFOR_raw_measured	feature 11_shape_CFOR_raw_measured	feature 12_shape_CFOR_raw_measured	feature 13_shape_CFOR_raw_measured	feature 14_shape_CFOR_raw_measured	feature 15_shape_CFOR_raw_measured	feature 16_shape_CFOR_raw_measured	feature 17_shape_CFOR_raw_measured	feature 18_shape_CFOR_raw_measured	feature 19_shape_CFOR_raw_measured	feature 20_shape_CFOR_raw_measured	feature 21	feature 22	feature 23	feature 24	feature 25	feature 26	feature 27	feature 28	feature 29	feature 30	feature 31	feature 32	feature 33	feature 34	feature 35	feature 36	feature 37	feature 38	feature 39	feature 40	feature 41	feature 42	feature 43	feature 44	feature 45	feature 46	feature 47	feature 48	feature 49	feature 50	feature 51	feature 52	feature 53	feature 54	feature 55	feature 56	feature 57	feature 58	feature 59	feature 60
1	-0.3661162284422727	-0.0598433116338694	-0.1056159686280682	1.2245805203282163	0.5135863725272376	-1.0250022814925812	-0.083359603886107	-0.0687431323843194	0.0334788949521615	1.5101332797142593	-0.4670160807918886	-1.0609985805393076	-0.0688949670613329	-0.0074362808495145	0.0082158184116392	0.8803816362731497	0.1977457307154073	-0.690057043137337	0.3005989114138342	-0.2565645071987659	0.0893323273969461	0.3532288050947254	-0.9733752042662424	-1.0608734559224906	-1.1448983712575171	-0.1702561239290818	-0.0529406682433546	-0.3056679936297719	0.4440991116700741	-0.1044761465837506	1.7797533402620929	-0.4177469608571202	-0.6072610196811472	0.2275049114838281	-0.13492326899654	-0.6773315010534855	-0.6971171997048085	0.0199488811305007	0.2219494759388227	-0.1208508116089281	0.1518348534048543	-0.1845984781170627	0.3860037758885635	0.5187335201635193	-0.1796960837376369	-0.0357153528916217	-0.1446079676149257	0.1424174913758423	0.1487456135129883	-0.3782704212750052	-0.7637005419161325	0.2883261046451764	0.1776028839070818	0.1327066090253124	1.2556357782919512	-1.1402923120104926	-0.904960753726838	0.6213313299190528	-0.175266366907257	-0.5112179083181211
2	-1.8958854450239464	-0.6752648412535331	-0.2447535708770019	0.277199401570307	0.4847419398487064	-0.0449549156072636	0.002261971475811	0.0151524498615889	-0.0414834216025558	0.2650289180981597	-0.0755015473010036	-0.7017505845402521	0.0962642388042149	0.5934044516297371	0.2466141205931213	-0.1504234282950738	0.4194529640561188	-0.6673969162782813	-0.1526729658186382	-0.3844498319525211	0.3778446248486831	-1.210995916280634	-1.4399738541427722	-1.0228674623295186	-3.430547771284486	-1.7995799447785776	-0.8905432522871487	-0.2637781393070106	0.2288044709894906	-0.1213565840196823	0.1846983325603766	-0.1018214865074599	-0.1647991083785109	-0.624090218294105	-0.1126425554559087	-0.6519309645448423	-1.245364078065816	-0.7465197102674208	-0.4434336075560314	-0.0582010267921552	0.2796414235021784	-0.5322419771508407	0.1869597430808157	0.5644771475066076	0.5138928697551832	-0.5254576134848483	-0.513385158214895	-0.1181146770628744	-2.5035392352786654	-1.6097751705534875	-1.1996042050732558	0.8504655127873659	0.7379872701863498	0.3426331939985656	0.1197815954400469	-1.0863159847535473	-0.6090201422102894	0.3491622005656158	-0.0168451384383173	0.3628507149248586
3	-0.2750996355538864	-0.2955486233645734	-0.038421297395276	1.26663949719248	0.4679658875437315	-0.9460601327126004	0.0127546609029025	0.0436794856586316	-0.059076102110702	1.1435009390684838	-0.296800473682651	-1.3362357766695054	-0.116999762129599	-0.0207703217017389	0.2076354276776166	0.6741635373219564	0.1399455883256914	-1.08517411881587	0.1001163524822478	-0.3369246400840378	-0.0007786624819532	0.5661198364311835	-0.9644122726789665	-0.994786413881787	-0.7781281065467471	-0.1449339339298392	-0.0806153528165263	0.0523539007173812	0.1959770245471059	-0.0235411045641041	1.4017230124600222	0.0152392343045311	-0.8870870241783082	0.3885367154992149	-0.2219188152317732	-0.7800832515001277	-0.7578462656891123	-0.0194881374772998	0.1809183642424446	-0.0504676897846484	0.2042487282370942	-0.381155250579151	0.265735899387268	0.4646964732561595	-0.251251601007229	0.0002929151455338	-0.1007724014376174	0.1397210714701561	-0.2673282906873866	-0.7552452280730724	-0.976075662598776	0.1003619074738306	0.4980342064652286	0.283001657367623	0.8747833694204543	-1.0500055369118322	-1.1517224546330165	0.6203484905674815	-0.0127559501314318	-0.2406890551929588
4	-0.2630350772247518	-0.0702142159122263	0.2699228392372625	0.6797015080584021	0.685992727543216	-0.6212488799030169	-0.2142135257057323	0.0053797445424294	0.1603749027719953	0.7994841726701456	-0.5396015285022584	-0.9129590420285876	0.0126978756467822	-0.1185639429718234	0.0512486163591629	0.0857309546693223	0.4122405959617908	-0.7025054976354386	0.0366297576956693	-0.546992779355961	0.3955478708948188	0.2703812731143196	-1.3407032349109045	-0.8222354478059941	-1.5563863998970446	-0.867749467645047	-0.0483436994863943	-0.3925394570188518	-0.1709403665362876	-0.1388037060493396	0.9463743372916084	-0.3177462971712542	-0.4212899260353292	0.0652407695142288	-0.1403355965999888	-0.4928469785485752	-1.0834994946305716	0.1637590697522352	0.5885354934403834	-0.1904802820978012	0.3584773452557149	-0.2597143492398239	0.2886722265035732	0.3756372011560162	-0.0074351614045973	-0.1744187762297513	-0.1899999907854254	0.1026470589114583	-0.2209736497875467	-1.2004221367579486	-0.8774082984986589	0.1439626417593206	0.2959841512372272	0.2041002865089598	0.7916209429251038	-1.3569590551454618	-0.5981777988549477	0.1036859366652571	-0.1477876784538912	0.0578016482171242
5	-1.3530676147645528	-0.2427603797222814	0.1380200844426491	0.5690351907739193	0.6264448293824396	-0.1541746243160687	0.03116038903059	-0.1470165138479145	-0.0185051233628378	0.3755323475669943	-0.4235783481324304	-0.789638993027366	-0.2339841516430074	0.1699841777541488	0.1141568112616837	0.0866084676048632	0.1523035420216126	-0.5373137240143586	-0.0530192929993639	-0.6330881995347415	0.4086178830131661	-0.5660733968310243	-1.2292331798518306	-0.8384014888931095	-3.0245246947559457	-1.2793409033694951	-0.3738672026473308	-0.7172446985570744	0.2590824712016725	-0.2395832114451733	0.532442150050604	-0.238368396387429	-0.249456787219465	-0.0767900777790108	0.070068357340864	-0.440970968028751	-1.4230190164888514	-0.4489477128698672	-0.2261371450312514	-0.2331992573423272	0.2889952122403099	-0.2518847622774552	0.3301126823600745	0.2920419622898992	0.1301974918212655	-0.3613261412802877	-0.4405301452026356	0.1293536279997825	-1.8394648568005847	-1.3630003537270423	-0.9322121953759352	0.4589860024817949	0.2971646518863498	0.179691068259836	0.632308668318663	-0.9148828299156752	-0.4926565104457838	0.196769686610378	-0.1705149215291872	0.2370727753382713
6	-0.0342800865470753	-0.0604672141547206	-0.420534805270969	1.4664464207415666	0.8228321097774931	-1.1724147697397806	-0.0071029799058817	0.0127920268181275	-0.0178170996607778	1.1617570291275778	-0.1851219925921661	-1.6151785348617658	-0.1775751144382598	0.4920456092719354	0.5370957351399934	0.5412353680791212	0.7190715454452054	-1.3926058599542133	-0.0083695118049159	-0.1693042358421177	-0.0698173261869468	0.2583389806907801	-1.0449557724604592	-1.440302476774286	-1.4986255560338884	-1.0025626749764076	-0.7978760305126452	-0.1461673049578711	0.3216769497231296	-0.138222886347338	1.5260187422628986	0.178215195988564	-1.0305948501116886	0.3228415089181355	-0.0119406386489793	-1.1929574931525553	-0.4191258261629551	-0.0657568715063225	0.1320204851096345	0.1708606479284533	0.4477926253993531	-0.6866378398356789	0.5905442604340487	0.8404593059190053	-0.2356506866571153	0.0265960396587283	0.0168551603243005	-0.0475805550441363	-0.4278440616568231	-1.1276722750835866	-1.5315918308763457	0.4610271655501656	0.7794043418928077	0.4837825401361125	0.8988839542884006	-1.0832550686747635	-1.3612567468997274	0.7317430072381287	0.0820048464225753	-0.3432424131625934
7	-0.8684769855490289	-0.3900348673126672	-0.1083334274287781	0.7757246999597478	0.6160794022398872	-0.3605878084738254	-0.0306810691766806	-0.0343276242006891	0.0300321482065833	0.9507925653894088	-0.5509216033569477	-1.1064606575514868	-0.2372756838829312	0.6183662252475511	0.3647414697549189	0.14458008252141	0.132513798844775	-0.8242781802243666	0.0212546686294567	-0.3902395666768252	0.4232097163625146	-0.1978058174543111	-1.411498936586841	-1.0598257470193897	-2.6700422825398213	-1.3457131639481532	-0.4971244982474372	-0.2543494003934132	0.3040764837548528	-0.1231261394529098	0.9674642366899252	-0.4873875138738912	-0.6176643823285952	-0.0028207579365027	-0.1370060510417123	-0.6713026937339575	-1.0793716525078532	-0.3892205149438639	-0.204311468560375	-0.1373835482904122	0.2497824596063759	-0.4136654302844332	0.2991001680189518	0.6166181396082004	0.0579022891715229	-0.1889843996645112	-0.176749499507988	0.1898366123355294	-1.3941769895254312	-1.4573212758065213	-1.159729129073246	0.4974990338520776	0.5704012103350927	0.1438680584748621	0.8711087946368979	-1.3039061690638711	-0.8449280844539119	0.1814092213982219	-0.1255808493167505	0.2306727390935236
8	-1.734115624947551	-0.1211168839155618	0.0944512780736694	0.5784873688904535	0.4678597160786779	-0.4856040315039258	-0.0058602450823168	-0.1460651588942403	0.0168678515115836	0.3768544658742681	-0.191296124149408	-0.9307571146711192	-0.0431061953132136	0.0545065141199174	0.1031139630722219	0.0850067864744839	0.2781411875986773	-0.7011441342545944	-0.020522834886193	-0.2866912493883786	0.279254070946456	-0.6397894025320674	-1.2330867997874244	-0.9784315207272394	-3.544259049736373	-1.026089842224278	-0.2893990013511942	-0.7325993739741754	0.0069425543383943	-0.2458809579894109	0.6273485711104679	0.0036014772638093	-0.2884109714185192	-0.2797340502217885	0.1519007537517465	-0.5258469203911489	-1.8117286466062423	-0.5789040997975781	-0.3542959826466502	-0.4648892564771443	0.0740822874232246	-0.5004913361702426	0.3231946330734043	0.2539597025713564	0.058998942553228	-0.7335402112428371	-0.0915240726978893	0.0894576282308052	-2.086501080108712	-1.2734889809968737	-1.0587954654302858	0.1991636046040776	0.3942350828643384	0.1509499300200558	0.544715102503641	-0.8769002172214786	-0.6155496525680872	0.1022799538203469	-0.0373598595333104	0.0340013161979906
9	-0.2917832164497838	-0.1282173535906341	-0.1576081509206055	1.0040578332961894	0.5494741735665208	-1.0260831793611396	-0.0266739127345185	-0.0828572822920066	0.0900185519930086	1.3937608009165092	-0.634112148523517	-1.4687791664324594	0.1564249449119882	0.3005704926662595	0.1165449060999417	0.5522349857960994	0.4689337944160594	-1.2138728224174329	0.2466102934591482	-0.4293447199317626	0.0563046266193799	0.5042553019141713	-1.4565873695114897	-1.3276403449919854	-1.9262623794191351	-1.1408305120721438	-0.6279711682021083	-0.1592180561745226	0.2640979979412471	-0.0373499939387826	1.5432992905234737	-0.4240100461565486	-0.9894826226085396	0.4759325829571509	-0.1884761170949085	-0.9846189919561892	-0.672343354415599	-0.1035282880134303	-0.0095206028208833	0.0932516782894188	0.4096468836746268	-0.6512740445196017	0.1781892495959423	0.6148287975811679	-0.0280158790123686	-0.1497913756122237	-0.0494663436535116	0.0508426981277445	-0.549509562493508	-1.3914934876370213	-1.3478849976845724	0.278715169719432	0.6358511510547298	0.5774780033581121	1.3037317755386153	-1.4417348625287651	-1.1825689449078178	0.5149859199071327	-0.1958110586549091	-0.2536976415318218
10	-1.1271493323345778	-0.0791593279282778	0.5744569834567925	0.9292665826983026	0.0944368572269479	-0.3593323362618388	-0.0579901642429107	-0.3045337246132503	0.1069527389253298	0.3918926224912955	0.0302161809224394	-0.2100463679738748	-0.2284509013754895	-0.1060901533217111	0.4406781580841779	0.2880041600205008	0.1596850473449461	-0.3316657874675949	-0.1219284861804058	-0.558157837806672	0.5311829052712622	-0.3580902481047125	-0.7028114783979662	0.0390458241357456	-2.6552522517864823	-0.6561906857766342	0.6279313538951883	-0.5627092755168079	-0.1567475348269797	0.1072121829141019	0.9148017376835362	0.1575962681951961	0.3011654470421259	-0.3110673016416594	0.1364401709665894	0.0898577506989735	-1.3688744777200037	-0.5356836157693905	0.4037996848409872	-0.093455347737341	-0.0820251777771109	-0.0659599081574183	0.0216776736117165	0.2791339854828444	-0.0756443093052144	-0.4736576531730125	-0.4612707561765329	0.1671123950999015	-1.3691651796951727	-0.6186013582684611	0.0824782660989851	0.2714211530408569	0.1076867347425774	0.129046938047205	0.3942208075129847	-0.6312730249723257	0.1589398255768972	0.6056534703817732	-0.2310741284677765	0.0671950061957201
