label_id	feature 1_CDMPRtagRFPt_CFOR_pca_measured	feature 2_CDMPRtagRFPt_CFOR_pca_measured	feature 3_CDMPRtagRFPt_CFOR_pca_measured	feature 4_CDMPRtagRFPt_CFOR_pca_measured	feature 5_CDMPRtagRFPt_CFOR_pca_measured	feature 6_CDMPRtagRFPt_CFOR_pca_measured	feature 7_CDMPRtagRFPt_CFOR_pca_measured	feature 8_CDMPRtagRFPt_CFOR_pca_measured	feature 9_CDMPRtagRFPt_CFOR_pca_measured	feature 10_CDMPRtagRFPt_CFOR_pca_measured	feature 11_CDMPRtagRFPt_CFOR_pca_measured	feature 12_CDMPRtagRFPt_CFOR_pca_measured	feature 13_CDMPRtagRFPt_CFOR_pca_measured	feature 14_CDMPRtagRFPt_CFOR_pca_measured	feature 15_CDMPRtagRFPt_CFOR_pca_measured	feature 16_CDMPRtagRFPt_CFOR_pca_measured	feature 17_CDMPRtagRFPt_CFOR_pca_measured	feature 18_CDMPRtagRFPt_CFOR_pca_measured	feature 19_CDMPRtagRFPt_CFOR_pca_measured	feature 20_CDMPRtagRFPt_CFOR_pca_measured
1	0.2836533262770716	-0.9055554187401836	-3.0035130831580847	1.9209722140155456	-2.9462409652766235	0.3782818194616025	1.1457379961966598	-2.1826115861420603	-1.5787264080536745	-0.0138351016178386	-0.4989158162932952	-0.8149985504252334	-0.0462949728812442	-0.4469111502283984	1.3132729404130217	-0.1518958633828749	0.6900122318569812	-0.3899134241479608	-0.1203394228429645	0.0529511061391399
2	3.334149730693208	2.7488803954296945	-1.7308903728155485	-1.1180853976193244	-0.782490741645119	-0.8334603636002464	-0.3112622691946402	-1.3466214026617334	-0.9892725004820606	-1.800289997421047	1.268667632194438	0.4400281884118041	-0.1796478757149171	-0.2796429922162052	0.0262383187044281	0.7225842711849462	0.5951176936856741	0.3303658646705422	0.2409427383485697	-0.3847255722843421
3	7.0584367058823165	0.5652915398037115	-0.9520031616308464	0.1983096318651497	2.292269498742225	-0.7389040409708609	0.4631614712712497	1.0863031346842913	0.3482003734967382	-2.0241718424809525	0.474597446218572	0.2236302202073488	-0.3072327969272633	0.858567886564652	1.127318463594474	-0.2195802157350382	0.1661984870092593	0.0899247038527424	-0.236265619451908	0.0042114948087905
4	-1.3075122029174362	2.081599060793192	-0.8512696157054399	0.6819781440437527	0.4729391988231126	-1.4959949461823565	-2.357261891482599	-0.7175600379953492	-0.4301305745252506	1.319261196294912	0.5481248800983064	-0.091139763096823	0.3191415402771457	-0.4748639471848072	-0.2174088874275032	0.4781852063339146	-1.0630644076183813	0.0102496508832901	0.0492531802498959	0.2980340376621789
5	-0.96716542570378	1.4445654784139617	-2.152492058306961	-0.6449523159151924	-0.3929672733401443	-0.7885125839902771	-1.0281235214706763	0.3661772872858608	1.3560901368019491	0.0948548491230307	0.7628769276936944	-0.9280431090966648	0.296696971052881	0.2534148651094789	-0.4806918278924388	0.913144969118916	0.3505789425474797	-0.5675619701833201	0.4812650650537686	-0.2739988459188501
6	3.356346055892045	-0.2182178366792899	1.0425243741062007	1.8884664696533269	-2.6662500832239253	-0.3828319309259857	-1.5820026589387304	0.4577309669436205	0.1974448345646651	-2.0646824692424084	0.7064522980486163	-0.8032253717100775	0.5638533914111316	-0.3320359506792397	0.6115563355787855	-0.4108671387521609	-0.0192574752930288	0.4510678604848112	-0.2913123480900339	0.4645941721437525
7	-0.8369956204754401	-1.5287585509908368	-0.9571872222491968	0.1336321505603184	-0.1368051695235442	-0.0947084954769091	0.4358281449542887	-0.7219144731035514	-0.268179756147221	1.121397358341704	-0.7848507473534023	-1.545558362164307	-0.90145648467997	1.1519952454747109	0.440970835050234	-0.0971963274517599	-0.8742694489152607	-0.4223816004973401	0.3441546594164724	1.2932971214379525
8	-1.996290539174108	5.697104700899256	0.7910143002903985	-0.7689408239270118	2.021867625430364	0.4923580239044989	0.7970818491993809	-1.874178234671384	-1.2538206960512055	-1.0263968531353966	-0.4087989494774888	-0.5417132001689088	0.4859169733947908	0.0868310065722184	-0.5655958415610166	0.3278748270974241	0.7753452902541588	-1.2614529875720222	-0.3115169583774508	-0.1130928880436317
9	-5.090764717442252	-3.097855034624254	0.7498616431026023	-0.9810175943644086	0.3691810379434079	1.5430458708312345	-0.823735216125312	0.8473070762163509	-0.2044537675063608	-0.4374383816271735	-0.6644277047414793	0.0468410124610398	1.0802116279849572	0.1329476166251124	0.0212439724543009	0.0584524873940431	0.3658580197515692	0.1713176544222967	-0.1676878568807527	0.8536801415265965
10	-0.0118713212224379	-1.1918727976379997	-2.399615692022356	1.94466696681402	-2.8297622458745413	-0.3476097773265225	1.7450093404027764	-0.2051457066288069	-0.9302270190298976	0.1818123115976783	0.1188628743296996	-0.7398422793351954	-0.9168207165362106	-1.0367307257496443	1.615954723193838	-0.0319250393422151	0.2821431690697143	0.2985906387925877	-0.1491323358805184	-0.281101568739703
