label_id	Predicted Archetype
1	2
2	2
3	1
4	1
5	2
6	1
7	4
8	3
9	1
10	2
11	1
12	1
13	1
14	1
15	1
16	2
17	1
18	2
19	2
20	4
21	1
22	1
23	2
24	2
25	4
26	1
27	2
28	1
29	2
30	4
31	2
32	1
33	1
34	2
35	1
36	1
37	1
38	2
39	1
40	3
41	2
42	2
43	2
44	2
45	2
46	2
47	4
48	1
49	1
50	2
51	1
52	2
53	2
54	4
55	2
56	1
57	1
58	1
59	1
60	4
61	1
62	1
63	2
64	1
65	2
66	2
67	2
68	1
69	2
70	1
71	1
72	2
73	2
74	2
75	2
76	4
77	2
78	2
79	4
80	2
81	4
82	2
83	2
84	4
85	2
86	4
87	4
88	2
89	4
90	2
91	4
