label_id	feature 1_mKate2GM130_CFOR_pca_measured	feature 2_mKate2GM130_CFOR_pca_measured	feature 3_mKate2GM130_CFOR_pca_measured	feature 4_mKate2GM130_CFOR_pca_measured	feature 5_mKate2GM130_CFOR_pca_measured	feature 6_mKate2GM130_CFOR_pca_measured	feature 7_mKate2GM130_CFOR_pca_measured	feature 8_mKate2GM130_CFOR_pca_measured	feature 9_mKate2GM130_CFOR_pca_measured	feature 10_mKate2GM130_CFOR_pca_measured	feature 11_mKate2GM130_CFOR_pca_measured	feature 12_mKate2GM130_CFOR_pca_measured	feature 13_mKate2GM130_CFOR_pca_measured	feature 14_mKate2GM130_CFOR_pca_measured	feature 15_mKate2GM130_CFOR_pca_measured	feature 16_mKate2GM130_CFOR_pca_measured	feature 17_mKate2GM130_CFOR_pca_measured	feature 18_mKate2GM130_CFOR_pca_measured	feature 19_mKate2GM130_CFOR_pca_measured	feature 20_mKate2GM130_CFOR_pca_measured
11	-2.3831319375468354	-0.4176805312305475	-1.1858251144202738	-1.0260021180462442	-0.3541058231494624	1.3333380452564965	-0.1604020202417952	-0.1744161228452693	0.5000739446500867	-0.1903427624814712	-0.0247617184379481	0.0437688662942157	0.0110442773560224	1.083449591061881	-0.4868401235053629	-0.4565254363625622	-0.3543852830285261	-0.3759944979971876	-0.486596363027146	0.3985575303066401
12	-4.982527787701505	1.34075612296094	-0.5279117406369938	0.6689381082763686	-0.3076626975428643	0.7661614021907442	-1.0424366583864404	-0.2906537891840566	-0.1031096302536486	0.346185955353775	-0.1764757393931421	-0.5044276655099823	0.7708848349055569	-0.5236872647559699	-0.1499723156456668	-0.7007957473796151	-1.01902481554532	0.0924498244036044	0.3410375098208343	0.3618437872628541
13	-5.29983427554475	1.88219753554504	0.8577735884007375	0.7211381644139226	-0.2041359762603656	0.9814594262992592	-0.5191041441063123	-1.0662947568106544	0.1565009067605682	0.0819503954101962	-0.5112644015481335	-0.0366784712332128	0.5740495849731944	-0.3974498254887903	-0.4452290777363188	0.0216763291868061	-0.3536983786142329	0.0907603146515776	0.0127892583276061	0.211834182706371
14	-5.268824218311061	1.841431130981416	-0.9415566664515224	2.1522079253315667	-0.3763808939293458	-0.2846751635208986	-0.4660334624840569	0.1400540763427847	0.3810113243644159	0.0495016703033528	0.6455857696982888	-0.3751045244999608	0.4572967208192474	0.3154866260597405	-0.4248122225779051	0.7585094186520476	0.0771703028604514	0.15381004899529	-0.0062147626168284	0.2506364162986508
15	-5.036494984315586	2.6886741740202584	0.6541109699139828	2.524459906715248	-1.93635434845102	1.297267188591246	0.5536329089493622	-0.2272933554086604	0.3387365602666321	-0.0936525632024589	0.3747763956315968	-0.2913801395416625	0.5916709258258033	-0.5358938822021149	0.2149395867857099	-0.0795942950656088	-0.4279276565440081	0.2122087664650004	0.1468633122647216	0.0338397184253816
16	-1.1345943020641291	-2.1410164304029893	-2.130599325369903	-0.3205465951081933	1.3855321267923508	0.4848822497835302	0.1775496000521398	-0.7987103880885658	1.234793981082267	-1.9899238969494024	0.2390372669282483	0.1126726145595236	0.4523810894512313	-0.0335651096355524	0.4890112783048458	-0.5137506909197179	0.0857523069738756	0.0189059900308798	0.2123155718990562	-0.0068837590702821
17	-6.507880125031817	2.3152871968458624	0.2845451983333007	2.547982761352618	0.8484550626577264	1.0211456149776383	1.0143259692980071	0.2287631743060021	-0.0400527718798255	-0.3929506640603262	0.1718175751428582	-0.4322661285907262	0.2318113289962992	-0.2686905091718517	-0.2802880189636605	-0.3303906054020937	-0.3421311367211006	0.5125372022625666	-0.2138851216894356	-0.0637320060185356
18	-4.505541939632229	2.1398000874643315	2.6051772256665915	-0.1052863582725311	0.7942599236956227	2.064323173898295	-0.3152945209428399	0.0573362904158711	0.101857938964101	-0.198407954406786	-0.4769891961466175	-0.7975467050253976	0.6740092076316959	-0.5042335904870752	-0.5538519459247221	-0.1349079717379356	-0.382977957856206	0.1988937480551887	-0.1787282627230389	0.0542294534901313
19	11.170365859971875	5.066391803783638	1.045979085065916	1.5830353074068262	1.2849225426983368	0.1317445860389979	0.0568176415431599	0.0120691769144798	-0.6538365895739813	0.3409974087700944	-0.1500251776326441	-0.6213386181225115	-0.1199011207837209	0.8222910932366513	0.2104386517591356	-0.3541834222266562	-0.021989699565863	-0.3349792721335732	-0.1135498473124495	-0.0262201169311726
20	-5.125128667893762	1.906729561638232	-1.826744018123256	2.824077470299532	0.14295342387468	-0.4005911681594062	0.2294394634119105	0.7770989777479836	-0.5579597340221045	0.0644587610834035	0.1727824858387572	-0.6972223382383891	0.5540891636831551	-0.4437481018916251	0.4782562901209111	0.5747959400110778	-0.3794875361761682	-0.090252727685091	0.0207550446314727	0.7924719237631392
21	-6.336893434531852	1.7747818076930666	-1.1374406656860596	1.971294367265356	1.023935689413003	0.396970669406216	0.1251790341775667	0.9111373734081952	-0.2269279207360512	-0.5945486883637022	-0.1732386773666076	-0.4798753817405186	0.0071243677317019	-0.7516150200582568	0.2372207441550516	0.7086940615065618	-0.5608930401173831	-0.2613438190571553	-0.1637700911126933	0.7264246190840076
22	-5.9719712311940265	1.9162742627730789	-2.035192039224889	3.99877077621544	0.0946718638333131	-0.5142576254142057	0.3520325641173675	-0.2230086568509018	-0.3676985409795482	0.5101616472301711	-0.6803089557927986	-0.3377516586754818	0.7198752852489951	0.6509318819007724	-0.0981817730825143	0.4559008163619839	0.1833136714952271	0.5485997797269351	0.2707864351539721	0.0913437538919468
23	0.037970439404527	-4.060775329266966	2.423596096361718	0.7743816241229887	0.667289804756141	-0.1785038357552839	0.0705927358997775	0.8071497444385689	0.6834026858830005	0.982357466897748	0.0012061054575199	-0.4154175698367017	0.2884387821282561	0.3073126505649235	-0.7836236148987541	-0.0390348548167633	-0.1011559333573543	-0.3709919988802164	-0.0011097917911793	-0.006934751837834
24	-5.155894898034822	1.3407467550945371	-0.2142923536836763	1.7379037082458968	-1.061151627727951	0.9600736236084252	0.2257749375913377	-0.8511995867843131	0.0910834305664792	0.1142393405360582	-0.5697617980083307	-0.2405416525922656	0.393192967575256	0.1686413197033016	-0.5183387805198519	0.1237800716000825	-0.2441995728023627	0.1108413964685422	0.1574548624820965	0.0679570683618103
25	-5.790812674477714	0.6236138364210826	-0.925581674962656	0.6542296665115349	-0.6607196017233966	1.103274914290394	0.6217943640938408	-1.0310354616948456	-0.3477980317788732	0.3885311498190804	-0.3045170222107076	0.2796377742048087	-0.2541226395846323	-0.4282723708663357	-0.0890777669964226	0.0814770134881342	-0.15686194092508	0.9823439743287252	-0.3453516932589393	-0.3115147071549502
26	-6.646052890707838	1.1042972099164596	-0.7571495622017804	2.3397467108844503	1.7121852627830971	-0.2790245383884827	0.6294980330199267	0.4867307319027003	-0.0221915042367982	-1.0723831376624149	-0.0773574588611657	-0.6120050472720182	-0.6620853973927497	-0.4826277175830361	0.1827114560646537	0.1597005679828159	-0.1596822602086426	0.079836962143068	0.1001209407378153	0.0056294097621512
27	-6.1018643825959735	1.530634226280052	-1.1346471999787673	3.4112429489994205	-0.2366586272755159	-0.0336259479516024	0.4356175149942846	-0.3157915452261339	0.1172084235409303	-0.2192911470413533	-0.6006575211372572	-0.6360997794759236	0.9710702279067336	0.3866848137063597	-0.2570898269609777	-0.1694930845676304	-0.3499543195283202	0.1633725788137026	0.6576276744429185	0.1425548855779236
28	-4.783937756535155	-1.184743227356562	1.1191092903124111	-0.5836413364732108	2.4687375124523605	-0.6043754013141679	-0.5795968697746661	-1.173884346153408	-0.6812663571889405	-0.0963403835972931	0.0702011341030286	0.0167574498515718	0.5823701633474561	0.1579033499297711	0.6855231887648784	-0.5381187752947327	-0.3296077030012593	0.1289721800320092	-0.2882469732944076	-0.6002371248364085
29	-4.383347523958916	-0.4848105668984143	-2.1309860745790488	0.4606556415124334	-0.2147538002633807	-1.1879323199204597	0.5672405338797188	-0.8295374807111854	0.8862382316234885	0.0043093818163582	-0.1067807406478932	0.0119284868644823	-0.8581314102002319	-0.3160552541375265	0.6761329792360398	0.4761120298049162	0.1609956720387802	-0.5434457562292622	-0.1573154301519659	-0.0469996137561673
30	-3.1786972445265333	0.0730161868583586	2.9650139924914605	-1.7098021906289118	-0.4608798459522366	1.8380437976249808	1.2897080862593882	-0.2207383681314529	0.8107537412806778	-0.5327617683959838	-0.7776214941298103	-0.2202645501668471	0.505098589406826	0.0290354144947114	-0.9087039390614804	-0.0767746118784682	0.5014236220783672	-0.6889043557823128	0.7481644999654129	0.2420220775765567
31	-4.847809277791887	1.1523882710942956	-0.4494449245079323	1.8818687978309263	-0.4915623697408279	1.329618925095874	0.2324637401036784	-0.4784292821101716	0.521151983895175	-0.0743904065357482	-0.1613746481444805	-0.6068006866360736	1.0383578494826158	0.1536203993635709	-0.2129015060024918	-0.0675407124503834	-0.2627465550293689	0.3612965778054707	0.1912056832391094	-0.100546761625963
32	-4.908846898424535	2.5388246392791567	2.4688985776895094	-0.6630112561976946	0.5695503938293167	0.4999997312534378	-0.94860377568667	-1.3060957562643158	-0.250546444453347	-0.2228968042829286	0.3714626977821739	-0.1628951176762395	0.3130563511821941	-0.0780544627448735	0.1698884720402149	-0.4312228539094625	-1.2101353734801583	-0.365334912816061	-0.3578364478470319	-0.0411315275874189
33	-5.160405564117322	3.1742693329649603	-0.6385090820804161	1.7024752032462678	0.0237639262402583	0.6316651513411756	-0.3463168694048082	1.9861575671735805	-0.2198674878718384	-0.8728474099895067	1.260651055669427	-0.2832566734709173	-0.1021173150622575	-0.4776063616673782	-0.4625446056746153	0.0516778197082679	-0.1933003182444196	-0.3582514592358123	0.4530932137332923	1.0829458952588005
34	-4.7535768993597145	2.49196437827588	0.2427526125349917	1.9325818473926544	-0.2902145890078681	0.5154831407131244	-0.6712580440054089	0.0817841445543299	0.2795987386833377	-0.6787757347642907	0.5763575730741803	-0.8116162584661232	0.901776855849322	-0.1217502571175309	-0.5577883500051738	-0.2575019288526722	-0.1733077506157447	0.3669511291259282	0.4319635691996101	0.1055884519932329
35	-5.947859797744889	2.2528608884561296	-1.2993107455572512	3.26764372278021	0.1576969942724604	-0.9466420032869876	0.017690348593471	0.0207147062499582	0.5492501525036426	0.27880668349235	-0.1834115096019317	-0.2993936544348759	0.4258944622903923	0.4203565857524204	-0.2549598001797247	0.3230027841676222	-0.0354778362613497	0.2137069843114166	0.1917725168497334	0.2065579754189764
36	-2.0739159773873914	-1.9340493868363533	-1.926964328508616	-0.1168441146035478	0.3021308249418269	1.5863641629556862	-0.055972946309467	-0.2340399244472016	0.9450920938004956	-1.1411170103447663	-0.0698418286074345	0.3016004333339837	-1.0537933794310763	0.3729281019606039	0.8893737375720003	-0.6559241622664939	-0.0375562550958485	-0.0029591295725195	-0.4028928506573244	-0.0820084932009571
37	-4.540909554913858	-0.1121969954053945	-0.9813458071403732	-0.0094140689139722	0.1152447144936483	0.4123023716186137	-0.4773881446016197	-0.7196350189928066	0.6069948189866365	-0.6621239862821715	-0.3139528785900494	0.6129857532482337	-1.3182243875601254	-0.8493679173023423	0.5716851818910624	0.4484701765924942	0.1413939584128663	-0.6553989861479975	-0.6983794639043728	0.0446627190225836
38	-4.471498568557991	2.0778125128406257	-1.826158737795852	4.435022705685879	-2.7340557305008195	-0.4271282409139186	0.1715605032861167	-1.0808727619246126	1.2890014275229968	-0.2172250393382132	-1.2493123605080203	-0.2874453118511234	0.0677081561934611	0.1204341478434879	-0.2600986881032808	0.3017648572044996	0.0718492779095767	0.3369467759565776	0.0183054063749017	-0.0931125640767173
39	-5.7026165616052085	2.009730281318514	-1.1448636101319756	3.2908756310858256	-0.3466990003725828	-0.6937749994030966	0.3361849168780398	-1.0725079081631983	0.676560359024459	0.6614047540559178	-1.106803106790634	-0.292533834580426	0.6281630969007256	0.8550022145272435	-0.2860518117684749	-0.1926594268456498	-0.2224678459485906	0.3538124107947801	0.6369035688628164	-0.0054130670035453
40	-5.5570707960553705	2.009177327895806	-0.988657204629378	3.4890732396995827	-1.0805041547561096	0.339321322951668	0.2393305016819509	0.4849368592879567	0.4434050693892095	-0.5128252019217069	0.3482423279468454	-0.0306653706755487	-0.6574684738067971	-0.1613172571469142	-0.0674703433429182	0.4835417929418117	0.0403940212054627	-0.0720438127107073	0.2144013562736403	0.4816748076400194
41	-5.689300759212983	2.36044186840938	-2.2013806317846143	4.390347089919902	-1.0820180712875398	-0.5549885378841739	0.2667607141775197	-0.3262182232891443	0.9252256118284972	0.5283859018693757	-0.8043369760654993	-0.054956157458534	0.2440358570945603	0.4398966616428101	-0.1685180395804645	0.3914815635027898	-0.1934289222798124	0.430317073743406	0.5509325984927084	0.3888953820379514
42	0.2306469616442443	-3.7025411411338194	-0.2440002504899046	-0.0115262860507799	1.383366460905712	0.7236176169075498	1.1163445986913638	0.7971210460516733	0.7689812395572421	-1.1379889104784515	0.8827987136026679	0.3584217676611332	1.2117421530182049	1.1067590672468035	0.1798079366404119	-0.2441988404990117	0.4328581778733594	0.2690152248781867	-0.1930828474422436	-0.4779655222506802
43	-4.133584072815652	1.002972462309393	-2.1117420859079954	2.6026885603841	-1.8053986207328976	-0.2241100742383295	0.7216454353256087	-1.056365649619121	-0.1842744859960224	0.3687340059243306	-0.5247927461268543	0.1652030266267666	-0.4857857923684389	0.102844047831455	-0.3218035987222492	0.8137640513674537	0.5814272422944482	0.0222992873310093	-0.115765852867614	0.1875245501330021
44	-1.4790803308865457	-2.179804164264319	-0.0099203605716519	-0.1620471275781853	0.1113231391477599	1.2333172405071924	0.1401141658393772	-1.5029018817615036	-0.0127336826680355	-0.128746302070306	-1.1301984995405383	0.4696670850573233	0.1961649414980621	0.4910995479224462	0.6346524244563453	-0.3227696013989572	0.9490407581139256	-0.4550288367391797	-0.6764656000911642	-0.0351114616965126
45	-3.4863037521523124	-0.048402224257071	-0.3550269548328878	-0.2103065588887359	-0.1933298220202209	1.1185273879889406	-0.2311070877535922	-0.7249803403991505	-0.3910719485472584	-0.1677722599772989	0.125049910753399	-0.6936097935917289	1.047879083585077	-0.107646048941156	-0.1103835049533102	-0.3536575066365956	-0.5374868416441205	-0.5437929003723954	-0.4199708207174233	0.2066835285142131
46	-5.832423218244675	2.4832062593450424	-1.240553067515342	1.9620733398383312	0.0195263474277804	0.3226618773209749	-0.0481735914504707	1.4844903021395583	0.2989455835304582	-0.5705500336697299	0.5134322078324333	-0.2756004392576354	-0.5902207991440898	-0.8007664506105301	0.0522098069655093	0.4655422831045851	-0.5333373995986643	-0.0207551702842689	-0.2854983516051176	0.8529072861220076
47	-5.564715091392356	2.4160580803773986	-0.6666647703360002	3.208124034571913	-1.668171758924965	0.6404222254305206	0.688856153156559	-0.4082973697070775	0.1375361043713084	-0.4262104053381907	-0.2491253637208857	-0.3016325646353075	0.4641923216044114	0.1678410006195991	-0.7508920457687533	0.1572993030830575	0.1854361357265254	0.3575565034675246	0.2044016342364452	0.4509434334850136
48	-4.528447333100711	1.937144283985464	2.8264618206182788	-1.221511134888759	1.1400838518512242	0.1433980059218839	-1.3766134999929365	-0.8496637443124808	-0.722662112410091	-0.1448323924624434	0.6560353249524579	-0.4948992775372873	0.6843993004317238	-0.5817682364016571	0.3108375056249035	-1.1043303517609258	-0.8686501889031965	-0.3981481009453804	-0.2942035124332339	0.8585805566426459
49	-4.876697782655691	1.9640848028251048	-1.9055200104201773	3.4634299491038782	-0.8546935966613076	-0.3134274155797479	0.1640863543096069	-0.2557922724812791	0.3713958084620564	0.2197716489382691	-0.1392623295394489	-0.0486185288889469	-0.2440621980769391	0.4334440451032251	-0.2534230245155073	0.5873707854441129	0.0849735840284184	0.1530695885925939	0.1156012050819849	0.3797816941650859
50	-5.543783319858932	2.1463688754718846	0.1418562329526074	3.192850118804288	-1.0664326619693263	0.1387602335937605	0.1084481409459207	-0.0284521482295748	0.7300806261132136	-0.050751194921845	0.0366338831995212	-0.437007355730769	0.5318333330705998	-0.3343798791408234	0.1710120518589553	-0.1612612190653238	0.2815707896446401	0.4070924379277582	0.6541861079865096	-0.1122965386507539
51	-4.981281532469042	2.3836197739818603	0.7412361825865649	1.5604870935344954	-1.3172076209790762	0.4247882252103852	0.1391863040907504	-1.3872093760680724	0.3029793290522724	0.7958770025146702	0.0736581110209922	0.6282638405723461	-0.1212088087815925	-0.366581636920467	0.362625062504365	0.0662104368605057	0.286766677087233	0.5465854950806669	0.0795949111871835	-0.3580517068764053
52	-3.627581517398212	-0.2536973485965986	-0.3043818673835856	-0.1550772700427262	-0.7207417363179341	1.7951427911469944	0.264183439115166	0.5211583354660027	0.8639512468443199	0.0717007219101203	-0.0719911711631467	-0.2832089942979718	-0.2475242675657419	0.0768566418765003	0.0167367883548003	-0.5104823581662815	-0.4400748948630418	0.2613853493103503	0.1752386046789407	-0.105391491822215
53	-5.806515851801376	1.9057409201381328	-1.4307036285415575	3.139189737257692	-0.6676443433400208	0.1234665494427306	0.0850985443541883	0.4219791114376012	0.9656314035425428	-0.5777882260940468	-0.3377750464638816	-0.1444011280091924	-0.6069199744351581	-0.238412050264248	-0.1229136608431978	0.4086703518015406	-0.3292634974093055	0.0411115683164689	-0.0278714892868578	0.6616661982279328
54	-3.2485521395905423	0.0240993787120651	-1.7441687112463975	1.0849144272734668	-2.7131924690139027	0.5211003220944305	0.6244315570168726	-0.6308909141233418	-0.2316678086732221	-0.3037904486599871	-0.1590461196985218	-0.6114038375492776	-0.1848484937900522	-0.0146222026563344	-0.0632326518494719	-0.3166182300791045	0.2962124711266599	-0.2267618667564747	-0.022902383445104	0.0147557465025688
55	-5.380868088058981	0.27264536225568	-1.7062114854435089	2.569910255600276	0.7195190688628308	-0.7187123357193228	1.3444932969042225	-0.6153413958652796	0.0632754556650956	-0.2722532140769065	0.0404510044084103	-0.843971749469585	0.4604706916395323	-0.3612799823498139	0.7548519371485269	0.440691248995748	0.5474531496578775	-0.1673950661598818	-0.0388174691107426	-0.907976204581454
56	-5.096861577745493	1.2603260037236692	-2.6531035013012705	3.73053477778576	-0.7690252735598624	-1.312373980402178	0.2485114422706718	0.0646209278890886	0.2505546172138876	-0.0955448167163122	-0.0873115484214885	-0.8611041094217834	0.6227788568361864	0.2352795769272637	0.5231684076914226	-0.2342089234569421	-0.0385280146677814	0.2521614275031951	0.1554750437483901	-0.3435562693331007
57	-5.078172142562464	1.7668877793552382	-2.75107520534937	4.210468371708323	-1.1315037594927948	-0.7525545347535358	0.2583711623139029	0.5905768662537727	1.0439569216081444	-0.6062759848039792	-0.1355027303704081	-0.4319226973689611	-0.4476451653279484	0.2815471255564569	0.178944477182344	0.160078797550447	-0.3720444327882332	0.1867720550557046	-0.2658580990426049	0.1583136777905349
58	-4.184409062935005	2.189642491999611	-1.2659085760157456	4.332291902045759	-3.0968799031052026	0.2707151478931149	0.923283828761734	-1.1832086822449233	1.1276052236891307	0.0360875478069082	-0.8543163973730992	-0.3251919948792582	-0.0490836848704777	0.8150712602837864	-0.4434555783047477	0.5149935003893915	-0.0108267273903156	0.5981574317121795	-0.2962906525500853	-0.3759552178374117
59	0.8496362757249368	-2.771465619509009	-2.678308709539516	-0.8145951288677061	1.413095153103618	0.7514592193979508	1.209502888845981	-0.8376533188436944	0.9440871752602557	-1.8786355350973405	0.5964933247355986	0.0698918831590165	0.6179832467039962	0.2474448084607814	0.6517648300249139	0.154772734631396	0.7359588803819116	0.267211453824415	0.3502926900240175	-0.0025381472868973
