label_id	pea3 spot count
1	10.050747696351877
2	9.741838343605275
3	6.094965582774992
4	6.883519582561156
5	13.605942920208054
6	7.310725351187602
7	3.524759231484636
8	3.010991161528108
9	1.326248210504529
10	5.533973833255234
11	8.022908419260613
12	2.1031828088783957
13	10.9837132156731
14	4.825658486562156
15	7.234737532738577
16	5.3842506868144655
17	3.441098976429778
18	8.709853683820057
19	8.974074822210778
20	5.854337145174357
21	3.330588463204567
22	5.0557566530369344
23	2.883341719940735
24	2.5543457369154767
25	11.218812006603237
26	7.716525511388165
27	7.830421759161617
28	3.6269382999233812
29	11.42234168820616
30	8.43371042286514
31	16.71788411892457
32	7.55783822804737
33	5.48155014783918
34	4.016315711002384
35	4.787537532271238
36	5.382305677734616
37	7.887176406320228
38	7.271286279784392
39	3.4274329454488552
40	4.2942488334993945
41	10.670135040373673
42	2.645558183049091
43	4.449700773725177
44	10.01529720932713
45	0.3452126439608243
46	10.652524914155249
47	12.364667127903276
48	16.239666815661412
49	6.309422472752174
50	5.961758781847321
51	7.354864004607192
52	16.380053053359074
53	9.633972081869429
54	10.964287342486234
55	15.271394932558506
56	0.446034602108555
57	16.860222981748233
58	7.249621440724151
59	15.454865041926816
60	11.099632808209643
61	2.607797831180484
62	6.8139409305775
63	9.804454903812626
64	5.36989197210341
65	19.02467003875205
66	6.0234203466527765
67	3.5503512014764302
68	12.006291808910449
69	6.806539098360528
70	4.4587285486547765
71	16.176524295064638
72	11.166439834330351
73	2.2715966105030576
74	11.603887166469555
75	9.516284804273749
76	7.721494179476327
77	9.93796661494287
78	7.324746029044037
79	8.537132590633755
80	12.67559356410626
81	9.412982499443286
82	11.014768546002914
83	0.0
84	0.0
85	8.974725882865966
86	3.403428033953274
87	8.31439917285033
88	4.99757854049069
89	8.744796840005147
90	6.106389900394462
91	13.802091292611964
92	1.497817009445578
93	5.778705706180469
94	13.327173737588856
95	4.132194743385596
96	7.3171343244806435
97	12.203827781730256
98	9.80885811643685
99	3.446652510164045
100	9.85296393496132
101	16.726482819197205
102	6.0213308249105655
103	13.117172675366296
104	7.723541393169963
105	4.3751243590091535
106	8.85383690707942
107	3.916826377828997
108	6.258315403703738
109	7.693994760171247
110	7.119565927609683
111	6.65751929262701
112	5.16582204466068
113	6.812317164023223
114	8.943600710099512
115	9.241464039713172
116	5.979316283239203
117	6.66646117849304
118	2.8527146245025516
119	9.428512550074363
120	11.888655328415547
121	1.3828693033686479
122	10.66461842391858
123	2.8819468321434214
124	6.6047988880895785
125	6.6697290502328075
126	6.065217532218116
127	8.914049806979229
