label_id	Predicted Archetype_archetype_CFOR_classifications
1	2
2	2
3	1
4	1
5	2
6	1
7	1
8	4
9	4
10	1
11	4
12	2
13	1
14	2
15	2
16	3
17	4
18	4
19	4
20	4
21	4
22	1
23	4
24	2
25	1
26	2
27	1
28	2
29	4
30	1
31	1
32	4
33	1
34	2
35	4
36	4
37	2
38	2
39	3
40	4
41	2
42	2
43	2
44	4
45	2
46	4
47	1
48	2
49	4
50	2
51	1
52	2
53	1
54	1
55	1
56	2
