label_id	PC 1_b4galT1tagRFPt_CFOR_pca_predicted	PC 2_b4galT1tagRFPt_CFOR_pca_predicted	PC 3_b4galT1tagRFPt_CFOR_pca_predicted	PC 4_b4galT1tagRFPt_CFOR_pca_predicted	PC 5_b4galT1tagRFPt_CFOR_pca_predicted	PC 6_b4galT1tagRFPt_CFOR_pca_predicted	PC 7_b4galT1tagRFPt_CFOR_pca_predicted	PC 8_b4galT1tagRFPt_CFOR_pca_predicted	PC 9_b4galT1tagRFPt_CFOR_pca_predicted	PC 10_b4galT1tagRFPt_CFOR_pca_predicted	PC 11_b4galT1tagRFPt_CFOR_pca_predicted	PC 12_b4galT1tagRFPt_CFOR_pca_predicted	PC 13_b4galT1tagRFPt_CFOR_pca_predicted	PC 14_b4galT1tagRFPt_CFOR_pca_predicted	PC 15_b4galT1tagRFPt_CFOR_pca_predicted	PC 16_b4galT1tagRFPt_CFOR_pca_predicted	PC 17_b4galT1tagRFPt_CFOR_pca_predicted	PC 18_b4galT1tagRFPt_CFOR_pca_predicted	PC 19_b4galT1tagRFPt_CFOR_pca_predicted	PC 20_b4galT1tagRFPt_CFOR_pca_predicted
1	-0.2207949361897658	0.0275947396895065	0.0980239271808808	0.0625644139572764	-0.2711004968476418	0.4710675529613086	-0.0823700659314552	-0.3084008048830889	-0.0325555333365886	0.1228587076355547	0.0705642631354862	0.095447945778376	0.0108055378501184	-0.0294791890961026	0.0611864291538682	0.0672647566927229	-0.0839132232543732	0.0178019931273347	0.0058994776888455	-0.0145991996980525
2	-1.4657727932035831	2.3301309714293064	1.191376724782314	0.0123986223102024	-0.3485732796747157	1.1678790897465512	-0.2874820898644382	-0.2191612644218521	-0.165937464852124	0.1255941435881819	0.1695449031333618	0.1501279940280044	-0.0054902740335448	-0.0197181870295738	0.0538937910802546	0.088054534981757	-0.1447679305767531	-0.0085192792571932	0.0753912549697444	0.0069801038397751
3	1.2313518824726768	-1.7003318899930009	-0.9077920614579398	0.1816106361976137	0.411188179928131	-0.2824276875191184	0.5822865409991475	-0.0652309512245428	0.0850621118685265	-0.0474786395104157	0.0344299717076513	-0.3275235577928324	0.1180033564315973	0.079463646564806	0.0978135589158635	-0.1604386189992132	-0.0680734813931856	0.0353763611239571	-0.0092804779348951	0.0702748783834076
4	0.0861647116015793	1.7992906853338455	0.2325165896207812	0.2605213011298404	0.3500463735036881	0.0736014067557315	0.2567106210361295	0.0175325677150367	0.1411793757353537	-0.0731249358276874	0.1570278227862838	-0.1586569181199188	0.1347559067062308	-0.0245995860093534	0.0026510213836509	-0.0647288587984262	-0.2067097458019416	0.0739125177792801	0.0428303570544034	0.1017070555478466
5	-0.3630286202987879	2.318646558087295	1.035604427933122	-0.1888891183393166	0.1911754347479405	0.4471640514807901	0.0700434527511085	0.1869528600288333	0.1559523989144207	-0.0429076627974754	0.0412705196862924	-0.0234062735064003	0.1461067166307448	0.0956896600224629	-0.0226730273332498	-0.1090354666653752	0.0051356150906311	-0.0024996011643474	0.0206820723419437	0.0373550284499579
6	0.1172197205637034	0.1516406431210549	-0.1580345718417161	0.1440796178000776	-0.1897033183809626	0.1769751313815953	-0.0404388188957362	-0.3770879169888853	0.1080261061570763	0.0855691769473942	0.0955219589265147	0.1194040744221983	0.0582623266262873	-0.0957775122036875	0.0266534013279117	0.1062788045067089	-0.132299915430797	0.0723722937532387	-0.0224889861980989	-0.0018369863725939
7	-0.4424343973964662	1.1976096042565691	0.2765960694967342	0.1219461112460969	0.1873150189454978	-0.0896693726298455	-0.0024670850206017	0.2204286139039301	-0.0855880477689406	-0.0821408217239394	0.0348229312875639	-0.0941626987432323	-0.0423540070202078	-0.0248875714056467	-0.0440483452946441	-0.0216485134616829	-0.0599510728699665	-0.0055146986088426	0.0571298270085847	0.0543375491655302
8	-1.0569249982783018	2.113722079680152	1.044281458363985	-0.0855281891377394	0.2527133692022947	0.4378802389266904	0.0002532072639054	0.4614609889389565	-0.2456686540841235	-0.0818275631636031	0.0259724788027362	-0.1773695195500679	-0.0397895278739102	0.1043378789760207	-0.0212033367092669	-0.1234339373106316	-0.0013742913182139	-0.0926205214543699	0.1151551787537291	0.0622731585493115
9	-0.2435782461728338	-0.4956094485700759	0.2700006031426348	-0.1485504997239733	-0.0212227803750312	0.5149021597653038	0.1064383084639679	0.0806935490726212	-0.2281677901379022	0.0697979743375486	-0.0338684702244362	-0.1338120322073659	-0.0227497929870019	0.1408972938356286	0.0824332786550128	-0.1091723735173667	0.0567198955721869	-0.0955722775084585	0.0536105281397462	0.0017205507089874
10	0.3000931019912458	1.521232907661881	0.1675713677635386	0.142757131528397	0.3607950219908789	-0.2725474076685524	0.2017567429377935	0.1412275593445628	0.2435452321620207	-0.1135265590746406	0.0598642432995005	-0.1021973479251072	0.1200884127037408	-0.0153288797930314	-0.0498084472846396	-0.0762515696987315	-0.0887792814780004	0.0718767805169239	0.0022035282489975	0.0745307536602963
