label_id	PC 1_CDMPRtagRFPt_CFOR_pca_predicted	PC 2_CDMPRtagRFPt_CFOR_pca_predicted	PC 3_CDMPRtagRFPt_CFOR_pca_predicted	PC 4_CDMPRtagRFPt_CFOR_pca_predicted	PC 5_CDMPRtagRFPt_CFOR_pca_predicted	PC 6_CDMPRtagRFPt_CFOR_pca_predicted	PC 7_CDMPRtagRFPt_CFOR_pca_predicted	PC 8_CDMPRtagRFPt_CFOR_pca_predicted	PC 9_CDMPRtagRFPt_CFOR_pca_predicted	PC 10_CDMPRtagRFPt_CFOR_pca_predicted	PC 11_CDMPRtagRFPt_CFOR_pca_predicted	PC 12_CDMPRtagRFPt_CFOR_pca_predicted	PC 13_CDMPRtagRFPt_CFOR_pca_predicted	PC 14_CDMPRtagRFPt_CFOR_pca_predicted	PC 15_CDMPRtagRFPt_CFOR_pca_predicted	PC 16_CDMPRtagRFPt_CFOR_pca_predicted	PC 17_CDMPRtagRFPt_CFOR_pca_predicted	PC 18_CDMPRtagRFPt_CFOR_pca_predicted	PC 19_CDMPRtagRFPt_CFOR_pca_predicted	PC 20_CDMPRtagRFPt_CFOR_pca_predicted
1	0.8348045669067289	-0.2441551537155818	-0.495419233209641	0.2159585023365377	0.1564429905765273	-0.2965273750689802	-0.1525674682389206	0.2076071536894205	0.4214245900477714	-0.2096202749456881	0.1882786294886909	-0.066015497016748	-0.1559153632845193	0.0315130161364524	-0.2055887916780141	0.0096448441862842	-0.1858398836754043	-0.0421423915654852	0.0091811588073271	-0.0015161968089227
2	-1.5136675617279631	4.356207241192071	2.0103920322476454	-0.2157005488964724	-0.2018382769025918	-0.2060930072461237	-0.5206889702788539	-0.1321278066527751	0.3384589281941236	0.1654315939382932	-0.3155308747653799	0.2129099716267815	-0.0805381120122218	0.0223484102692027	0.0075118308652207	0.1092731985142501	0.014183728834586	-0.0706564533081801	0.0754332772513565	-0.10541448867014
3	-0.4552921812968565	1.4572889513183305	1.0771527004576391	0.5578432187817	-0.766957519618963	0.3525583218768003	0.3226261353533139	0.0596136383976265	-0.5253365036618848	0.1729298838388435	-0.1195156117591547	0.369535829914129	0.1192153264664149	-0.0435926039763978	0.1262469894056185	0.1189550224745357	0.3269305465635295	0.0981692769237694	-0.0458273037446344	0.0080179279090274
4	0.6067395787350601	-1.760139836364123	-0.7177643866332121	0.549697461304412	-0.4343331919804779	0.3207208458628592	0.523741635906579	0.3332489619566377	-0.5595561811214583	-0.042603207804519	0.2456463388226476	0.0647600137286851	0.217317701557397	-0.0978461728945778	0.1028083369908811	-0.0687632762065594	0.2145525538855562	0.1549664243922335	-0.0984847338870256	0.0024776426893912
5	-1.46537786214196	5.9260978327765805	2.5236293254734843	-0.6691547616421255	-0.0294421987704207	-0.5060903624841753	-0.942642450252264	-0.2464441704241129	0.7258466357539995	0.6100495218589019	-0.3389257052325507	0.2056677139503774	-0.3413335585949906	-0.0787962587952389	0.004004783627926	0.1397541330189738	-0.1478563928874103	-0.1897558095551267	-0.027564718884723	-0.1465485023719047
6	0.5195427392085861	1.2075512879755803	0.2038223935893025	0.2990525252654782	0.1702061468943472	0.0208707186352243	-0.0227537808804971	0.2348380577595665	0.2201518115232639	-0.2741275366670752	0.0171729092785892	0.0324645281419303	0.0188021526650961	-0.0193696867215185	-0.1689604838582176	0.0156997881809737	-0.0834335043084213	-0.0179747623667976	0.0099563831982994	0.0205650090400987
7	0.0611796841388486	1.7081639180580728	0.3586270880734723	0.2280845039251536	-0.4499927843387289	-0.1722009563530392	-0.2155978441168919	0.3496866489618558	0.4510105606972533	0.1129211907307222	0.2537310584278076	-0.0234239618452789	-0.2174281010234373	-0.1172268098855156	-0.1159915012781097	0.0471423954582216	-0.1206485810131982	-0.0575103700218502	-0.1300721422872783	-0.0648643487658406
8	0.9324331939919028	0.5913964173943006	-0.2132006715827981	0.0547180971526925	1.241918237596913	0.1080908349552601	-0.0234299050352468	-0.2342799868132284	-0.1721300496052734	-0.0238562023722102	-0.2572725429992108	-0.0014619833547043	0.3937225640035124	0.0454048931368735	0.0079080003121555	-0.0256801679106922	-0.1095361691842689	-0.1022300338337323	-0.0331036275926042	0.0580558043086208
9	1.6857719693250302	-4.521471715781548	-2.1393923006950257	0.207702546542411	0.2819873871968861	0.0666581868172864	0.5001144035395774	0.0358204968775113	-0.4613658784172413	-0.0860727763546883	0.2043211279275485	-0.1603644171877173	0.0922566766172502	0.0438647437230807	0.0698469598330083	-0.0565430442517838	0.0969087185706312	-0.0537146938592352	-0.1574514061435801	0.0743398042722722
10	0.2607809112157186	-0.5941540006750917	-0.2589075667194671	0.4296431545195719	0.2184710740670511	0.5672669583412409	0.4825619610281417	-0.1010553029576834	-0.6596155793933396	0.0803582030439467	-0.0311877645265769	0.0928371119329533	0.4433869858629762	-0.0447321699039186	0.1430898876788492	-0.0752983606063225	0.1039138048222002	0.1173673531192343	-0.0404971074201077	0.0535943581270946
11	0.9518100254014288	-1.7255018387993892	-0.7904840224017681	0.5505383734490739	-0.842753689707008	-0.0071380889678505	0.4283215740989245	0.3620013801217875	-0.0816368484274402	-0.1618237850493949	0.3283267291960304	0.0086316168976902	-0.1281601462705651	0.018897741252903	-0.0446321429450973	-0.0084250273217553	0.1755192430681854	0.0791555964538242	-0.0681098578299797	0.0228441824104127
12	0.8173681126700112	-0.9111690922542892	-0.6493855202976379	0.3353096997210915	0.2009756944502421	-0.0665396611237057	0.1392836620392067	0.0558048451087571	-0.1377291571484667	-0.0625932284731452	0.2211111251760475	-0.0234098225323765	0.0355281164770436	0.0064445049219417	-0.0870508585909809	0.0175067670135904	-0.0232879512722162	0.0209579274472528	-0.0627344852452395	0.0662357905597166
13	-1.6098696989473242	3.2086448483998384	1.7870271984969548	0.1843003424882976	-0.8927275277571467	0.6888849685472607	0.0527072993040959	0.3369107398114657	-0.1412399461177072	0.1693382233701763	-0.2494802640736909	0.1858446217901907	0.2717279666824423	-0.1147644328781568	0.2327154209236941	-0.0088148221511803	0.093756440509077	0.0483851336556164	-0.0498617284555975	-0.1191317660946013
14	-0.5814678098167074	1.5626865635837766	0.8517947888472159	0.2903972807570483	-0.4453474993016778	0.3695672846056836	0.1835952882167911	0.319060110800237	-0.3466193502726286	-0.0687468434759878	-0.0834418860373108	0.2207458851484711	0.2461061627225766	-0.0837677401166656	0.1059692001226083	-0.0204431451251882	0.1965040126598436	0.0910349479584504	-0.0432147108120419	-0.0474735239851645
15	0.4781339760892492	-3.027995500154133	-0.8765998940178299	0.3795721129379422	-0.6487049327364104	0.1108318380681096	0.5615788237077683	0.1456470728880621	-0.4805718421757229	0.0292927243098743	0.002204246653666	0.0651245810394961	0.0726407697833368	-0.0329306936635486	0.2202335291573806	-0.031565825045576	0.4008353947999036	0.0791347142481799	-0.0224602048192219	-0.0576460481591508
16	0.2804563006285374	-1.0663333225508953	-0.5568616662668412	0.4857667488375387	-0.0085609609647071	0.3930170742723836	0.3842936623128247	0.1374290317121553	-0.5678426173646416	0.0942812847774164	0.2405001838457903	0.0864088322240668	0.244715950104912	-0.2281392253548454	0.0567572239314885	-0.0727306625083534	0.0971408735119243	0.199511232140968	-0.0600509566221262	0.0059965960210149
17	1.3655682493891952	-0.6856304179666289	-0.6824450955920114	-0.4428793555180125	1.3269160891623168	-0.7955312025001794	-0.5746012912115925	-0.1802335727284508	0.4508837734729458	0.2197380441660356	-0.0273125439693927	-0.1084332794886827	-0.1677006504618873	0.0009361615948742	-0.1143342347653911	0.0104276815632041	-0.274168272090086	-0.1536703210758283	-0.0263158958897284	0.0092330131292203
18	-0.0919717401464491	0.4529384819539453	0.3063752415004609	-0.1688862212322035	0.6153383182892845	0.0859339262318885	0.0067035721002922	-0.3491595065419427	-0.3973650788841842	0.2467747815124189	-0.256933823791497	0.1018108951780989	0.3683706329166588	-0.0112863747071171	0.1813970095927236	-0.0711064498011945	0.109679627069217	0.0747466543579046	0.0393451410938999	-0.007773914844241
19	-1.1091371505930248	5.154698451006827	2.6065249465028977	-0.1305736556423805	-1.046962884669567	0.1461212983186769	-0.382874270074852	0.5208686999093352	0.5937557161032079	0.1955042706132793	-0.4174767904643319	0.3075933843689039	-0.3192683319657777	-0.1575112325926707	0.0560562531740025	0.1302755051366466	0.0401140377938118	-0.1622339751544084	-0.0662545928182057	-0.1725994681968301
20	0.9541730148726232	-0.4134459677222674	-0.5254894507435675	-0.0755993426855051	0.5091579555670921	-0.5959032156351975	-0.3247455870326216	0.1180392571277844	0.4658093855776783	-0.0875611703388479	0.0475773172247539	-0.0752513380884546	-0.1828739058215154	-0.0093189603070567	-0.1396621956743104	0.0003472988376644	-0.1055664836664341	-0.0870678864235736	0.0179444019856248	-0.0471509328460716
21	-2.516609170475768	4.163298795941493	2.090849538533498	-0.7665075460128697	0.1286865926885899	-0.0009866318950825	-0.6107306500161808	-0.4743501863260061	0.423013940689897	0.2557237606657639	-0.3243376593055673	-0.0058304239898326	-0.0521388729042441	-0.0378750022330332	0.0171450963733092	0.0087265710167919	-0.166563479485343	0.0204043925302328	0.1996620911934286	-0.0647288624451222
22	1.1605800738972802	-2.397003609859905	-1.047125888106649	0.4549419821043908	-0.610946200258432	0.2217149610247339	0.6285421388863954	0.0422868074287381	-0.4735780590640843	0.1511292545171305	0.2049677196107292	-0.0133107992528564	0.0773953635230521	0.1066157107057355	0.1494418421635098	-0.0253427788210478	0.2208272308643225	0.0368555348065787	-0.1481675980500882	0.0832355090120246
23	0.3933459817555286	-0.3993193752886162	-0.0689091025878674	0.2474272198385357	-0.8041242081241547	-0.1596146890681034	0.0415289992223779	0.1845001944472866	0.0085164932838035	0.2454192568736146	0.1858489314088258	0.0761192759746462	-0.1564205645686209	0.0130374035939289	0.0643718316082049	0.0637814937081552	0.1122315536054782	-0.0034477614914351	-0.1333731434400848	-0.0459007652209971
24	1.026775313244605	-1.0760923204723811	-0.5242962117020332	0.5453242618371738	0.0092714359553822	0.1337444981093955	0.4158919920141065	-0.0115003406133304	-0.5805265836769484	0.2725467655257378	0.0475259987001232	0.1338275400132649	0.2485532883153747	-0.0480486333716446	0.1584805958222934	0.0009885602811138	0.2440014590009374	0.0749706949635136	-0.1145479445643169	0.0353797455691735
