label_id	PC 1_mKate2rab5_TFOR_pca_predicted	PC 2_mKate2rab5_TFOR_pca_predicted	PC 3_mKate2rab5_TFOR_pca_predicted	PC 4_mKate2rab5_TFOR_pca_predicted	PC 5_mKate2rab5_TFOR_pca_predicted	PC 6_mKate2rab5_TFOR_pca_predicted	PC 7_mKate2rab5_TFOR_pca_predicted	PC 8_mKate2rab5_TFOR_pca_predicted	PC 9_mKate2rab5_TFOR_pca_predicted	PC 10_mKate2rab5_TFOR_pca_predicted	PC 11_mKate2rab5_TFOR_pca_predicted	PC 12_mKate2rab5_TFOR_pca_predicted	PC 13_mKate2rab5_TFOR_pca_predicted	PC 14_mKate2rab5_TFOR_pca_predicted	PC 15_mKate2rab5_TFOR_pca_predicted	PC 16_mKate2rab5_TFOR_pca_predicted	PC 17_mKate2rab5_TFOR_pca_predicted	PC 18_mKate2rab5_TFOR_pca_predicted	PC 19_mKate2rab5_TFOR_pca_predicted	PC 20_mKate2rab5_TFOR_pca_predicted
1	-5.851555379783081	2.683353611605224	-2.547079646737644	0.1819668490648656	0.7636174266637923	-0.6170579994366117	0.8567060914458704	-0.6337781469872361	0.1968741711592438	0.5741272104664785	-1.2920089127786607	-0.0762115123572826	0.3632230047390088	0.434330017337551	0.1629260424926277	-0.348821405942931	-0.0668538378795233	0.3389516091137141	-0.1876090535088277	0.208973876461235
2	-6.548800153905399	1.235248726569925	-2.5167715376750097	-4.228004377473779	1.897786529166762	-0.3211349325338171	1.2534589190249594	-0.8265415546685341	0.1542481425054869	0.2228721362573116	-0.0600156427923918	-0.5263122484667928	0.0532949921673307	0.3626849176255895	0.9135311272007938	-0.2053773367890689	0.399161034400987	0.0703086930404774	-0.1670427715649776	0.0519920796646204
3	-6.084590359488508	-0.2225032614888672	-0.6646924431680048	-2.8811652760970023	0.5162485648824315	0.679202458348942	1.4377651634839792	-0.9293288636491752	-0.6794461311821647	0.4523383917010048	-0.6534100336994141	-0.4790619249435099	-0.7664828807710755	-0.5944699111039142	-0.0617245322002597	-0.6180257399859809	-0.2548866506846743	-0.058425683512574	0.289394829523113	0.147682380109464
4	-5.13055782270253	3.017853747228902	-1.762932464434887	1.5738090801061675	0.5885450742850864	-0.2796215450521098	0.7580395222248217	-0.3562844821849182	-0.21646813934731	-0.0369985846576315	-0.4843531354541445	-0.1463349956777371	0.3549199486307905	0.3164926878847574	-0.7038415207573694	0.1533584664018076	-0.0763619614259056	0.2394325426744858	-0.2262168388277761	0.1656504889720199
5	-3.353676467152616	2.271660078548841	-3.297797040876042	-3.734915741593044	-1.4032554537132995	1.110688465252582	0.7789419464056291	-0.0733677226207873	-0.4407425924011723	-0.8382690954091851	1.054389573081389	0.2120773025659161	-0.4413078536945143	-0.4641235254385698	-0.1413511709170096	-0.663308566551097	0.1755805519144579	0.0715362058982054	-0.7632873294902627	0.0284521375440829
6	-5.272462028571779	-1.315239304887626	-1.6924236472431324	-0.6273790811457491	-0.9434418423149112	0.9450713818214947	0.656805016167306	-1.3834067393619165	0.3107612394327783	0.6746307607572104	-0.2790039776345009	0.9212242723234834	-0.8317266734357069	-0.1835693972742227	0.9506953192947404	-1.0013488929117336	-0.2092931207612871	0.140515282406014	-0.3650280126691623	0.3551106351881832
7	-5.783716044785177	3.3616341193110446	0.8622405818884353	0.5216511055647448	1.1634440240015709	0.2003095874149165	0.492329481900315	-0.8143008950070191	-0.1276232749628083	0.0786174285021272	0.3827986946467926	0.6020800818358047	-0.6645521386339972	0.0182307983554323	0.0647748998027806	-0.8275545787128494	0.0302464457993429	0.1574415855830155	-0.498577762168237	0.1301932582014537
8	-4.609215433256756	3.5766219760533606	-2.0833179515984	-4.204432180284018	1.6016680322608892	0.6165139027059565	1.4316775752050948	-1.2600260830754415	-0.1874521553167061	-0.0027939294971981	-1.0092605683196805	-1.2219128551089948	0.0670234180299758	-0.0563334832027351	1.092472371013975	0.4996191845177818	0.3367095316656978	0.2839548743658187	0.3296492124475616	-0.0512115343925247
9	-7.341856189457737	-2.757760518560552	0.0321098151197951	-0.6265894722647349	1.6060536229617102	-0.0636990292601114	-0.0900451770472248	0.1664688111295085	-0.2235790035938056	-0.1377547259987255	0.2324105706002351	-0.919943812129402	-0.7563377460719991	-0.8291422288022083	0.3783465020073988	0.1790009303361731	-0.15352950094995	0.0232255777593837	-0.2392481268533489	0.1501389502900871
10	-4.767059684224451	3.2146588884821736	-2.345694333574749	-2.5987656836321573	0.2166190719126497	0.7439285554636035	2.267117947676008	-0.4943448121631135	-0.9577399540933168	0.0445713623602583	-1.1612001346193157	0.2210816944678395	0.2006160667128007	-0.3154541391644727	-1.1999150701581778	-0.7363781832270236	-0.26462163801273	-0.0066121275890258	-0.2746241802132783	0.2654359166899849
11	-5.963730512113591	0.5442163249010793	0.7308970029092159	-2.40429101651303	2.25243560401978	0.2799721460124216	0.7675150036097786	-1.0520971793163945	-0.339009145666918	-0.0427100782677458	0.4491575166518319	0.1089698914496946	-1.0849084413079524	0.1188112353452375	0.6473269412152005	-0.8200048857423942	0.1960915255664808	-0.3070084241295558	-0.4622228144438534	0.1952313510314263
12	-4.63201607898443	0.0149822187696532	2.5161455567435977	0.8986663045279553	-0.16683788989193	0.2352772164507959	-0.5641836746129005	0.4560728929834425	-0.6969981690785194	-0.1234962660475782	0.961723632634582	-0.0789718678879545	-1.1635339843177306	-0.8596717488550851	0.1011505483986807	0.3586146197337408	0.0548626341076114	0.221852555961995	-0.4905925696483368	-0.0229995852349964
13	-4.597764875792324	-3.7766289114435305	-2.3658439368420874	0.5684137902134179	-1.7942863750639475	1.1793703776564533	0.5733428680624488	-1.4918666982081454	-0.6580724902427417	0.2556676665386062	0.3392963687174858	-0.5859510141650794	-1.4369319609136113	-0.2576541707368704	0.5095489043269295	0.4030068271426169	-0.0760519518731073	0.1065942782278954	0.086721943059091	0.220406891078746
14	-4.1971781333526925	2.921559738461132	0.9056358449351294	-0.0841515536453965	2.3938679875853204	-1.4741101791981466	-0.3074639321503998	-0.2224055467086252	0.1276851572034156	0.0507405201222928	-0.3649837850168449	0.3273314173948538	0.4915838459791537	1.123065962395028	-0.1095087564420902	0.3458629732770805	0.2292791506394997	-0.0112277562588578	0.2172243737113692	0.0259590257010171
