label_id	feature 1_lysotrackerdeepred_CFOR_pca_measured	feature 2_lysotrackerdeepred_CFOR_pca_measured	feature 3_lysotrackerdeepred_CFOR_pca_measured	feature 4_lysotrackerdeepred_CFOR_pca_measured	feature 5_lysotrackerdeepred_CFOR_pca_measured	feature 6_lysotrackerdeepred_CFOR_pca_measured	feature 7_lysotrackerdeepred_CFOR_pca_measured	feature 8_lysotrackerdeepred_CFOR_pca_measured	feature 9_lysotrackerdeepred_CFOR_pca_measured	feature 10_lysotrackerdeepred_CFOR_pca_measured	feature 11_lysotrackerdeepred_CFOR_pca_measured	feature 12_lysotrackerdeepred_CFOR_pca_measured	feature 13_lysotrackerdeepred_CFOR_pca_measured	feature 14_lysotrackerdeepred_CFOR_pca_measured	feature 15_lysotrackerdeepred_CFOR_pca_measured	feature 16_lysotrackerdeepred_CFOR_pca_measured	feature 17_lysotrackerdeepred_CFOR_pca_measured	feature 18_lysotrackerdeepred_CFOR_pca_measured	feature 19_lysotrackerdeepred_CFOR_pca_measured	feature 20_lysotrackerdeepred_CFOR_pca_measured
1	1.3935010211586667	-2.5971942313474723	-3.1128199680591733	-3.123007155861948	2.3701155150188	2.683350289989068	1.469140186458704	-0.3126920477741182	-0.1735499124641658	0.8943860124404803	-0.388841506961177	-1.1799512692771896	-0.6219428379340582	-0.2322324990772864	0.5476114256751738	0.5601758535872043	0.4968214378318046	0.1334494624772537	0.4464060553168449	0.6079623538303334
2	-1.5926031331483133	-0.4090766963757204	-3.5177862185284354	-1.399620389973783	1.7051986594494624	1.5103341061439624	1.4575185439970355	-0.7683040432057102	-0.2950084299278221	-0.6382886162879865	0.4096383013415151	0.6210233160041487	-0.7172506833433272	0.0831729157252199	0.4520948204903876	0.5382222857545221	0.0939964868136633	0.1524928124451199	0.2695923177569443	-0.492384712764595
3	0.1599647402327449	-5.440722596014358	-2.7812802005938573	1.2195297816852546	3.383083359757188	0.0237719481782296	-0.2784330785573319	0.1366754157800494	0.4058261113640235	-0.6110979157831885	-0.2195551635600838	-0.3965021171639836	-0.2095617983520729	0.0238616208578441	-0.3026843670524502	-0.0839190956126346	0.1078120002911231	0.0189882391147709	-1.527669771130879	0.7965306536445924
4	2.1521793353623	1.4525551589258578	-2.7897511637543606	-1.7108749802291208	3.0983747763294582	1.9635650449370208	1.761251665530126	-0.9732492086685924	-0.146818195543137	-0.1504163552697656	-0.4455873882991435	0.1500552091048661	-0.4553545387241596	-0.5606806514100761	-0.4239649166421735	-0.1643714546073617	1.4173616232688675	0.0504901621356897	0.0013612529271159	0.1819577841098789
5	0.068533572123739	-3.840769415750002	-4.53292022390737	-0.3987987299457648	-1.1254330292776302	0.6323899324383224	-0.3601434860845975	-1.4757720473553702	1.0445251647744584	0.8098986749194909	-0.7367348783221233	0.6797405355376323	-0.0253897194608893	-0.2303398879680701	0.501001373814444	0.0918360433156011	0.2505829636849584	0.8628944191600765	0.2578293648880105	0.7147034496500144
6	0.0389605423018321	0.1970956936309634	-3.9119783764563447	-3.754357088881705	3.5812966486049933	0.6774370069033158	0.5853609461907379	-0.0404027899405237	-0.5456373294881849	-0.9277198919144848	-0.3821546633351151	-0.4240273613257702	-0.8009703365972816	-0.1006529914767124	0.1492371983292658	0.3799177277605013	0.8494505850625452	-0.2067371034716073	-0.2575560469946897	0.2844522848447929
7	1.5634529413815916	-1.3138365179189508	-4.507039830034164	-1.1962906361802332	3.344446141519948	0.0994683075333653	0.5175228055800343	0.1911188803973424	-1.061627441098059	-0.2454452287525023	-0.4512801387570199	-0.5761639195035301	-0.5169818356944517	0.2998698491625517	-0.503916262637153	0.1944384484289369	0.181408467124753	-0.6666642204337324	0.097479844485203	-0.527518971076665
8	-1.6378794258308695	-0.0591856108770341	-1.8995363558888148	-3.86080305595591	1.9914719899601432	0.3377977287547419	-0.4447598402409896	0.384318785421632	-1.010382261148457	-1.2565143317711889	0.6781427127943136	0.2013634394136814	-1.2477270260404254	-0.3794882674421153	-0.1010857114403569	-0.5237073439977873	-0.0681742831661372	-0.0824603115108922	-0.3958007417210049	0.58852658418713
9	-0.5525754120874019	-2.158236436680405	-3.013026416731212	1.6185926453026886	-0.5214396092636464	2.767927647562118	1.2597911499514092	-0.8188658665440481	-0.8314050540758793	0.4431405026484214	-0.6844058161905643	1.5446570250853244	0.7487097766289612	-0.0233351977518696	0.5500062758805919	-0.8328869442012543	0.5804629966484822	0.5784953744798841	-0.0523461375406495	0.1268124556471129
10	-1.054052726422963	3.691686979638341	-3.4725367868776624	-3.5300318337490486	2.168033239800151	1.5763558492034406	0.2987588721777662	0.1791230690781989	-0.2596039461367577	-0.3340615449004529	-0.1990192753732171	0.3904883041694666	-0.4640240156412459	-0.2672052475070782	-0.1641079661053437	0.5203982576962808	0.5408119174737149	-0.3207728997365888	-0.3355583924872942	-0.2125277561003345
