label_id	PC 1_lysotrackerdeepred_TFOR_pca_predicted	PC 2_lysotrackerdeepred_TFOR_pca_predicted	PC 3_lysotrackerdeepred_TFOR_pca_predicted	PC 4_lysotrackerdeepred_TFOR_pca_predicted	PC 5_lysotrackerdeepred_TFOR_pca_predicted	PC 6_lysotrackerdeepred_TFOR_pca_predicted	PC 7_lysotrackerdeepred_TFOR_pca_predicted	PC 8_lysotrackerdeepred_TFOR_pca_predicted	PC 9_lysotrackerdeepred_TFOR_pca_predicted	PC 10_lysotrackerdeepred_TFOR_pca_predicted	PC 11_lysotrackerdeepred_TFOR_pca_predicted	PC 12_lysotrackerdeepred_TFOR_pca_predicted	PC 13_lysotrackerdeepred_TFOR_pca_predicted	PC 14_lysotrackerdeepred_TFOR_pca_predicted	PC 15_lysotrackerdeepred_TFOR_pca_predicted	PC 16_lysotrackerdeepred_TFOR_pca_predicted	PC 17_lysotrackerdeepred_TFOR_pca_predicted	PC 18_lysotrackerdeepred_TFOR_pca_predicted	PC 19_lysotrackerdeepred_TFOR_pca_predicted	PC 20_lysotrackerdeepred_TFOR_pca_predicted
1	-5.012361799982536	-4.021467389614494	0.6658104123626762	-1.169749796440767	-1.6670430098406577	1.0548222948354766	-0.0253037305578422	-0.5304074977634063	0.1258612514278847	0.1687705305353344	-0.4351481336653431	0.5136856638588183	0.7649476858154403	-0.03254828196577	0.5766936812375563	0.170702189858332	-0.1646854850510237	0.1581897684510789	-0.4323182956145959	0.1776378666665836
2	3.6754448890648055	-0.711683343979826	-2.335802065801131	-2.074477168134633	2.0491667974941983	-0.5004565156178078	-2.352187936179232	-0.1428169337451454	0.0765162183906684	-0.9812634612162288	0.6143179105247474	-0.4706527130227345	-0.3765425014772772	-0.2074722195234564	-0.0249833056441999	0.3959297761010134	0.0180278613818245	-0.3851274315949045	0.3015818076497543	-0.1169492172691546
3	1.8280583679275269	-4.627638988269795	-1.6551660425967414	0.0188290034376716	0.4808425265712657	0.1369547616991777	0.3739034991730805	0.6322579595697166	0.0767250561085481	-0.3204601594559644	-1.2335157744697685	-0.4970451063772296	0.0679949906066399	0.333048388528578	-0.6625312731369966	0.0025680114383703	0.0834940177484675	-0.3494004917124496	0.1858665952422744	0.0709822596388685
4	-1.059432307546892	-0.5146405869771062	-2.2119850747679792	-0.4876926631433687	1.9129649336608128	0.2115894738989769	-2.4823845510109463	-1.37801340869401	-0.570983595393415	1.179456311890296	0.8066684983944623	-1.4681732207476843	-1.1479164991725446	-1.0226986481664109	-0.0952852495226124	0.373734988964717	-0.3668651808858172	-0.1210543280136509	0.8129937360553829	-0.0684907995941257
5	0.0662614153800698	-1.1696858136332022	-1.0251729610205282	0.0285192089005494	-1.0957126163004531	0.8445548309968043	-1.1810676597035417	-0.5481140604840786	0.6822175156742758	1.445475361669048	-0.5054586111222323	0.0273161911071175	-0.2277379310871863	1.4111807065255206	-0.5392359107541629	-0.1436351466873731	-0.0540224912742424	0.027538555405977	0.3691733887072499	-0.3274428511437994
6	-1.816705860134011	-2.7413390551146835	-0.7879990568878534	-0.5997185341939133	-2.621952695260984	0.2721397904626297	0.307472587422938	-1.3687738250221746	-0.4386026020292353	-0.1962031494971572	-0.2660073027025933	-0.3735978264846098	0.5424024502663025	0.1436422940713591	-0.3127009574024355	-0.0479021221982307	0.1041091495313892	-0.02664789608062	-0.241059318130588	0.160519801775135
7	1.4737606209134944	0.915517155296359	-1.987890732112377	-1.0315238132960352	1.2216363171325568	1.0262052781938866	-2.5045177854565472	0.6328277817833512	-0.0329285100402505	-0.2821046977521557	-0.0017765574230099	0.1669228595903282	-0.6056125773043091	-0.7117416540869996	0.7399014594721671	0.4421840044945035	-0.2456731508260894	-0.6680428751405483	-0.1295889312575506	0.226642307252022
8	4.780395757900732	2.5337469992961337	1.2328707027279704	-3.015389590002832	2.2839316461125283	0.4344916127491753	-0.38342476012942	0.6909641087530676	-0.4960563315052835	0.1703901360273623	0.2376526762239952	1.280085902445392	-0.0981516949614719	-0.1444391776917655	0.5712213306818321	-0.3068236086134703	-0.1617556308719265	0.5312638972012724	0.0560356785409479	-0.2864537474953286
9	5.019460933276403	2.22504091194018	-2.6704505690032767	0.0656137148976707	3.072157165379572	0.3847976220945686	-1.5863437827366496	0.2963166340635754	0.2224941154220761	-1.9917034089022447	-0.4835682251985811	0.2950140948549409	0.3753320614184696	0.0919321716917984	0.3072765113018527	0.6441167965293992	0.2486724881235922	-0.5090337975900834	-0.2435868091421826	0.1356698480966551
10	-0.5706968755843205	-1.3968430189791807	1.056061151727745	-0.4014311389640763	-1.2683078818788545	0.0359762703812567	-2.1972464440059283	-1.5992834403660976	0.4325169357814142	0.1031594117440779	-0.4807391212167426	-1.123608276010864	0.1915721607904545	0.8936809310141847	-0.1810760350740827	-0.201549742897793	0.3409404904102295	-0.0649391967670691	-0.2251259580345137	-0.1888015364760624
