label_id	PC 1_CDMPRtagRFPt_CFOR_pca_predicted	PC 2_CDMPRtagRFPt_CFOR_pca_predicted	PC 3_CDMPRtagRFPt_CFOR_pca_predicted	PC 4_CDMPRtagRFPt_CFOR_pca_predicted	PC 5_CDMPRtagRFPt_CFOR_pca_predicted	PC 6_CDMPRtagRFPt_CFOR_pca_predicted	PC 7_CDMPRtagRFPt_CFOR_pca_predicted	PC 8_CDMPRtagRFPt_CFOR_pca_predicted	PC 9_CDMPRtagRFPt_CFOR_pca_predicted	PC 10_CDMPRtagRFPt_CFOR_pca_predicted	PC 11_CDMPRtagRFPt_CFOR_pca_predicted	PC 12_CDMPRtagRFPt_CFOR_pca_predicted	PC 13_CDMPRtagRFPt_CFOR_pca_predicted	PC 14_CDMPRtagRFPt_CFOR_pca_predicted	PC 15_CDMPRtagRFPt_CFOR_pca_predicted	PC 16_CDMPRtagRFPt_CFOR_pca_predicted	PC 17_CDMPRtagRFPt_CFOR_pca_predicted	PC 18_CDMPRtagRFPt_CFOR_pca_predicted	PC 19_CDMPRtagRFPt_CFOR_pca_predicted	PC 20_CDMPRtagRFPt_CFOR_pca_predicted
1	0.6379282397690398	1.6011795620993274	0.0736900825959385	-0.3389222878876782	1.1707027440727464	-0.5945583940685639	-0.6372281871344472	-0.0315754623361651	0.6621313393455397	-0.0625239049742179	-0.0651013089813888	-0.0868090737377115	-0.1654724066142309	-0.0217518325820926	-0.2353084268169632	0.0220881614729233	-0.3397378709905266	-0.179459227463172	0.0186736060371348	-0.0191989012996029
2	0.4722562634123295	-0.9394755841587812	-0.5158846719922304	0.0112256784163821	0.3842716071610318	-0.2587123242124987	-0.0261897206844672	-0.0021810864269682	-0.0820819256094992	0.0624188973369443	0.2062414303920876	0.0342556590541013	-0.0074660818923425	-0.1591686126618496	-0.0507999259652727	-0.1177726196209343	-0.0041920604612842	0.1949822996479062	0.0890423732812253	-0.0204127663336349
3	-0.4084202329188678	5.138575187029229	2.127623662251964	-0.1904338289698456	0.3391302449351194	-0.0034675234975852	-0.685468218610743	0.4449169365889838	0.8086491932153571	0.175671794580752	-0.4413842806226516	0.1340954228417036	-0.2020974700878447	-0.2573689187335931	-0.0894420003831576	0.1476047322187387	-0.2779729273351212	-0.2864354742046443	-0.1047106467136722	-0.1282816402989573
4	-0.5701178001058114	2.5446307825641985	1.0875026331699098	0.1143114594315973	-1.6921403057036848	-0.1118307601506892	-0.2409389878926641	0.6877922236505258	0.8015073847552309	-0.0069359675067645	0.3051435099044623	0.1149860718528519	-0.6193569766574085	-0.1246491004454763	-0.1617651127741495	0.0216524238291511	-0.098461722551508	0.0323631708839642	-0.0251198230270689	-0.1426493670782465
5	-0.1561921245343175	2.133758168206349	0.6278610296096762	-0.0071115212364018	0.2856323907881916	-0.2225394435076925	-0.340414180481668	0.0046029782299981	0.323220857899648	-0.005595214380074	0.0324918213572035	0.0553177554589231	-0.0983761248205399	-0.0487687481995314	-0.1654592759547486	0.0599769874846953	-0.1501352176491753	-0.0522044355116719	-0.0095669895045778	-0.0147880429518828
6	-0.3819551062504775	3.3261201723405573	0.9068233233263204	0.2128399258457329	-0.3135972540223725	0.1114415784986741	-0.2560843273973946	0.3519104467824538	0.4561009197507483	0.165913112474026	0.1410042732168758	-0.0057756631546993	-0.1335141676741634	-0.1884016986836104	-0.101698065091343	0.0597724597518723	-0.2040091274138954	-0.1278122435988869	-0.1822891458884696	-0.0773237934320708
7	1.865131064604868	-4.742669012022233	-2.236452461641139	0.3439741316282677	0.0601795664117054	-0.1259299930945586	0.4422201375577809	0.3150022048304405	-0.2904150022502252	-0.019482555433362	0.3267532077977105	-0.1352595452723966	-0.1115255521075228	-0.1023144582393427	0.0266904442836141	-0.0172715678089825	0.1209018087976045	-0.0468074841393736	-0.1794826051303792	0.011332008999574
8	0.2892945539570289	-0.0362737192220006	-0.5581181525978723	0.1963754393613524	0.2447545257471852	-0.3100025387810612	-0.1620484855580792	0.1617906436810401	0.2835817481715169	-0.2434936370168222	0.2711315856134252	-0.1112858414656004	-0.1041311026847613	-0.0117693693367513	-0.2019881296567433	0.008637791605691	-0.148345422915818	-0.0341665593012838	-0.0014504704756839	-0.014111899828226
9	-0.2267212844774182	2.1134101499967457	1.0408810101589112	0.1638098774944051	0.3632668985651609	0.2031071246427319	-0.0794611125017791	-0.0663191515397451	-0.4130162008679109	0.3842368801105449	-0.2583751006743918	0.2537592942828641	0.3317582138959346	-0.1333744629707053	0.1656928123348935	0.0780093667322216	0.1117554470967779	-0.0117774862763031	-0.1242660870346319	-0.0237111195821674
10	0.0227088647263242	2.9734891753180897	0.7172132885185306	-0.2138403758979296	0.9829843927090914	-0.1135005505581564	-0.45709619896378	-0.0939240750602261	0.4115964646874682	0.0634947094491707	-0.0880889954494318	-0.0227635081925591	0.0214220168823616	-0.1041476997021765	-0.1743260181200712	0.0162475496247772	-0.320810392921549	-0.1302028038807807	-0.0449106850908746	0.0089830527491465
